resolved_timestamp,type
"2014-05-13 12:38:36+00:00",AT
"2014-05-13 13:22:05+00:00",AT
"2014-05-13 13:22:22+00:00",AT
"2014-05-13 13:22:44+00:00",AT
"2014-05-13 13:23:29+00:00",AT
"2014-05-14 09:45:19+00:00",AT
"2014-05-15 09:04:46+00:00",DEV
"2014-05-15 11:02:10+00:00",PS
"2014-05-15 14:03:53+00:00",PS
"2014-05-15 14:08:38+00:00",AT
"2014-05-15 14:11:42+00:00",AT
"2014-05-15 14:25:03+00:00",AT
"2014-05-15 17:24:15+00:00",AT
"2014-05-16 10:53:11+00:00",AT
"2014-05-16 11:29:49+00:00",AT
"2014-05-19 08:36:04+00:00",AT
"2014-05-19 08:54:21+00:00",AT
"2014-05-19 09:56:53+00:00",PS
"2014-05-19 10:02:05+00:00",PS
"2014-05-19 13:46:09+00:00",AT
"2014-05-20 10:05:14+00:00",DEV
"2014-05-20 10:10:11+00:00",PS
"2014-05-20 14:22:51+00:00",AT
"2014-05-21 07:35:31+00:00",AT
"2014-05-21 07:35:59+00:00",AT
"2014-05-21 07:36:14+00:00",AT
"2014-05-21 07:38:56+00:00",AT
"2014-05-21 07:39:00+00:00",DEV
"2014-05-21 08:18:21+00:00",DEV
"2014-05-21 12:35:36+00:00",DEV
"2014-05-21 12:36:06+00:00",DEV
"2014-05-21 14:34:13+00:00",AT
"2014-05-22 10:28:29+00:00",AT
"2014-05-22 11:57:37+00:00",AT
"2014-05-22 12:22:36+00:00",DEV
"2014-05-22 15:21:45+00:00",AT
"2014-05-23 07:45:38+00:00",AT
"2014-05-23 07:58:20+00:00",AT
"2014-05-23 08:50:22+00:00",AT
"2014-05-23 08:52:26+00:00",AT
"2014-05-23 08:52:40+00:00",AT
"2014-05-23 09:13:24+00:00",AT
"2014-05-23 10:41:19+00:00",PS
"2014-05-23 10:54:35+00:00",AT
"2014-05-23 10:57:01+00:00",AT
"2014-05-23 11:21:30+00:00",AT
"2014-05-23 12:58:31+00:00",AT
"2014-05-23 13:53:38+00:00",AT
"2014-05-23 14:26:23+00:00",AT
"2014-05-26 09:24:08+00:00",AT
"2014-05-26 09:52:09+00:00",AT
"2014-05-26 10:37:12+00:00",PS
"2014-05-26 10:53:10+00:00",AT
"2014-05-26 11:32:16+00:00",DEV
"2014-05-26 12:00:12+00:00",AT
"2014-05-26 12:10:39+00:00",AT
"2014-05-26 12:47:09+00:00",AT
"2014-05-26 12:50:37+00:00",AT
"2014-05-26 12:54:08+00:00",AT
"2014-05-26 14:06:33+00:00",PS
"2014-05-26 14:35:48+00:00",AT
"2014-05-27 07:42:08+00:00",AT
"2014-05-27 08:31:31+00:00",AT
"2014-05-27 08:37:23+00:00",AT
"2014-05-27 09:15:03+00:00",AT
"2014-05-27 09:40:36+00:00",AT
"2014-05-27 09:42:02+00:00",AT
"2014-05-27 09:52:57+00:00",AT
"2014-05-27 11:46:48+00:00",AT
"2014-05-27 12:15:50+00:00",AT
"2014-05-27 12:33:09+00:00",AT
"2014-05-27 14:32:10+00:00",PS
"2014-05-27 14:54:10+00:00",AT
"2014-05-27 15:15:32+00:00",AT
"2014-05-27 15:24:17+00:00",PS
"2014-05-27 15:25:07+00:00",PS
"2014-05-27 16:28:09+00:00",AT
"2014-05-27 16:28:25+00:00",AT
"2014-05-28 08:22:17+00:00",PS
"2014-05-28 08:43:29+00:00",AT
"2014-05-28 10:22:00+00:00",AT
"2014-05-28 12:28:18+00:00",DEV
"2014-05-28 13:19:51+00:00",AT
"2014-05-28 13:56:24+00:00",AT
"2014-05-28 18:37:23+00:00",AT
"2014-05-28 18:38:43+00:00",AT
"2014-05-29 10:06:46+00:00",AT
"2014-05-29 10:47:12+00:00",AT
"2014-05-29 11:41:15+00:00",AT
"2014-05-29 12:40:54+00:00",AT
"2014-05-29 17:23:30+00:00",AT
"2014-05-29 20:01:21+00:00",AT
"2014-05-30 08:15:08+00:00",AT
"2014-05-30 08:29:07+00:00",AT
"2014-05-30 12:40:24+00:00",AT
"2014-05-30 16:18:14+00:00",AT
"2014-06-02 08:57:16+00:00",AT
"2014-06-02 09:07:01+00:00",AT
"2014-06-02 09:35:33+00:00",AT
"2014-06-02 09:35:40+00:00",AT
"2014-06-02 10:02:27+00:00",DEV
"2014-06-02 11:44:32+00:00",DEV
"2014-06-02 11:44:59+00:00",DEV
"2014-06-02 12:07:52+00:00",DEV
"2014-06-02 12:08:04+00:00",AT
"2014-06-02 12:08:18+00:00",DEV
"2014-06-02 12:08:36+00:00",DEV
"2014-06-02 12:08:57+00:00",DEV
"2014-06-02 12:18:45+00:00",DEV
"2014-06-02 12:20:49+00:00",DEV
"2014-06-02 12:21:39+00:00",DEV
"2014-06-02 12:23:47+00:00",DEV
"2014-06-02 12:26:05+00:00",DEV
"2014-06-02 12:26:51+00:00",DEV
"2014-06-02 12:34:53+00:00",DEV
"2014-06-02 12:36:22+00:00",AT
"2014-06-02 12:45:21+00:00",DEV
"2014-06-02 12:49:31+00:00",DEV
"2014-06-02 12:52:38+00:00",DEV
"2014-06-02 13:33:39+00:00",AT
"2014-06-02 13:34:39+00:00",AT
"2014-06-02 13:50:01+00:00",AT
"2014-06-02 13:53:11+00:00",AT
"2014-06-02 15:03:37+00:00",PS
"2014-06-02 17:35:53+00:00",AT
"2014-06-03 08:06:09+00:00",AT
"2014-06-03 09:52:03+00:00",PS
"2014-06-03 10:29:26+00:00",PS
"2014-06-03 10:30:02+00:00",PS
"2014-06-03 10:37:55+00:00",AT
"2014-06-03 11:18:24+00:00",AT
"2014-06-03 11:35:56+00:00",AT
"2014-06-03 12:10:19+00:00",AT
"2014-06-03 12:30:22+00:00",AT
"2014-06-03 12:41:21+00:00",PS
"2014-06-03 13:35:18+00:00",DEV
"2014-06-03 13:50:25+00:00",AT
"2014-06-03 15:14:03+00:00",AT
"2014-06-03 15:20:18+00:00",AT
"2014-06-04 09:29:20+00:00",PS
"2014-06-04 09:31:15+00:00",PS
"2014-06-04 09:40:56+00:00",PS
"2014-06-04 09:56:56+00:00",DEV
"2014-06-04 09:58:39+00:00",DEV
"2014-06-04 12:41:31+00:00",PS
"2014-06-04 13:22:36+00:00",AT
"2014-06-04 14:23:17+00:00",PS
"2014-06-04 15:43:57+00:00",PS
"2014-06-05 08:00:47+00:00",AT
"2014-06-05 08:10:30+00:00",DEV
"2014-06-05 08:50:22+00:00",PS
"2014-06-05 09:20:35+00:00",DEV
"2014-06-05 11:11:01+00:00",AT
"2014-06-05 13:34:12+00:00",AT
"2014-06-05 16:20:39+00:00",AT
"2014-06-06 08:06:04+00:00",AT
"2014-06-06 08:08:22+00:00",AT
"2014-06-06 08:44:54+00:00",AT
"2014-06-09 07:11:25+00:00",AT
"2014-06-09 10:55:50+00:00",DEV
"2014-06-09 10:56:16+00:00",DEV
"2014-06-09 10:56:57+00:00",DEV
"2014-06-09 10:57:21+00:00",DEV
"2014-06-09 10:58:03+00:00",DEV
"2014-06-09 10:58:31+00:00",DEV
"2014-06-09 10:59:33+00:00",DEV
"2014-06-09 10:59:57+00:00",DEV
"2014-06-09 11:00:37+00:00",DEV
"2014-06-09 12:51:59+00:00",PS
"2014-06-09 13:39:10+00:00",PS
"2014-06-09 13:39:59+00:00",PS
"2014-06-09 14:26:55+00:00",PS
"2014-06-10 10:02:08+00:00",AT
"2014-06-10 11:32:45+00:00",PS
"2014-06-11 00:48:17+00:00",PS
"2014-06-11 12:27:03+00:00",DEV
"2014-06-12 09:00:29+00:00",DEV
"2014-06-12 09:39:17+00:00",PS
"2014-06-12 10:53:30+00:00",DEV
"2014-06-12 10:53:34+00:00",DEV
"2014-06-12 10:53:40+00:00",DEV
"2014-06-12 10:53:44+00:00",DEV
"2014-06-12 10:53:47+00:00",DEV
"2014-06-12 10:53:51+00:00",DEV
"2014-06-12 10:53:54+00:00",DEV
"2014-06-12 11:01:38+00:00",PS
"2014-06-12 11:03:04+00:00",PS
"2014-06-12 11:04:22+00:00",DEV
"2014-06-12 11:07:28+00:00",DEV
"2014-06-12 11:11:33+00:00",DEV
"2014-06-12 12:48:25+00:00",PS
"2014-06-16 08:28:53+00:00",PS
"2014-06-16 13:02:26+00:00",DEV
"2014-06-16 13:02:58+00:00",DEV
"2014-06-16 13:03:25+00:00",DEV
"2014-06-16 13:03:53+00:00",DEV
"2014-06-16 13:04:23+00:00",DEV
"2014-06-17 11:06:36+00:00",PS
"2014-06-18 08:28:26+00:00",AT
"2014-06-18 08:49:37+00:00",PS
"2014-06-18 14:35:15+00:00",DEV
"2014-06-18 14:35:35+00:00",DEV
"2014-06-19 05:01:21+00:00",DEV
"2014-06-19 05:08:00+00:00",DEV
"2014-06-19 05:11:37+00:00",DEV
"2014-06-19 05:13:29+00:00",DEV
"2014-06-19 05:14:37+00:00",DEV
"2014-06-19 06:08:24+00:00",DEV
"2014-06-19 06:10:00+00:00",DEV
"2014-06-19 06:12:24+00:00",DEV
"2014-06-19 06:15:58+00:00",DEV
"2014-06-19 07:38:09+00:00",DEV
"2014-06-19 08:32:02+00:00",DEV
"2014-06-19 08:34:02+00:00",DEV
"2014-06-19 08:38:21+00:00",DEV
"2014-06-19 08:42:37+00:00",DEV
"2014-06-19 08:46:52+00:00",DEV
"2014-06-19 08:49:49+00:00",DEV
"2014-06-19 14:57:04+00:00",AT
"2014-06-23 08:40:09+00:00",DEV
"2014-06-23 13:51:31+00:00",DEV
"2014-06-24 10:03:50+00:00",DEV
"2014-06-24 15:59:04+00:00",PS
"2014-06-25 07:50:33+00:00",AT
"2014-06-25 08:55:14+00:00",AT
"2014-06-25 09:19:51+00:00",DEV
"2014-06-25 10:31:56+00:00",AT
"2014-06-25 13:07:32+00:00",AT
"2014-06-26 08:34:20+00:00",AT
"2014-06-26 11:53:35+00:00",DEV
"2014-06-26 12:14:21+00:00",DEV
"2014-06-26 12:33:30+00:00",DEV
"2014-06-26 13:27:24+00:00",AT
"2014-06-27 08:13:56+00:00",AT
"2014-06-27 09:10:00+00:00",PS
"2014-06-27 09:16:41+00:00",PS
"2014-06-27 11:31:49+00:00",AT
"2014-06-27 12:11:23+00:00",DEV
"2014-06-27 13:19:42+00:00",AT
"2014-06-27 14:33:23+00:00",AT
"2014-06-30 06:53:26+00:00",DEV
"2014-06-30 07:50:17+00:00",DEV
"2014-06-30 10:12:10+00:00",PS
"2014-06-30 11:35:54+00:00",DEV
"2014-06-30 11:36:10+00:00",DEV
"2014-06-30 11:36:14+00:00",DEV
"2014-06-30 11:36:19+00:00",DEV
"2014-06-30 11:36:24+00:00",DEV
"2014-07-01 08:43:38+00:00",DEV
"2014-07-01 10:54:24+00:00",PS
"2014-07-01 16:11:14+00:00",PS
"2014-07-02 08:15:42+00:00",PS
"2014-07-02 14:25:08+00:00",PS
"2014-07-03 08:41:23+00:00",DEV
"2014-07-03 08:44:02+00:00",DEV
"2014-07-04 10:11:46+00:00",PS
"2014-07-07 07:18:23+00:00",PS
"2014-07-07 09:42:51+00:00",PS
"2014-07-11 06:53:42+00:00",DEV
"2014-07-11 13:21:54+00:00",DEV
"2014-07-14 12:59:34+00:00",DEV
"2014-07-14 13:01:38+00:00",DEV
"2014-07-16 08:05:43+00:00",DEV
"2014-07-17 06:41:55+00:00",DEV
"2014-07-17 08:31:13+00:00",PS
"2014-07-17 09:01:00+00:00",DEV
"2014-07-17 15:06:06+00:00",PS
"2014-07-21 09:00:00+00:00",PS
"2014-07-21 14:11:54+00:00",PS
"2014-07-21 14:20:07+00:00",AT
"2014-07-22 07:52:08+00:00",DEV
"2014-07-23 08:07:47+00:00",AT
"2014-07-23 09:13:04+00:00",AT
"2014-07-23 09:13:20+00:00",AT
"2014-07-23 11:46:36+00:00",AT
"2014-07-23 12:38:05+00:00",AT
"2014-07-23 13:41:51+00:00",AT
"2014-07-24 08:59:43+00:00",AT
"2014-07-24 09:14:27+00:00",AT
"2014-07-24 10:58:09+00:00",AT
"2014-07-24 14:55:19+00:00",AT
"2014-07-25 08:04:12+00:00",AT
"2014-07-25 08:06:05+00:00",AT
"2014-07-25 08:19:17+00:00",AT
"2014-07-28 11:45:04+00:00",AT
"2014-07-28 12:43:31+00:00",AT
"2014-07-29 11:27:29+00:00",AT
"2014-07-30 08:34:07+00:00",DEV
"2014-07-30 13:08:04+00:00",DEV
"2014-07-30 14:41:21+00:00",PS
"2014-07-31 07:58:01+00:00",AT
"2014-07-31 10:54:20+00:00",AT
"2014-08-01 07:23:13+00:00",PS
"2014-08-01 08:07:52+00:00",AT
"2014-08-01 10:30:17+00:00",AT
"2014-08-01 14:37:24+00:00",AT
"2014-08-04 08:25:05+00:00",PS
"2014-08-04 09:06:31+00:00",DEV
"2014-08-04 13:35:21+00:00",AT
"2014-08-04 14:06:30+00:00",PS
"2014-08-05 08:12:23+00:00",AT
"2014-08-05 08:47:37+00:00",PS
"2014-08-05 10:46:51+00:00",DEV
"2014-08-05 10:48:09+00:00",DEV
"2014-08-05 13:31:38+00:00",AT
"2014-08-05 14:14:21+00:00",AT
"2014-08-05 14:26:16+00:00",AT
"2014-08-05 15:18:10+00:00",PS
"2014-08-06 09:26:09+00:00",AT
"2014-08-06 10:00:12+00:00",AT
"2014-08-06 12:24:08+00:00",AT
"2014-08-06 13:48:43+00:00",AT
"2014-08-06 13:48:53+00:00",AT
"2014-08-06 13:49:02+00:00",AT
"2014-08-06 14:49:43+00:00",AT
"2014-08-07 07:09:50+00:00",DEV
"2014-08-07 07:11:02+00:00",DEV
"2014-08-07 07:15:15+00:00",DEV
"2014-08-07 08:41:08+00:00",AT
"2014-08-07 08:41:53+00:00",AT
"2014-08-07 08:42:19+00:00",AT
"2014-08-07 08:42:44+00:00",AT
"2014-08-07 08:44:12+00:00",AT
"2014-08-07 08:44:28+00:00",AT
"2014-08-07 08:44:45+00:00",AT
"2014-08-07 08:45:27+00:00",AT
"2014-08-07 08:45:55+00:00",AT
"2014-08-07 08:46:14+00:00",AT
"2014-08-07 08:46:43+00:00",AT
"2014-08-07 09:06:31+00:00",AT
"2014-08-07 09:13:33+00:00",AT
"2014-08-07 11:10:26+00:00",AT
"2014-08-07 14:12:07+00:00",AT
"2014-08-07 14:34:19+00:00",PS
"2014-08-08 09:08:20+00:00",AT
"2014-08-08 13:58:49+00:00",AT
"2014-08-08 14:04:33+00:00",DEV
"2014-08-08 15:21:59+00:00",AT
"2014-08-11 08:14:09+00:00",AT
"2014-08-11 09:14:39+00:00",PS
"2014-08-11 09:19:47+00:00",AT
"2014-08-11 10:59:09+00:00",AT
"2014-08-11 13:18:16+00:00",AT
"2014-08-11 13:40:16+00:00",AT
"2014-08-11 13:57:58+00:00",AT
"2014-08-12 06:40:19+00:00",AT
"2014-08-12 09:18:36+00:00",AT
"2014-08-12 09:20:24+00:00",AT
"2014-08-12 09:21:18+00:00",AT
"2014-08-12 09:42:19+00:00",PS
"2014-08-12 09:43:47+00:00",AT
"2014-08-12 15:12:20+00:00",AT
"2014-08-12 15:22:55+00:00",AT
"2014-08-13 06:37:04+00:00",AT
"2014-08-13 06:41:03+00:00",AT
"2014-08-13 08:18:48+00:00",AT
"2014-08-13 08:21:34+00:00",AT
"2014-08-13 08:27:49+00:00",AT
"2014-08-13 09:38:59+00:00",PS
"2014-08-13 10:42:57+00:00",AT
"2014-08-13 10:48:06+00:00",AT
"2014-08-13 11:31:51+00:00",AT
"2014-08-13 11:52:10+00:00",AT
"2014-08-13 12:52:27+00:00",AT
"2014-08-13 14:37:39+00:00",AT
"2014-08-14 09:01:23+00:00",AT
"2014-08-14 09:58:12+00:00",DEV
"2014-08-14 10:21:35+00:00",AT
"2014-08-14 11:44:23+00:00",AT
"2014-08-14 12:25:31+00:00",AT
"2014-08-15 06:29:24+00:00",DEV
"2014-08-15 08:06:17+00:00",AT
"2014-08-15 08:06:40+00:00",AT
"2014-08-15 08:06:46+00:00",AT
"2014-08-15 08:06:50+00:00",AT
"2014-08-15 08:25:01+00:00",DEV
"2014-08-15 08:29:16+00:00",DEV
"2014-08-15 08:49:33+00:00",AT
"2014-08-15 09:19:43+00:00",AT
"2014-08-18 07:48:57+00:00",AT
"2014-08-18 09:34:01+00:00",PS
"2014-08-18 09:37:36+00:00",AT
"2014-08-18 12:31:42+00:00",AT
"2014-08-18 15:38:37+00:00",AT
"2014-08-18 15:38:59+00:00",AT
"2014-08-19 09:01:54+00:00",PS
"2014-08-19 09:30:18+00:00",AT
"2014-08-19 10:03:15+00:00",DEV
"2014-08-19 10:10:05+00:00",PS
"2014-08-19 10:32:15+00:00",DEV
"2014-08-19 10:54:41+00:00",DEV
"2014-08-19 11:15:50+00:00",PS
"2014-08-19 12:04:35+00:00",AT
"2014-08-19 13:21:07+00:00",PS
"2014-08-19 13:43:01+00:00",PS
"2014-08-19 14:40:10+00:00",PS
"2014-08-19 17:49:34+00:00",AT
"2014-08-20 09:03:11+00:00",PS
"2014-08-20 10:33:30+00:00",AT
"2014-08-20 11:48:29+00:00",AT
"2014-08-20 11:48:52+00:00",AT
"2014-08-20 12:38:29+00:00",AT
"2014-08-20 13:32:47+00:00",AT
"2014-08-21 07:28:49+00:00",AT
"2014-08-21 07:39:17+00:00",AT
"2014-08-21 07:53:47+00:00",AT
"2014-08-21 08:02:51+00:00",AT
"2014-08-21 12:09:34+00:00",AT
"2014-08-21 12:21:59+00:00",AT
"2014-08-21 16:30:46+00:00",AT
"2014-08-21 16:40:48+00:00",AT
"2014-08-22 08:16:16+00:00",AT
"2014-08-22 11:06:39+00:00",AT
"2014-08-22 15:45:50+00:00",PS
"2014-08-25 09:48:28+00:00",PS
"2014-08-25 10:11:26+00:00",AT
"2014-08-25 10:21:35+00:00",AT
"2014-08-25 10:48:47+00:00",PS
"2014-08-25 11:07:29+00:00",AT
"2014-08-25 11:22:58+00:00",DEV
"2014-08-25 11:27:59+00:00",DEV
"2014-08-25 11:44:17+00:00",DEV
"2014-08-25 11:45:08+00:00",DEV
"2014-08-25 15:13:08+00:00",PS
"2014-08-25 15:45:34+00:00",PS
"2014-08-25 16:09:43+00:00",AT
"2014-08-25 16:35:36+00:00",AT
"2014-08-26 08:00:49+00:00",DEV
"2014-08-26 08:03:09+00:00",DEV
"2014-08-26 08:14:03+00:00",DEV
"2014-08-26 08:14:39+00:00",DEV
"2014-08-26 08:15:42+00:00",DEV
"2014-08-26 08:17:30+00:00",DEV
"2014-08-26 08:17:44+00:00",DEV
"2014-08-26 08:18:37+00:00",DEV
"2014-08-26 08:20:01+00:00",DEV
"2014-08-26 10:58:55+00:00",PS
"2014-08-26 14:34:27+00:00",AT
"2014-08-27 08:16:12+00:00",AT
"2014-08-27 08:41:33+00:00",PS
"2014-08-27 11:22:39+00:00",AT
"2014-08-27 11:28:37+00:00",PS
"2014-08-27 12:57:34+00:00",AT
"2014-08-28 08:00:55+00:00",AT
"2014-08-28 08:14:23+00:00",AT
"2014-08-28 10:34:10+00:00",AT
"2014-08-28 10:45:09+00:00",AT
"2014-08-28 11:03:43+00:00",AT
"2014-08-28 11:26:37+00:00",DEV
"2014-08-28 12:07:16+00:00",DEV
"2014-08-28 12:07:25+00:00",DEV
"2014-08-29 04:16:27+00:00",DEV
"2014-08-29 07:02:21+00:00",DEV
"2014-08-29 08:21:32+00:00",DEV
"2014-08-29 09:16:53+00:00",AT
"2014-08-29 11:37:15+00:00",PS
"2014-08-29 11:49:45+00:00",DEV
"2014-09-01 04:53:13+00:00",DEV
"2014-09-01 06:00:41+00:00",DEV
"2014-09-01 08:38:42+00:00",AT
"2014-09-01 09:16:06+00:00",PS
"2014-09-02 08:46:59+00:00",AT
"2014-09-02 09:11:35+00:00",AT
"2014-09-02 10:15:00+00:00",DEV
"2014-09-02 13:56:29+00:00",PS
"2014-09-02 14:14:19+00:00",PS
"2014-09-02 14:41:54+00:00",DEV
"2014-09-03 14:26:08+00:00",AT
"2014-09-03 14:48:52+00:00",AT
"2014-09-03 15:03:33+00:00",DEV
"2014-09-03 16:41:46+00:00",PS
"2014-09-04 07:20:25+00:00",DEV
"2014-09-04 11:48:12+00:00",DEV
"2014-09-04 11:51:03+00:00",DEV
"2014-09-04 13:34:28+00:00",PS
"2014-09-04 14:32:23+00:00",AT
"2014-09-04 16:09:28+00:00",DEV
"2014-09-05 16:49:32+00:00",PS
"2014-09-05 16:59:06+00:00",PS
"2014-09-08 10:20:59+00:00",PS
"2014-09-08 16:03:19+00:00",DEV
"2014-09-09 06:06:41+00:00",DEV
"2014-09-09 09:16:45+00:00",DEV
"2014-09-09 10:15:20+00:00",DEV
"2014-09-09 10:31:06+00:00",DEV
"2014-09-09 11:16:03+00:00",DEV
"2014-09-09 11:27:20+00:00",DEV
"2014-09-10 13:55:28+00:00",DEV
"2014-09-10 13:56:33+00:00",DEV
"2014-09-10 13:57:11+00:00",DEV
"2014-09-10 14:04:01+00:00",DEV
"2014-09-11 08:41:23+00:00",DEV
"2014-09-11 09:03:39+00:00",DEV
"2014-09-11 09:05:10+00:00",DEV
"2014-09-11 09:15:27+00:00",DEV
"2014-09-11 09:17:21+00:00",DEV
"2014-09-11 09:17:51+00:00",DEV
"2014-09-11 09:18:20+00:00",DEV
"2014-09-11 09:18:54+00:00",DEV
"2014-09-11 09:19:24+00:00",DEV
"2014-09-11 09:20:00+00:00",DEV
"2014-09-11 09:20:29+00:00",DEV
"2014-09-11 09:22:22+00:00",DEV
"2014-09-11 09:22:54+00:00",DEV
"2014-09-11 09:23:23+00:00",DEV
"2014-09-11 09:23:54+00:00",DEV
"2014-09-11 09:24:28+00:00",DEV
"2014-09-11 09:24:56+00:00",DEV
"2014-09-11 09:25:24+00:00",DEV
"2014-09-11 09:25:58+00:00",DEV
"2014-09-11 09:26:57+00:00",DEV
"2014-09-11 09:34:07+00:00",DEV
"2014-09-11 10:41:24+00:00",DEV
"2014-09-11 10:54:25+00:00",DEV
"2014-09-11 11:04:29+00:00",DEV
"2014-09-11 11:06:34+00:00",DEV
"2014-09-11 14:37:27+00:00",DEV
"2014-09-11 14:37:35+00:00",DEV
"2014-09-12 10:54:10+00:00",DEV
"2014-09-12 12:17:58+00:00",PS
"2014-09-12 15:16:15+00:00",DEV
"2014-09-15 05:36:35+00:00",DEV
"2014-09-15 06:49:33+00:00",DEV
"2014-09-15 09:06:17+00:00",PS
"2014-09-15 10:02:38+00:00",DEV
"2014-09-15 10:43:16+00:00",PS
"2014-09-15 16:01:29+00:00",PS
"2014-09-16 10:02:31+00:00",DEV
"2014-09-17 07:12:08+00:00",DEV
"2014-09-22 07:26:36+00:00",DEV
"2014-09-22 07:27:52+00:00",DEV
"2014-09-22 07:43:56+00:00",DEV
"2014-09-22 07:44:09+00:00",DEV
"2014-09-22 07:44:20+00:00",DEV
"2014-09-22 07:44:32+00:00",DEV
"2014-09-22 07:53:15+00:00",AT
"2014-09-22 08:23:38+00:00",DEV
"2014-09-22 08:52:56+00:00",AT
"2014-09-22 09:56:22+00:00",AT
"2014-09-22 14:02:53+00:00",DEV
"2014-09-23 07:46:35+00:00",DEV
"2014-09-23 07:47:18+00:00",DEV
"2014-09-23 08:21:00+00:00",DEV
"2014-09-23 09:15:39+00:00",PS
"2014-09-23 09:27:21+00:00",PS
"2014-09-23 09:47:14+00:00",DEV
"2014-09-23 10:57:16+00:00",DEV
"2014-09-23 18:06:38+00:00",PS
"2014-09-24 08:01:45+00:00",DEV
"2014-09-24 10:19:26+00:00",DEV
"2014-09-24 11:17:41+00:00",DEV
"2014-09-24 12:57:40+00:00",DEV
"2014-09-24 13:50:09+00:00",DEV
"2014-09-24 14:27:29+00:00",PS
"2014-09-24 17:14:51+00:00",DEV
"2014-09-25 08:33:59+00:00",AT
"2014-09-25 08:59:37+00:00",AT
"2014-09-25 10:26:26+00:00",DEV
"2014-09-25 11:55:28+00:00",AT
"2014-09-25 13:21:55+00:00",AT
"2014-09-26 11:08:22+00:00",AT
"2014-09-29 08:52:24+00:00",AT
"2014-09-29 14:24:49+00:00",AT
"2014-09-29 15:09:56+00:00",DEV
"2014-09-30 08:36:03+00:00",PS
"2014-09-30 09:04:47+00:00",AT
"2014-09-30 09:06:35+00:00",AT
"2014-09-30 09:08:15+00:00",AT
"2014-09-30 10:28:54+00:00",AT
"2014-09-30 12:55:46+00:00",DEV
"2014-09-30 17:36:02+00:00",AT
"2014-10-01 05:55:28+00:00",DEV
"2014-10-01 06:45:10+00:00",AT
"2014-10-01 09:40:28+00:00",DEV
"2014-10-01 10:01:38+00:00",DEV
"2014-10-01 12:16:54+00:00",AT
"2014-10-02 11:12:57+00:00",AT
"2014-10-03 11:56:59+00:00",AT
"2014-10-03 11:57:17+00:00",DEV
"2014-10-03 12:13:40+00:00",AT
"2014-10-06 10:13:27+00:00",DEV
"2014-10-06 10:25:17+00:00",AT
"2014-10-06 12:18:25+00:00",DEV
"2014-10-06 12:46:08+00:00",DEV
"2014-10-06 13:00:31+00:00",AT
"2014-10-06 13:51:32+00:00",AT
"2014-10-06 13:58:00+00:00",AT
"2014-10-06 13:59:39+00:00",AT
"2014-10-07 10:57:26+00:00",DEV
"2014-10-07 11:03:24+00:00",AT
"2014-10-08 08:24:30+00:00",PS
"2014-10-08 10:48:09+00:00",AT
"2014-10-09 07:24:55+00:00",DEV
"2014-10-09 08:18:22+00:00",DEV
"2014-10-09 09:12:36+00:00",AT
"2014-10-09 10:17:24+00:00",DEV
"2014-10-09 10:18:50+00:00",DEV
"2014-10-09 14:56:05+00:00",DEV
"2014-10-09 15:02:40+00:00",AT
"2014-10-09 16:17:54+00:00",AT
"2014-10-09 16:49:51+00:00",AT
"2014-10-10 06:29:25+00:00",AT
"2014-10-10 06:39:12+00:00",AT
"2014-10-10 06:44:43+00:00",AT
"2014-10-10 07:34:58+00:00",AT
"2014-10-10 13:40:33+00:00",AT
"2014-10-10 14:35:01+00:00",DEV
"2014-10-10 16:05:28+00:00",PS
"2014-10-10 16:05:45+00:00",PS
"2014-10-13 09:32:14+00:00",AT
"2014-10-13 09:42:56+00:00",AT
"2014-10-13 13:21:17+00:00",AT
"2014-10-13 14:42:21+00:00",AT
"2014-10-13 15:20:04+00:00",AT
"2014-10-14 08:30:11+00:00",DEV
"2014-10-14 10:51:32+00:00",PS
"2014-10-14 12:26:44+00:00",AT
"2014-10-14 13:17:31+00:00",PS
"2014-10-14 15:28:24+00:00",AT
"2014-10-14 16:51:05+00:00",AT
"2014-10-15 08:54:27+00:00",AT
"2014-10-15 10:11:10+00:00",PS
"2014-10-16 06:30:03+00:00",AT
"2014-10-16 09:07:16+00:00",AT
"2014-10-16 09:07:47+00:00",AT
"2014-10-16 09:08:11+00:00",AT
"2014-10-16 10:48:37+00:00",AT
"2014-10-16 14:17:51+00:00",DEV
"2014-10-16 14:38:09+00:00",AT
"2014-10-17 06:45:22+00:00",AT
"2014-10-17 10:41:11+00:00",PS
"2014-10-17 11:11:30+00:00",PS
"2014-10-17 11:23:15+00:00",AT
"2014-10-17 11:23:38+00:00",AT
"2014-10-17 11:24:06+00:00",AT
"2014-10-17 11:24:27+00:00",AT
"2014-10-17 11:25:18+00:00",PS
"2014-10-17 11:29:05+00:00",AT
"2014-10-17 13:15:09+00:00",PS
"2014-10-17 13:27:18+00:00",AT
"2014-10-17 13:37:41+00:00",AT
"2014-10-17 13:39:36+00:00",AT
"2014-10-17 14:03:11+00:00",AT
"2014-10-17 14:34:09+00:00",AT
"2014-10-20 08:00:39+00:00",DEV
"2014-10-20 08:22:54+00:00",AT
"2014-10-20 08:44:17+00:00",AT
"2014-10-20 12:57:02+00:00",DEV
"2014-10-20 14:07:26+00:00",PS
"2014-10-21 06:39:30+00:00",PS
"2014-10-21 08:40:30+00:00",AT
"2014-10-21 10:46:20+00:00",AT
"2014-10-21 12:46:09+00:00",AT
"2014-10-21 13:01:51+00:00",AT
"2014-10-21 13:06:00+00:00",AT
