feature;sd
ECANCELED;1
MAGICKCORE_HAVE_HUGEPAGES;1
HANDLE_GT_LT;2
MAGICKCORE_HAVE_PCLOSE;2
WORDS_BIGENDIAN;1
PNG_DEBUG;1
SIGTERM;2
MAGICKCORE_HAVE_SIGEMPTYSET;2
MAGICKCORE_STDC_HEADERS;3
MAGICKCORE_HAVE_ARM_LIMITS_H;2
MAGICKCORE_BUILD_MODULES;9
MagickDLLExplicitTemplate;7
TIFFTAG_OPIIMAGEID;1
wstat;1
LIBXML_FTP_ENABLED;3
MAGICKCORE_HAVE_LCMS_LCMS_H;2
close;1
MAGICKCORE_HAVE_SYS_NDIR_H;4
MAGICKCORE_XML_DELEGATE;26
MAGICKCORE_HAVE_STRINGS_H;3
S_ISDIR;2
MAGICKCORE_HAVE_POSIX_SPAWNP;1
MAGICKCORE_HAVE_POSIX_MADVISE;1
MAGICKCORE_OPENMP_SUPPORT;377
MAGICKCORE_DOCUMENTATION_PATH;2
MAGICKCORE_HAVE_PWRITE;8
MAGICKCORE_HAVE_LINUX_UNISTD_H;1
MAGICKCORE_HAVE_INTPTR_T;1
MAGICKCORE_WINDOWS_SUPPORT;121
MAGICKCORE_JP2_DELEGATE;2
MAGICKCORE_FILTER_RELATIVE_PATH;1
lt_dlopen;1
MAGICKCORE_WINGDI32_DELEGATE;16
MAGICKCORE_HAVE_ARPA_INET_H;1
_DARWIN_USE_64_BIT_INODE;1
MAGICKCORE_HAVE_VSNPRINTF;18
MAGICKCORE_HAVE__WFOPEN;4
MAGICKCORE_HDRI_SUPPORT;43
MAGICKCORE_HDRI_ENABLE;3
MAGICKCORE_HAVE_LCMS2_H;2
cmsFLAGS_BLACKPOINTCOMPENSATION;1
seekdir;1
MAGICKCORE_HAVE_SYS_PARAM_H;1
MAGICKCORE_HAVE_POLL;2
setmode;1
MAGICKCORE_HAVE_READLINK;2
spawnvp;1
NOAUTOLINK_MAGICK;1
MAGICKCORE_X11_CONFIGURE_PATH;1
MAGICKCORE_HAVE_LSTAT;1
MAGICKCORE_DIR_SEPARATOR_CHAR;1
MAGICKCORE_HAVE_SYS_SYSLIMITS_H;2
Windows95;7
MAGICKCORE_SIZEOF_DOUBLE;4
B44ACompression;1
ZLIB_VERSION;2
MAGICKCORE_PACKAGE;1
MAGICKCORE_HAVE_STRCSPN;1
fseek;1
restrict;4
MAGICKCORE_HAVE_USELOCALE;3
write;1
__SUNPRO_CC;1
MAGICKCORE_HAVE_SYS_TYPES_H;1
MAGICKCORE_BZLIB_DELEGATE;30
MAGICKCORE_HAVE_SYS_MMAN_H;3
lt_dlclose;1
MAP_ANON;1
opendir;1
SSIZE_MAX;1
CLOCK_REALTIME_HR;1
__CHAR_UNSIGNED__;1
MAGICKCORE_HAVE_STRNCASECMP;3
__clang__;11
PNG_READ_iCCP_SUPPORTED;1
strcasecmp;1
MAGICKCORE_EXECUTABLE_PATH;1
MAGICKCORE_POSIX_SUPPORT;13
MAGICKCORE_HAVE_CL_CL_H;2
MAGICKCORE_HAVE__BOOL;1
PNG_WRITE_CHECK_FOR_INVALID_INDEX_SUPPORTED;1
magick_attribute;1
MAGICKCORE_FREETYPE_DELEGATE;14
telldir;1
MAGICKCORE_HAVE_STAT;1
MAGICKCORE_SHAREARCH_BASEDIRNAME;1
lt_dlerror;1
MAGICKCORE_HAVE_RAND_R;1
MAGICKCORE_HAVE_LONG_LONG_INT;1
MAGICKCORE_PACKAGE_NAME;1
FT_OUTLINE_H;1
PNG_APNG_SUPPORTED;1
_WIN32;5
access;1
S_ISFIFO;1
MAGICKCORE_SIZEOF_SIGNED_LONG_LONG;1
MAGICKCORE_HAVE_SYS_STAT_H;3
MAGICK_PIXEL_BGRA;1
MAGICKCORE_DPS_DELEGATE;7
XlibSpecificationRelease;2
MAGICKCORE_HAVE_STRLCPY;2
MAGICKCORE_SELECT_TYPE_ARG1;1
