feature;sd
_POSIX_C_LANG_SUPPORT;1
__NR_sync_file_range2;2
__USE_POSIX2;7
DONT_NEED_READ_INT;1
HAVE_STRCHR;1
B1000000;1
__Need_M_And_C;1
_CS_POSIX_V7_ILP32_OFF32_LDFLAGS;1
libc_fesetroundl;1
m68k;1
RTLD_START_SPECIAL_INIT;6
ESTRPIPE;2
_SC_TIMERS;1
__sin;1
LOCK_INSTR;2
__mc68020__;4
_XOPEN_CRYPT;1
HAVE_ARCH_PLTEXIT;1
HAVE___ARGZ_COUNT;1
WEOF;2
__ASSUME_SENDFILE;21
_POSIX_PII;1
PTHREAD_KEYS_MAX;3
__USE_POSIX_IMPLICITLY;1
HAVE_LOCALE_H;1
YYMALLOC;2
GLIBC_2_2_5;4
F_GETLK64;1
PROT_WRITE;2
THREAD_EXCEPTION_PORT;1
NO___ACR;1
HAVE_NETASH_ASH_H;2
__NR_readahead;1
_LIBC_TEST;1
_POSIX_DEVICE_IO;1
HAVE_POSIX_OPENPT;1
_SYS_PARAM_H;2
FE_INVALID_INTEGER_CONVERSION;1
_LIBC_LOCK_RECURSIVE_INITIALIZER;1
MB_CUR_MAX;1
CLSIZE;1
____mbstate_t_defined;1
YY_INITIAL_VALUE;1
_DIRENT_HAVE_D_NAMLEN;1
__NR_cacheflush;1
_POSIX_CLOCK_SELECTION;7
REGISTER_DUMP;1
B3500000;1
__GTHREADS;1
O_TRUNC;1
_BITS_SIGCONTEXT_H;1
__blkcnt_t_defined;3
atomic_bit_test_set;1
_SYS_UTSNAME_H;2
MAX;5
ESRCH;2
S_IFDIR;1
MODULE_EXT;2
ARCH_FORK;1
_POSIX_FSYNC;1
_MIPS_ISA;8
_COMPLEX_H;16
DBL_MIN_10_EXP;3
__WINT_TYPE__;3
HAVE_STRCASECMP;1
_IO_pos_BAD;2
HAVE_SYS_PARAM_H;2
NL_NMAX;1
NDR_CHAR_ASCII;5
__USE_ISOC95;2
__F_SETOWN_EX;1
_MIPS_ISA_MIPS3;2
CLASS;4
HAVE___ARGZ_STRINGIFY;1
YYSTACK_RELOCATE;1
CODECENTER;1
_STATBUF_ST_BLKSIZE;3
HANDLED_REALTIME;3
__i370__;1
_SC_V7_LP64_OFF64;1
MIPS_SYNC;2
STRING_TYPE;4
ENOMEDIUM;2
MULTI_PTRS_ARE_ALIASES;1
STORE_REST;3
XSTAT_IS_XSTAT64;13
sony;1
__APPLE_CC__;2
_SC_PRIORITIZED_IO;1
HANDLE_MULTIBYTE;3
_SC_CHILD_MAX;2
ALTERNATE_NAME;1
__FP_FRAC_ADD_4;1
CLOCK_THREAD_CPUTIME_ID;2
__USE_LARGEFILE;1
__ARM_ARCH_6T2__;2
ROUNDING_TESTS_long_double;1
SET_FLOAT_WORD;1
_SC_FILE_LOCKING;1
_HAVE_STAT64___UNUSED5;1
TZ_MAX_TIMES;1
O_EXCL;1
_HAVE_STAT64___PAD2;1
NEED_CHECK_SPEC;2
_SC_SINGLE_PROCESS;1
__ARM_ARCH_5TEJ__;1
_CS_POSIX_V6_ILP32_OFFBIG_CFLAGS;1
_HAVE_UT_PID;10
_SYS_MSG_H;12
USE_PPC64_OVERLAPPING_OPD;2
B50;1
PTRGUARD_LOCAL;1
TEST_CLOCK_MISSING;1
M_SPARC;1
_RTLD_EPILOGUE;1
__alpha_bwx__;1
MAP_NORESERVE;1
PAGESIZE;1
ARCH_FIXUP_ATTRIBUTE;1
_USE_WRITE;2
_POSIX_V7_ILP32_OFF32;5
MAXNAMLEN;1
__ARM_PCS_VFP;3
ENOBUFS;2
__time_t_defined;1
__NO_STRING_INLINES;3
_POSIX_ASYNC_IO;2
SOCK_MAXBUF;2
_BITS_BYTESWAP_H;10
LIBPTHREAD_VERSION;1
EHWPOISON;7
__FP_FAST_FMAL;8
hashval_t;1
lint;142
index_Fast_Unaligned_Load;3
float_type;20
B153600;1
__SYSCALL_WORDSIZE;1
ENTDATA;2
pwritev64;2
tahoe;12
O_NOCTTY;1
_RESOLV_H_;2
B200;1
__ia64;1
ARCH_PLTEXIT_MEMBERS;1
_PC_PATH_MAX;3
PTHREAD_ONCE_INIT;1
STRCASESTR;1
_DIRENT_MATCHES_DIRENT64;8
LONG_DOUBLE_DENORM_BIAS;3
NO_ASM;1
_BITS_TYPESIZES_H;7
ppoll;1
TLS_REGISTER;8
stpcpy;3
__O_DSYNC;1
RANDOM_BITS;2
__AVR__;1
__ns32000__;1
stackinfo_get_sp;1
_POSIX_SOURCE;10
EUSERS;2
CLEANUP_HANDLER;3
HAVE_DECL_STPCPY;1
restrict;3
COMPILE_WSCANF;37
FINITEF;1
IN_LIB;3
_POSIX_SPORADIC_SERVER;1
__CORRECT_ISO_CPP_STRING_H_PROTO;14
THREAD_SET_POINTER_GUARD;4
_ABI64;42
__NR_mq_notify;1
HAVE_INTTYPES_H;5
ENXIO;2
PRIXPTR;1
__ILP32_OFFBIG_LDFLAGS;1
_SYS_EVENTFD_H;4
HAVE_STRUCT_DIRENT_D_TYPE;1
_HAVE_UT_HOST;10
USE_TLS;3
__AVX512F__;4
libc_hidden_def;4
EBADFD;2
CTYPE_EXTERN_INLINE;1
FP_FAST_FMA;3
MEMPCPY;1
LLL_SHARED;1
__mcoldfire__;13
MAP_ANON;3
AVGSECSPERYEAR;1
_XBS5_LPBIG_OFFBIG;1
__fmaf;4
KERNEL;2
PTR;1
_ELISION_CONF_H;1
_HAVE_UT_ID;11
_SC_NGROUPS_MAX;2
_SC_LEVEL4_CACHE_ASSOC;1
LD_SO_CACHE;1
SOCK_SEQPACKET;1
SSIZE_MAX;1
N_ABS;1
_CS_POSIX_V6_LPBIG_OFFBIG_LDFLAGS;1
__ASSUME_SOCKETCALL;6
TIOCSSIZE;1
_IO_close;2
alloca;7
_CS_XBS5_ILP32_OFFBIG_LIBS;1
__need_timespec;3
YYINITDEPTH;1
EIO;13
DO_WAITID;1
INNER_THAN;1
_SC_2_C_VERSION;1
YYSTYPE_IS_TRIVIAL;1
INT_MAX;17
add_system_dir;1
__CHAR_UNSIGNED__;1
_ASM;11
SIOCGPGRP;1
__DO_NOT_DEFINE_COMPILE;1
_NL_CURRENT;26
_POSIX_PII_INTERNET_DGRAM;1
EINVAL;3
atomic_or_val;1
BIND_4_COMPAT;2
libc_feresetround_53bit_ctx;1
_MIPSEB;1
atomic_delay;1
PRIx16;1
TEST_DATA_LIMIT;1
__tilegx__;27
ENOTSOCK;2
__ECL;2
MEMCMP;1
__ia64__;7
HOST_VM_INFO;1
dl_machine_h;19
TZ_DOMAINDIR;2
__POWERPC__;2
weak_variable;1
_SC_PII_INTERNET_DGRAM;1
__NR_prlimit64;3
UINT64_MAX;1
libc_feholdsetroundl;1
MAX_THREADS;1
__S_IFSOCK;3
YYTYPE_INT8;1
DISABLE_PREFETCHW;2
EBADSLT;2
__athlon__;2
LDBL_MAX_EXP;5
libc_fetestexceptl;1
TYPE;6
__need_timeval;4
GLIBC_2_1;190
EOPNOTSUPP;3
HAVE_DECL_FERROR_UNLOCKED;1
free;2
HAVE_MMAP;4
TLS_MULTIPLE_THREADS_IN_TCB;10
B1500000;1
HAVE_ISWCTYPE;1
atomic_and;1
_POSIX_V6_LPBIG_OFFBIG;1
_LOCALE_H;1
EBADF;2
_SC_DELAYTIMER_MAX;1
_MIPS_ARCH_R5900;1
_CS_XBS5_ILP32_OFF32_CFLAGS;1
_DIR_dirfd;1
PAGE_COPY_THRESHOLD;1
ESIZE;1
__setregid;2
PREPARE_TMO;1
__GT_FILE;6
__clog10f;1
HAVE_STDLIB_H;2
MAX_NEEDED_INPUT;3
__cleanup_fct_attribute;2
PR_FP_EXC_DISABLED;1
_HAVE_STRING_ARCH_strtok_r;2
HAVE_DECL_FEOF_UNLOCKED;1
TYPE_BIT;1
TO_LOOP_MIN_NEEDED_FROM;2
HAVE_I386_IO_PERM_MODIFY;1
_SC_XOPEN_ENH_I18N;1
_SYS_SYSLOG_H;3
FUNCTION2_NAME;3
__F_SETSIG;1
TAB0;2
index;1
isascii;5
S_IWGRP;1
WRAPV;1
TRAILING_LIST_MEMBER;1
FE_ALL_INVALID;1
__NR_pwrite;13
USE_IN_EXTENDED_LOCALE_MODEL;16
_POSIX_REGEXP;1
_SC_FIFO;1
_POSIX_V7_ILP32_OFFBIG;5
PRIi32;1
_CS_POSIX_V7_LPBIG_OFFBIG_LDFLAGS;1
_POSIX_READER_WRITER_LOCKS;1
CRT_GET_RFIB_TEXT;1
_BITS_TIME_H;2
ENOTSUP;2
_MATH_H;53
HP_SMALL_TIMING_AVAIL;1
_UTSNAME_VERSION_LENGTH;1
_SC_MEMLOCK;1
STATIC;6
UDIV_TIME;18
DIRENT_TYPE;1
_SC_EQUIV_CLASS_MAX;1
_SC_GETPW_R_SIZE_MAX;2
MACHINE_THREAD_STATE_SET_PC;1
__hppa;1
EOWNERDEAD;7
seteuid;1
_WIN32;4
W_TYPE_SIZE;32
ENODATA;2
makedev;1
_G_HAVE_MREMAP;1
USE_NONOPTION_FLAGS;10
MAP_BASE_ADDR;1
STRPBRK;1
BALANCED;2
UNLOCK_AFTER_BROADCAST;1
_BIG_ENDIAN;2
__undef_LINUX_TYPES_H;2
LINE_MAX;2
HAVE_FEOF_UNLOCKED;1
_PTHREAD_H;17
TLS_SET_GS;1
_SYS_STAT_H;13
_LIBC_LIMITS_H_;2
timer_getoverrun_alias;1
ESRMNT;2
SIGQUEUE_MAX;1
ENOTDIR;2
_CS_LFS_LINTFLAGS;1
isleap;1
TEXT_START;1
_UAPI_LINUX_IN6_H;1
WCSCMP;1
__sh1__;1
SET_HIGH_WORD;1
__zarch__;1
__NR_mq_open;2
LC_RESPONSE;1
SECSPERMIN;1
INTERNAL_GETTIME;2
_XOPEN_XPG4;1
EXTRA_PARAM_CHECKS;3
_SC_PII_OSI_COTS;1
_POSIX_PATH_MAX;1
ESOCKTNOSUPPORT;2
RE_ENABLE_I18N;92
__SSE2_MATH__;11
__XOPEN__;1
__need_siginfo_t;24
TEST_INT;2
__mips_nan2008;13
uint64_t;1
HAVE_MAIN;2
RTLD_START;1
_ENDIAN_H;22
EMSGSIZE;2
RLIMIT_MSGQUEUE;1
ERR_MAX;150
