branch;line;nd
#if USE_THREADS;1420;1
#if !defined(G_OS_WIN32) && !defined(__APPLE__);1475;1
#ifdef G_OS_WIN32;1539;1
#ifdef G_OS_WIN32;1550;1
#else;1567;1
#if GTK_CHECK_VERSION(2, 10, 0);214;1
#ifndef G_OS_WIN32;426;1
#if USE_UPDATE_CHECK;450;2
#if GTK_CHECK_VERSION(2, 10, 0);490;1
#ifndef G_OS_WIN32;748;1
#ifndef G_OS_WIN32;766;1
#if USE_UPDATE_CHECK;791;2
#if !GTK_CHECK_VERSION(2, 6, 0);819;1
#ifdef G_OS_WIN32;895;1
#else;897;1
#if !GTK_CHECK_VERSION(2, 6, 0);905;1
#ifndef G_OS_WIN32;1012;1
#if !GTK_CHECK_VERSION(2, 6, 0);1018;1
#if 0;1414;1
#if 0;1762;1
#ifndef G_OS_WIN32;1856;1
#if GTK_CHECK_VERSION(2, 10, 0);2821;1
#if 0;2885;1
#ifndef G_OS_WIN32;3321;1
#ifdef G_OS_WIN32;3463;1
#if USE_UPDATE_CHECK;3498;2
#if 0;17;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef G_OS_WIN32;37;1
#elif defined(__APPLE__);41;1
#else;48;1
#ifdef G_OS_WIN32;64;1
#elif defined(__APPLE__);67;1
#else;74;1
#ifdef HAVE_CONFIG_H;1;1
#if 0;43;1
#ifdef HAVE_CONFIG_H;1;1
#if GTK_CHECK_VERSION(2, 10, 0);83;1
#if GTK_CHECK_VERSION(2, 10, 0);138;1
#ifndef G_OS_WIN32;272;1
#if 0;421;1
#ifndef G_OS_WIN32;450;1
#if GTK_CHECK_VERSION(2, 10, 0);871;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef G_OS_WIN32;23;1
#if USE_GPGME;64;1
#if USE_GPGME;98;1
#if USE_GPGME;118;1
#if USE_GPGME;232;1
#if USE_GPGME;276;1
#if USE_GPGME;397;1
#if USE_GPGME;537;1
#if USE_GPGME;657;1
#if USE_GPGME;719;1
#ifdef G_OS_WIN32;998;1
#elif defined(__APPLE__);1014;1
#else;1029;1
#if USE_GPGME;1097;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef G_OS_WIN32;7;1
#ifdef G_OS_WIN32;49;1
#else;56;1
#ifdef HAVE_CONFIG_H;1;1
#if USE_GPGME;4;2
#ifdef G_ENABLE_DEBUG;2;1
#else;21;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef USE_UPDATE_CHECK_PLUGIN;70;1
#ifdef USE_UPDATE_CHECK_PLUGIN;81;1
#ifdef USE_UPDATE_CHECK_PLUGIN;101;1
#else;106;1
#ifdef USE_UPDATE_CHECK_PLUGIN;118;1
#if GTK_CHECK_VERSION(2, 10, 0);139;1
#ifdef HAVE_CONFIG_H;3;1
#ifdef HAVE_CONFIG_H;1;1
#if USE_GPGME;103;1
#if USE_SSL;117;1
#if USE_GPGME;185;1
#if USE_GPGME;279;1
#if USE_SSL;298;1
#if USE_GPGME;378;1
#if USE_SSL;381;1
#if USE_GPGME;503;1
#if USE_SSL;507;1
#if USE_GPGME;1162;1
#if USE_SSL;1259;1
#if USE_GPGME;1817;1
#if USE_SSL;1985;1
#if USE_SSL;2020;1
#if USE_SSL;2055;1
#if USE_SSL;2091;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef G_OS_WIN32;49;1
#ifndef G_OS_WIN32;55;1
#if USE_GTKSPELL;98;1
#if USE_GPGME;156;2
#ifndef G_OS_WIN32;178;1
#if USE_UPDATE_CHECK;211;1
#ifdef G_OS_WIN32;258;1
#ifndef G_OS_WIN32;268;1
#if USE_GTKSPELL;335;1
#if 0;359;1
#if 0;364;1
#if USE_GPGME;423;2
#if 0;449;1
#ifndef G_OS_WIN32;463;1
#ifndef G_OS_WIN32;503;1
#if USE_UPDATE_CHECK;513;1
#if USE_GTKSPELL;532;1
#if USE_GPGME;542;1
#if USE_UPDATE_CHECK;548;1
#ifdef G_OS_WIN32;615;1
#if USE_GPGME;677;1
#ifdef G_OS_WIN32;711;1
#ifndef G_OS_WIN32;717;1
#ifdef G_OS_WIN32;800;1
#else;823;1
#ifndef G_OS_WIN32;842;1
#ifdef G_OS_WIN32;873;1
#ifndef G_OS_WIN32;879;1
#if USE_GTKSPELL;1055;1
#if USE_GTKSPELL;1171;1
#if USE_GTKSPELL;1293;1
#if 0;1561;1
#if 0;1589;1
#ifdef G_OS_WIN32;1791;1
#else;1795;1
#if USE_GPGME;1963;2
#ifndef G_OS_WIN32;2071;1
#if USE_UPDATE_CHECK;2080;1
#if 0;2111;1
#ifndef G_OS_WIN32;2146;1
#if USE_UPDATE_CHECK;2174;1
#if 0;2186;1
#ifndef G_OS_WIN32;2195;1
#ifndef G_OS_WIN32;2340;1
#if defined(G_OS_WIN32) || defined(__APPLE__);2372;1
#else;2374;1
#ifdef G_OS_WIN32;2396;1
#elif defined(__APPLE__);2398;1
#else;2400;1
#ifndef G_OS_WIN32;2426;1
#ifndef G_OS_WIN32;2466;1
#if USE_UPDATE_CHECK;2474;2
#if 0;3046;1
#ifdef G_OS_WIN32;3770;1
#ifdef HAVE_CONFIG_H;3;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#if 0;152;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef GTK_STOCK_EDIT;251;1
#else;253;1
#ifdef HAVE_CONFIG_H;3;1
#ifdef HAVE_CONFIG_H;1;1
#if defined(USE_ONIGURUMA) || defined(HAVE_REGCOMP);410;1
#if 0;530;1
#ifdef HAVE_CONFIG_H;1;1
#if GTK_CHECK_VERSION(2, 6, 0);141;1
#if GTK_CHECK_VERSION(2, 6, 0);155;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#if 0;210;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef G_OS_WIN32;139;1
#else;141;1
#ifdef HAVE_CONFIG_H;1;1
#if GTK_CHECK_VERSION(2, 10, 0);8;1
#if GTK_CHECK_VERSION(2, 10, 0);18;2
#if GTK_CHECK_VERSION(2, 10, 0);453;1
#if GTK_CHECK_VERSION(2, 10, 0);470;1
#if GTK_CHECK_VERSION(2, 10, 0);7;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#if GTK_CHECK_VERSION(2, 14, 0);302;1
#if USE_THREADS;446;1
#ifndef USE_THREADS;459;1
#if USE_THREADS;463;1
#if USE_THREADS;485;1
#ifndef USE_THREADS;502;1
#if USE_THREADS;524;1
#else;526;1
#if USE_THREADS;534;1
#if USE_THREADS;546;1
#ifndef USE_THREADS;557;1
#if USE_THREADS;569;1
#else;584;1
#ifndef YYTOKENTYPE;6;1
#if 0;128;1
#ifndef YYDEBUG;171;1
#ifdef YYERROR_VERBOSE;174;1
#else;177;1
#ifndef YYTOKEN_TABLE;180;1
#if ! defined YYSTYPE && ! defined YYSTYPE_IS_DECLARED;183;1
#ifdef short;196;1
#ifdef YYTYPE_UINT8;199;1
#else;201;1
#ifdef YYTYPE_INT8;204;1
#elif (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);206;1
#else;208;1
#ifdef YYTYPE_UINT16;211;1
#else;213;1
#ifdef YYTYPE_INT16;216;1
#else;218;1
#ifndef YYSIZE_T;221;2
#ifndef YY_;234;3
#if ! defined lint || defined __GNUC__;245;1
#else;247;1
#ifndef lint;250;1
#else;252;2
#if ! defined yyoverflow || YYERROR_VERBOSE;265;6
#if (! defined yyoverflow      && (! defined __cplusplus   || (defined YYSTYPE_IS_TRIVIAL && YYSTYPE_IS_TRIVIAL)));319;3
#if YYDEBUG;378;1
#if YYDEBUG || YYERROR_VERBOSE || YYTOKEN_TABLE;412;1
# ifdef YYPRINT;430;1
#ifndef YYLLOC_DEFAULT;533;1
#ifndef YY_LOCATION_PRINT;536;2
#ifdef YYLEX_PARAM;543;1
#else;545;1
#if YYDEBUG;548;2
#else;640;1
#ifndef YYINITDEPTH;646;1
#ifndef YYMAXDEPTH;649;1
#if YYERROR_VERBOSE;652;4
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);813;1
#else;816;1
#ifdef YYPARSE_PARAM;834;2
#else;840;2
#ifdef YYPARSE_PARAM;850;2
#else;859;2
#if YYERROR_VERBOSE;874;1
#ifdef yyoverflow;904;1
#else;915;2
#if ! YYERROR_VERBOSE;1375;1
#else;1377;1
#ifndef yyoverflow;1468;1
#ifndef yyoverflow;1485;1
#if YYERROR_VERBOSE;1489;1
#ifndef YYTOKENTYPE;1;1
#if ! defined YYSTYPE && ! defined YYSTYPE_IS_DECLARED;74;1
#ifdef HAVE_CONFIG_H;1;1
#if USE_GPGME;4;2
#ifdef HAVE_CONFIG_H;1;1
#if USE_SSL;103;1
#if GTK_CHECK_VERSION(2, 14, 0);342;1
#if USE_SSL;718;1
#if USE_SSL;728;1
#ifdef HAVE_CONFIG_H;3;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef USE_GPGME;4;1
#ifdef HAVE_CONFIG_H;1;1
#if HAVE_SYS_WAIT_H;13;1
#if USE_SSL;40;1
#ifdef G_OS_UNIX;480;1
#if USE_SSL;573;1
#else;579;1
#ifdef G_OS_WIN32;741;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef G_OS_WIN32;7;1
#if USE_SSL;24;1
#ifdef G_OS_WIN32;57;1
#else;59;1
#if GTK_CHECK_VERSION(2, 6, 0);136;1
#if USE_SSL;255;1
#if USE_SSL;265;1
#if USE_SSL;286;1
#if USE_SSL;303;1
#if USE_SSL;330;1
#if USE_SSL;386;1
#if USE_SSL;413;1
#if USE_SSL;442;1
#if USE_SSL;472;1
#else;477;1
#if USE_SSL;485;1
#else;490;1
#if USE_SSL;497;1
#if USE_SSL;524;1
#if USE_SSL;533;1
#if USE_SSL;634;1
#if USE_SSL;713;1
#if USE_SSL;727;1
#if USE_SSL;814;1
#if USE_SSL;823;1
#if USE_SSL;831;1
#if USE_SSL;837;1
#ifdef G_OS_WIN32;865;1
#ifdef G_OS_WIN32;945;1
#else;1009;1
#ifdef G_OS_WIN32;1013;1
#ifdef G_OS_WIN32;1035;1
#else;1084;1
#ifdef HAVE_CONFIG_H;1;1
#if USE_GPGME;4;1
#ifdef USE_SIMPLE_GETTEXT;2;2
#ifdef HAVE_CONFIG_H;1;1
#if USE_SSL;4;2
#ifdef HAVE_CONFIG_H;3;1
#if USE_SSL;6;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef G_OS_WIN32;72;1
#else;76;1
#if GTK_CHECK_VERSION(2, 6, 0);447;1
#if 0;3730;1
#if GTK_CHECK_VERSION(2, 14, 0);4430;1
#if GTK_CHECK_VERSION(2, 8, 0);4996;1
#else;4998;1
#if 0;5066;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef USE_LDAP;4;2
#ifdef USE_LDAP;3;1
#ifdef G_ENABLE_DEBUG;2;1
#else;21;1
#ifdef HAVE_CONFIG_H;1;1
#if USE_GPGME;70;1
#if USE_GPGME;104;1
#if USE_GPGME;313;1
#if USE_GPGME;424;1
#if USE_GPGME;435;1
#if USE_GPGME;809;1
#if USE_GPGME;911;1
#ifdef HAVE_CONFIG_H;3;1
#ifdef HAVE_CONFIG_H;1;1
#if GTK_CHECK_VERSION(2, 10, 0) || defined(GDK_WINDOWING_X11);24;2
#else;313;1
#if GTK_CHECK_VERSION(2, 10, 0);6;1
#if GTK_CHECK_VERSION(2, 10, 0);14;1
#else;16;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef USE_UPDATE_CHECK;4;3
#ifdef HAVE_CONFIG_H;3;1
#ifdef USE_UPDATE_CHECK;6;3
#if 0;208;1
