feature;sd
MSG_WAITALL;1
_MSC_VER;90
ERA;1
HAVE_SYMLINKAT;3
_SC_2_UPE;1
O_NDELAY;1
TCL_THREADS;2
_SC_NL_ARGMAX;1
DBL_MANT_DIG;1
NO_INIT_GLOBAL_POINTERS;1
_SC_SHRT_MIN;1
SHRT_MAX;6
OPENSSL_NO_ECDH;5
RUNNING_ON_VALGRIND;1
SO_PASSCRED;1
_MIPS_CS_OSREL_PATCH;1
_CS_SRPC_DOMAIN;1
TCL_WIN_SOCKET;1
_SC_REALTIME_SIGNALS;1
BORLANDC;1
SLOW_UNREF_CHECK;2
HAVE_OPENPTY;8
EUNATCH;1
NO_vsnprintf;10
CR2;1
ENOMEM;1
HAVE_STDINT_H;5
PYMONOTONIC;6
SSL_R_NO_CIPHERS_SPECIFIED;1
WSAGETASYNCERRO;1
__STRICT_ANSI__;1
LACKS_FCNTL_H;1
MACOS;1
IPV6_MULTICAST_HOPS;1
LOCK_READ;1
PRIO_USER;1
CLOCK_PROF;2
TIOCM_DTR;1
WITHOUT_THREADS;7
TIOCEXCL;1
IPPROTO_DSTOPTS;1
PY_UINT64_T;4
EPROTO;1
_SC_AIO_LISTIO_MAX;1
WSAEPROTOTYPE;2
PY_VERSION_HEX;1
SSL_R_MISSING_VERIFY_MESSAGE;1
_SC_PASS_MAX;1
_AIX;16
SSL_R_PARSE_TLSEXT;1
TAB1;1
_SC_SIGRT_MAX;1
SSL_R_ONLY_TLS_ALLOWED_IN_FIPS_MODE;1
TILE;2
HAVE_SETVBUF;2
HAVE_SHARED_CACHE;2
TCSETS;1
__hpux__;1
PEM_R_PVK_DATA_TOO_SHORT;1
X509_R_UNABLE_TO_GET_CERTS_PUBLIC_KEY;1
HAVE_PIPE2;5
__TURBOC__;5
BS0;1
SOL_ROSE;1
NO_GZIP;3
PY_INT64_T;2
SSL_R_BAD_PSK_IDENTITY_HINT_LENGTH;1
PA_HPUX;8
HAVE_USABLE_WCHAR_T;1
ENOTCONN;1
SSL_R_SSL3_EXT_INVALID_ECPOINTFORMAT;1
LOG_SYSLOG;1
EAI_FAMILY;1
SHUT_WR;1
_SC_DCACHE_ASSOC;1
_S_IREAD;1
TABDLY;1
ESHUTDOWN;2
__linux__;4
VOLUME_NAME_NT;1
_SCO_DS;1
F_SETLK;1
HAVE_COPYSIGN;2
SOL_SOCKET;1
LONG_BIT;8
LACKS_STDLIB_H;1
EPROGUNAVAIL;1
HAVE_SYS_SOCKET_H;2
LOG_UUCP;1
HAS_vsprintf_void;2
_XOPEN_SOURCE_EXTENDED;1
THINK_C;1
MORECORE;1
TAB2;1
PROCEED_ON_ERROR;3
HAVE_DIRENT_H;2
Z_WANT64;1
Py_ACCU_H;1
IPPROTO_TCP;1
B4000000;1
SSL_R_UNKNOWN_SSL_VERSION;1
_SC_BC_STRING_MAX;1
HAVE_OPENSSL_RAND;2
SSL_R_KRB5_C_MK_REQ;1
CLOCKS_PER_SEC;1
_VC_CRT_MAJOR_VERSION;1
HAVE_IF_NAMEINDEX;2
WSAEAGAIN;1
SSL_R_SIGNATURE_FOR_NON_SIGNING_CERTIFICATE;1
HAVE_DEV_PTMX;5
_SC_MESSAGE_PASSING;1
HAVE_UINT64_T;5
ECHOCTL;1
O_TTY_INIT;1
SSL_R_BAD_RSA_ENCRYPT;1
UF_COMPRESSED;1
HAS_LIBMSET;1
SSL_R_DECRYPTION_FAILED_OR_BAD_RECORD_MAC;1
STRINGLIB_MUTABLE;15
HAVE_FCHDIR;5
O_RDONLY;1
SNDCTL_DSP_GETSPDIF;1
USING_IMPORTED_MAPS;1
HAVE_TERM_H;1
DEFAULT_TRIM_THRESHOLD;1
EBFONT;1
_PC_ACL_ENABLED;1
_SC_PII_OSI_M;1
HAVE_FPATHCONF;7
O_DIRECTORY;1
FIX_TRACE;3
NETSCAPE_PI;1
HAVE_BCOPY;1
__KAME__;1
SIGUSR2;1
IPPROTO_NONE;1
TIOCSERSETMULTI;1
F_ULOCK;1
SSL_R_BAD_DIGEST_LENGTH;1
F_DUPFD;1
EL3HLT;1
_SC_SEM_VALUE_MAX;2
CLK_TCK;1
_WIN64;25
SSL_R_MISSING_DSA_SIGNING_CERT;1
SSL_R_PACKET_LENGTH_TOO_LONG;1
WSAGETSELECTEVEN;1
HAVE_FLOCK;1
Py_IS_INFINITY;1
__BIG_ENDIAN__;6
TCSASOFT;1
HAVE_WAITPID;2
SCM_CREDS;1
HAVE_PY_SET_53BIT_PRECISION;2
IPPROTO_MAX;1
IPPROTO_TP;1
LIBFFI_H;21
SIGABRT;1
ENOLINK;1
AI_V4MAPPED;1
Flt_Rounds;1
HAVE_LETOH64;1
IPV6_LEAVE_GROUP;1
SIGCONT;1
AI_NUMERICHOST;1
__midl;1
POWERPC64;28
POWERPC_DARWIN;15
IEEE_MC68k;1
O_SYNC;1
WSAEPROTONOSUPPORT;2
SIGTTOU;1
SOL_UDP;1
HAVE_RL_CATCH_SIGNAL;1
APSTUDIO_READONLY_SYMBOLS;1
SSL_R_BAD_AUTHENTICATION_TYPE;1
HAVE_LINUX_TIPC_H;5
FAR;2
RDS_GET_MR_FOR_DEST;1
Py_ULL;1
SSL_R_TLSV1_UNSUPPORTED_EXTENSION;1
HAVE_MEMRCHR;2
F_SETFD;1
__INTERIX;4
TIOCM_SR;1
SIGALRM;1
FASYNC;1
ENODEV;1
_CS_XBS5_LPBIG_OFFBIG_LINTFLAGS;1
__64BIT__;1
TIOCPKT_DOSTOP;1
OS2;5
HAVE_GETPWENT;2
F_NOTIFY;1
_SC_PII_SOCKET;1
_SC_LOGIN_NAME_MAX;1
CLNEXT;1
_CS_XBS5_ILP32_OFFBIG_LINTFLAGS;1
HAVE_STROPTS_H;3
RTLD_NOLOAD;1
SIGHUP;1
SSL_R_RENEGOTIATION_ENCODING_ERR;1
_LARGEFILE64_SOURCE;8
SIGWINCH;1
MAX_PATH_LEN;1
SOCKETCLOSE;1
__dest_os;2
HAVE_SELECT;3
USHRT_MAX;1
SSL_R_BAD_HELLO_REQUEST;1
_MIPS_SZLONG;2
PEM_R_BAD_PASSWORD_READ;1
SSL_R_MISSING_DH_RSA_CERT;1
PY_UINT32_T;3
F_SETLKW;1
__be_os;2
ECHOPRT;1
SSL_R_MISSING_RSA_SIGNING_CERT;1
SOCK_RDM;1
PROF;2
FFI_LONG_LONG_MAX;3
X509_R_PUBLIC_KEY_DECODE_ERROR;1
_PC_XATTR_EXISTS;1
Z_LARGE;1
AI_CANONNAME;1
SSL_AD_BAD_CERTIFICATE_STATUS_RESPONSE;1
EAI_OVERFLOW;1
CTRL_BREAK_EVENT;1
DEBUG;33
SSL_R_UNABLE_TO_LOAD_SSL3_SHA1_ROUTINES;1
IPPROTO_HELLO;1
sun;6
HAVE_PTHREAD_KILL;2
O_CLOEXEC;12
ECONNRESET;2
ERA_D_T_FMT;1
SOMAXCONN;1
F_OK;2
POSIX_FADV_WILLNEED;1
EL2NSYNC;1
SSL_R_SSLV3_ALERT_ILLEGAL_PARAMETER;1
uint32_t;1
HGTAG;1
HAVE_SCHED_SETSCHEDULER;8
__STDC_LIMIT_MACROS;2
MSG_DONTROUTE;1
_SC_MQ_PRIO_MAX;1
AF_PPPOX;1
AFMT_S32_LE;1
PyMODINIT_FUNC;2
USE_DL_EXPORT;1
HAVE_PTY_H;2
LLONG_MAX;4
_WCHAR_T;1
_DATE_FMT;1
HAVE_SYSTEM;2
HAS_sprintf_void;2
PRIO_PROCESS;1
SSL_R_SSL3_EXT_INVALID_SERVERNAME_TYPE;1
_SC_INT_MAX;1
__50SERIES;1
SSL_R_NO_CIPHER_LIST;1
INADDR_NONE;2
ECHILD;1
PyFloat_MAXFREELIST;1
__LDBL_MANT_DIG__;1
_PyHASH_BITS;2
SSL_R_INVALID_COMMAND;1
SSL_R_BAD_SIGNATURE;1
HAVE_TERMIOS_H;1
TIOCPKT;1
EXDEV;1
SO_LINGER;1
AF_LINK;1
MALLOC_ALIGNMENT;1
EBADMACHO;1
HAVE_SYS_DEVPOLL_H;5
_SC_NACLS_MAX;1
local;2
APSTUDIO_INVOKED;1
DYNAMIC_EXECUTION_PROFILE;7
HAVE_GETGROUPS;2
HAVE_GETNAMEINFO;3
XML_MIN_SIZE;12
EAI_BADHINTS;1
_SC_2_C_BIND;1
_PC_CHOWN_RESTRICTED;1
SSL_R_KRB5;1
HAVE_GETGID;2
RDS_FREE_MR;1
F_LOCK;1
Py_LONGINTREPR_H;1
ENOTTY;1
TK_FRAMEWORK;1
S_IFPORT;1
HAVE_KQUEUE;2
IPV6_RECVPATHMTU;1
PDP;2
NO_JAVA_RAW_API;1
_SC_UINT_MAX;1
HAVE_MMAP_DEV_ZERO;2
BUFSIZ;4
PRIuPTR;3
TCL_UTF_MAX;1
_M_AMD64;1
_SC_TIMER_MAX;1
SIGCLD;1
MSPACES;4
_CS_XBS5_ILP32_OFF32_LINTFLAGS;1
HAVE_WCSXFRM;2
_SC_2_FORT_DEV;1
CSTART;1
EMEDIUMTYPE;1
RUSAGE_THREAD;1
Py_UCNHASH_H;1
_SC_MAPPED_FILES;1
__WATCOMC__;13
ZLIB_CONST;1
_SC_BC_DIM_MAX;1
_SC_PII_INTERNET_STREAM;1
REENTRANT_THREADLOCAL;2
SSL_R_PATH_TOO_LONG;1
SSL_R_INVALID_TRUST;1
_CS_HW_PROVIDER;1
_SC_SIGRT_MIN;1
CORRUPTION_ERROR_ACTION;1
XML_COMBINED_VERSION;6
TIOCM_CAR;1
__win32_os;2
S_IXUSR;1
USING_PURIFY;2
F_GETFD;1
USE_BUILTIN_FFS;4
HAVE_DIRFD;3
SSL_R_ECC_CERT_NOT_FOR_SIGNING;1
__LARGE__;1
SSL_R_SSL2_CONNECTION_ID_TOO_LONG;1
_SC_XBS5_ILP32_OFFBIG;1
SSL_R_OLD_SESSION_CIPHER_NOT_RETURNED;1
RDS_RDMA_USE_ONCE;1
PYCTYPE_H;1
HAVE_LOAD_EXTENSION;2
SSL_R_UNABLE_TO_DECODE_DH_CERTS;1
PY_RELEASE_LEVEL_ALPHA;1
