feature;sd
CYGWIN_VERSION_DLL_MAJOR;2
NEED_eval_pv;2
CONNECTDEBUG;2
my_snprintf;1
M_PI;3
DISABLE_XDES;1
PY_SSIZE_T_MIN;1
SvPVX_const;2
NI_NUMERICHOST;1
WSA_NOT_ENOUGH_MEMORY;1
HAVE_OSSP_UUID_H;1
YYCOPY_NEEDED;8
HAVE_FP_CLASS_D;1
mXPUSHp;1
PERL_MAGIC_collxfrm;1
SV_IMMEDIATE_UNREF;1
WARN_ONCE;1
LONG_LONG_MIN;1
HAVE_LONG_LONG_INT;16
SV_HAS_TRAILING_NUL;1
SO_PEERCRED;1
USE_LIBXMLCONTEXT;3
NEED_eval_pv_GLOBAL;1
TCP_KEEPCNT;3
sv_setpvn_mg;1
MD5_DIGEST_LENGTH;1
__STDC__;136
HAVE_LIBREADLINE;1
SIGPIPE;1
__sparcv8plus;1
Newx;1
OID_MAX;1
sv_setpvs;1
HAVE_SYS_IOCTL_H;1
USE_REPL_SNPRINTF;5
AF_INET6;1
newRV_inc;1
USE_ITHREADS;2
WEXITSTATUS;1
MAC_OS_X_VERSION_10_2;1
SvREFCNT_inc_void;1
VAL_LDFLAGS_SL;1
ENABLE_LINE_TYPE;4
isCNTRL;2
SIGINT;1
__i386__;5
TRACE_VISIBILITYMAP;4
HAVE_FDATASYNC;6
VAL_CPPFLAGS;1
_WIN32_WINNT;2
NEED_sv_setpvf_mg_GLOBAL;1
HASH_DEBUG;1
SIOCGIFCONF;1
PERL_MAGIC_glob;1
HAVE_SYS_RESOURCE_H;6
YYMAXDEPTH;8
sinix;1
sv_catpvf_mg_nocontext;1
HAVE_PSTAT;1
dVAR;1
NEED_sv_catpvf_mg_nocontext;2
SIGXFSZ;1
IS_NUMBER_INFINITY;1
MEMORY_CONTEXT_CHECKING;20
__C99__FUNC__;120
NOFIXADE;1
HAVE_SYS_UCRED_H;2
gv_stashpvs;1
SvIOK_UV;1
PERL_MAGIC_sig;1
HAVE_INT8;1
WARN_QW;1
HAVE_POLL;7
HAVE_BUGGY_SOLARIS_STRTOD;2
WAL_DEBUG;9
OPENSSL_VERSION_NUMBER;2
PERL_LOADMOD_IMPORT_OPS;1
UTF8_MAXBYTES;1
USE_LIBXML;26
HAVE_ALLOCINFO;1
NEED_sv_catpvf_mg_GLOBAL;1
sv_setuv;1
XLOG_REPLAY_DELAY;1
Newxz;1
BUILDING_DLL;2
EAI_NONAME;1
HAVE_SYS_TIME_H;1
NL_ARGMAX;1
BS_DEBUG;4
UINT_MAX;1
HAVE_FLS;1
YYFPRINTF;8
HAVE_GETHOSTBYNAME_R;9
SvPV_mutable;1
PERL_SCAN_SILENT_ILLDIGIT;1
PERL_PV_ESCAPE_NOCLEAR;1
NEED_newSV_type_GLOBAL;1
CHAREQ;1
NEED_newRV_noinc_GLOBAL;1
EAI_NODATA;1
sun3;2
__alpha;5
PERL_MAGIC_fm;1
SIZEOF_SIZE_T;1
NEED_newSVpvn_flags;2
PERL_QUAD_MAX;2
HAVE_STRUCT_SOCKADDR_STORAGE___SS_LEN;1
gv_fetchpvn_flags;1
memEQ;2
LEVENSHTEIN_LESS_EQUAL;6
DISABLE_COMPLEX_MACRO;2
SIZEOF_VOID_P;2
__GNUC_MINOR__;1
GEODEBUG;28
packWARN;1
_ECPG_SQL3TYPES_H;1
LONG_MIN;1
PERL_UINT_MIN;1
CHECK_DEADLOCK_RISK;1
pg_memory_barrier;1
SO_NOSIGPIPE;1
HAVE_IFADDRS_H;1
RTLD_GLOBAL;11
sv_catpvn_mg;1
CONST86;1
FRONTEND_DEBUG;1
__ELF__;5
YY_;16
HAVE__VA_ARGS;1
SvGETMAGIC;1
mXPUSHi;1
NEED_newCONSTSUB_GLOBAL;1
XPUSHmortal;1
ECPG_SQLDA_H;4
uts;2
HAVE_READLINK;4
HAVE_POSIX_FADVISE;1
HAVE_GETOPT;1
SvPV_force_nolen;1
USE_READLINE;11
UVTYPE;1
HeUTF8;1
PERL_PV_ESCAPE_UNI;1
sv_setpv_mg;1
true;3
HAVE_UTIME_H;2
PMX;4
TYPE_SIGNED;1
SvREFCNT_inc_simple_void;1
IS_NUMBER_IN_UV;1
USE_MEDIAN;2
NUM2PTR;1
HAVE_RINT;1
SvSTASH_set;1
REFINT_VERBOSE;1
get_sv;1
PERL_LOADMOD_DENY;1
CX;7
realloc;1
dAXMARK;1
HAVE_UUID_H;1
STRERROR_R_INT;1
__GLIBC__;16
HAS_MEMCMP;1
OX1;5
ENABLE_SSPI;31
get_cv;1
is_utf8_string;3
isPSXSPC;1
newSVpvn;1
SvMAGIC_set;1
PRE_CALC_TABLES;2
WARN_SUBSTR;1
pdp11;3
SvUV_set;2
EXEC_SORTDEBUG;1
PERL_SCAN_GREATER_THAN_UV_MAX;1
__powerpc__;2
PERL_SHORT_MIN;1
PGTYPES_NUMERIC;2
SvPV_flags;1
PERL_MAGIC_taint;1
YYLLOC_DEFAULT;8
NAN;5
NEED_grok_hex;2
POSTGRES_H;1
HAVE_STRERROR_R;6
HAVE_SYS_SEM_H;1
MY_CXT_CLONE;2
NEED_pv_display;2
HAVE_PWD_H;2
LINUX_OOM_SCORE_ADJ;1
SvRV_set;2
USE_TRADITIONAL_METAPHONE;2
__OpenBSD__;1
HSTORE_POLLUTE_NAMESPACE;2
pclose;1
isALNUMC;2
SA_NOCLDSTOP;1
CopFILEAV;2
MINLONGLONG;1
HAVE_SIGSETJMP;1
boolSV;1
PERL_MAGIC_tiedelem;1
SIOCGLIFCONF;1
HAS_MEMSET;1
NOOP;1
F_FULLFSYNC;2
HAVE_INT_TIMEZONE;5
SIGNAL_ARGS;1
call_method;1
PAGE_CONVERSION;5
sv_2uv;1
CopFILEGV;2
SHRT_MIN;1
HAVE_STRUCT_SOCKADDR_STORAGE_SS_LEN;2
MUST_ALIGN;2
USE_UNNAMED_POSIX_SEMAPHORES;1
PS_USE_CHANGE_ARGV;2
HAVE_GETOPT_H;10
MAC_OS_X_VERSION_MAX_ALLOWED;1
MAP_FAILED;1
sv_vcatpvf_mg;1
SvUVX;1
LIBC_SCCS;11
pg_read_barrier;1
SvPV_force_nomg_nolen;1
setlocale;1
__sun__;1
MAP_HASSEMAPHORE;1
DEF_PGPORT;1
HAVE__BUILTIN_TYPES_COMPATIBLE_P;1
PLATFORM_DEFAULT_SYNC_METHOD;1
__arm__;2
HAVE_SYMLINK;4
SIGSYS;1
dTHXoa;1
EWOULDBLOCK;8
__MINGW64_VERSION_MAJOR;1
DLSUFFIX;1
HAVE_SECURITY_PAM_APPL_H;1
EXEC_MERGEJOINDEBUG;2
__BORLANDC__;11
DEFSV_set;1
PERL_MAGIC_overload_table;1
HAS_LONG_DOUBLE;2
OPEN_SYNC_FLAG;7
WARN_DEPRECATED;1
PERL_GCC_PEDANTIC;1
__ppc__;2
grok_hex;2
NEED_pv_escape_GLOBAL;1
EISCONN;1
vsnprintf;3
PERL_ULONG_MIN;1
WARN_NEWLINE;1
IV_MAX;4
SHOW_MEMORY_STATS;1
PERL_MAGIC_ext;1
SV_UTF8_NO_ENCODING;1
SvPV_force;1
WARN_MISC;1
USE_SSL;60
HAVE_CLASS;1
TCP_NODELAY;2
WARN_SYNTAX;1
PERL_MAGIC_overload;1
HAVE_LANGINFO_H;3
PS_USE_PSTAT;1
WARN_SIGNAL;1
NI_NUMERICSERV;1
PLPERL_RESTORE_LOCALE;1
FUNCPTR;1
__sh__;1
__FreeBSD__;1
__hurd__;1
WARN_TAINT;1
NEED_sv_2pv_flags_GLOBAL;2
PERL_USE_GCC_BRACE_GROUPS;6
NEED_load_module_GLOBAL;1
