branch;line;nd
#ifdef LIBXML_XPATH_ENABLED;14;1
#if defined(LIBXML_XPATH_ENABLED) || defined(LIBXML_SCHEMAS_ENABLED);267;2
#ifdef LIBXML_XPATH_ENABLED;5;2
#ifdef LIBXML_XPTR_ENABLED;4;2
#if defined(_WIN32_WCE);7;1
#else;11;1
#ifndef ICONV_CONST;22;1
#ifdef NEED_SOCKETS;25;1
#if defined(_MSC_VER) || defined(__BORLANDC__);32;2
#else;40;2
#if defined(_MSC_VER);76;2
#elif defined(__MINGW32__);82;1
#if defined(LIBXML_THREAD_ENABLED);85;2
#if !defined(FALSE);90;1
#if !defined(TRUE);93;1
#ifdef _WIN32_WCE;3;1
#else;5;2
#if defined( __MINGW32__ ) || defined( _MSC_VER );18;1
#if !defined SOCKLEN_T;22;1
#if (!defined(_MSC_VER) || (_MSC_VER < 1600));27;1
#ifdef LIBXML_LEGACY_ENABLED;3;2
#ifndef NO_LARGEFILE_SOURCE;3;2
#if defined(macintosh);11;1
#elif defined(_WIN32_WCE);13;1
#else;16;1
#if defined(__Lynx__);20;1
#ifndef WITH_TRIO;26;1
#else;28;1
#ifdef LIBXML_HTML_ENABLED;35;1
#if defined(HAVE_RAND) && defined(HAVE_SRAND) && defined(HAVE_TIME);42;1
#ifdef IN_LIBXML;46;5
#if !defined(PIC) && !defined(NOLIBTOOL);57;1
#ifdef TESTING;1;1
#else;9;1
#ifdef LIBXML_FTP_ENABLED;14;3
#else;1557;2
#ifdef LIBXML_HTTP_ENABLED;4;6
#else;1359;2
#if defined(WIN32) && !defined (__CYGWIN__);3;1
#else;5;1
#ifdef LIBXML_CATALOG_ENABLED;24;1
#ifdef LIBXML_SCHEMAS_ENABLED;27;1
#ifdef HAVE_CTYPE_H;31;1
#ifdef HAVE_STDLIB_H;34;1
#ifdef HAVE_SYS_STAT_H;37;1
#ifdef HAVE_FCNTL_H;40;1
#ifdef HAVE_UNISTD_H;43;1
#ifdef HAVE_ZLIB_H;46;1
#ifdef HAVE_LZMA_H;49;1
#ifdef LIBXML_LEGACY_ENABLED;128;1
#if 0;346;1
#ifdef LIBXML_THREAD_ENABLED;550;1
#else;552;1
#ifdef LIBXML_TREE_ENABLED;556;1
#else;558;1
#ifdef LIBXML_OUTPUT_ENABLED;562;1
#else;564;1
#ifdef LIBXML_PUSH_ENABLED;568;1
#else;570;1
#ifdef LIBXML_READER_ENABLED;574;1
#else;576;1
#ifdef LIBXML_PATTERN_ENABLED;580;1
#else;582;1
#ifdef LIBXML_WRITER_ENABLED;586;1
#else;588;1
#ifdef LIBXML_SAX1_ENABLED;592;1
#else;594;1
#ifdef LIBXML_FTP_ENABLED;598;1
#else;600;1
#ifdef LIBXML_HTTP_ENABLED;604;1
#else;606;1
#ifdef LIBXML_VALID_ENABLED;610;1
#else;612;1
#ifdef LIBXML_HTML_ENABLED;616;1
#else;618;1
#ifdef LIBXML_LEGACY_ENABLED;622;1
#else;624;1
#ifdef LIBXML_C14N_ENABLED;628;1
#else;630;1
#ifdef LIBXML_CATALOG_ENABLED;634;1
#else;636;1
#ifdef LIBXML_XPATH_ENABLED;640;1
#else;642;1
#ifdef LIBXML_XPTR_ENABLED;646;1
#else;648;1
#ifdef LIBXML_XINCLUDE_ENABLED;652;1
#else;654;1
#ifdef LIBXML_ICONV_ENABLED;658;1
#else;660;1
#ifdef LIBXML_ISO8859X_ENABLED;664;1
#else;666;1
#ifdef LIBXML_UNICODE_ENABLED;670;1
#else;672;1
#ifdef LIBXML_REGEXP_ENABLED;676;1
#else;678;1
#ifdef LIBXML_AUTOMATA_ENABLED;682;1
#else;684;1
