Class,Methods,Over-exposed methods
ExtendedType in org::apache::xml::dtm::ref (Class),9,2
SerializerMessages_sv in org::apache::xml::serializer::utils (Class),1,0
RelativePathPattern in org::apache::xalan::xsltc::compiler (Class),1,0
QName in org::apache::xml::utils (Class),29,0
NodeValueIterator in org::apache::xalan::xsltc::dom::SAXImpl (Class),10,0
PsuedoNames in org::apache::xpath::compiler (Class),1,0
GreaterThanOrEqualComparator in org::apache::xpath::objects (Class),3,0
ErrorMessages_zh in org::apache::xalan::xsltc::runtime (Class),1,0
SubContextList in org::apache::xpath::axes (Class),2,0
XalanProperties in org::apache::xalan::transformer (Class),1,0
IncrementalSAXSource in org::apache::xml::dtm::ref (Class),5,0
KeyIndex in org::apache::xalan::xsltc::dom (Class),24,0
TypedChildrenIterator in org::apache::xml::dtm::ref::sax2dtm::SAX2DTM2 (Class),4,0
AncestorOrSelfTraverser in org::apache::xml::dtm::ref::DTMDefaultBaseTraversers (Class),3,0
SAXImpl in org::apache::xalan::xsltc::dom (Class),76,4
DOM2TO in org::apache::xalan::xsltc::trax (Class),23,0
SecuritySupport in org::apache::xalan::xsltc::cmdline (Class),11,1
ParentPattern in org::apache::xalan::xsltc::compiler (Class),8,0
SecuritySupport12 in org::apache::xalan::xsltc::compiler (Class),9,0
Lexer in org::apache::xpath::compiler (Class),11,0
BoolStack in org::apache::xml::serializer::utils (Class),13,0
XPathResultImpl in org::apache::xpath::domapi (Class),18,2
CoroutineParser in org::apache::xml::dtm::ref (Class),8,0
DecimalFormatting in org::apache::xalan::xsltc::compiler (Class),5,0
StylesheetComposed in org::apache::xalan::templates (Class),12,1
NamespaceAlias in org::apache::xalan::xsltc::compiler (Class),3,0
DOMStringListImpl in org::apache::xml::serializer::dom3 (Class),7,0
StripFilter in org::apache::xalan::xsltc (Class),1,0
Predicate in org::apache::xalan::xsltc::compiler (Class),24,9
DTM in org::apache::xml::dtm (Class),68,2
DOMConstants in org::apache::xml::serializer::dom3 (Class),1,0
FuncDoclocation in org::apache::xpath::functions (Class),2,0
AllFromNodeTraverser in org::apache::xml::dtm::ref::DTMDefaultBaseTraversers (Class),2,0
Trie in org::apache::xml::serializer::ToHTMLStream (Class),8,2
ChunkedIntArray in org::apache::xml::dtm::ref (Class),10,0
XMLErrorResources_sv in org::apache::xml::res (Class),2,0
AttributeSet in org::apache::xalan::xsltc::compiler (Class),8,2
anonymous(PrivilegedExceptionAction) in org::apache::xalan::lib::sql::SecuritySupport12.getFileInputStream() (Class),1,0
FunctionDef1Arg in org::apache::xpath::functions (Class),8,1
EncodingImpl in org::apache::xml::serializer::EncodingInfo (Class),5,0
anonymous(PrivilegedAction) in org::apache::xml::serializer::CharInfo.getCharInfoBasedOnPrivilege() (Class),1,0
TypedChildrenIterator in org::apache::xml::dtm::ref::DTMDefaultBaseIterators (Class),3,0
FuncBoolean in org::apache::xpath::functions (Class),2,0
anonymous(PrivilegedAction) in org::apache::xalan::lib::sql::SecuritySupport12.getContextClassLoader() (Class),1,0
CopyOf in org::apache::xalan::xsltc::compiler (Class),4,0
XslElement in org::apache::xalan::xsltc::compiler (Class),8,1
Type in org::apache::xalan::xsltc::compiler::util (Class),52,0
ConfigurationError in org::apache::xml::dtm::ref::ObjectFactory (Class),3,0
anonymous(PrivilegedExceptionAction) in org::apache::xml::utils::SecuritySupport12.getFileInputStream() (Class),1,0
AttributeValue in org::apache::xalan::xsltc::compiler (Class),1,0
ElemExsltFuncResult in org::apache::xalan::templates (Class),4,0
Fallback in org::apache::xalan::xsltc::compiler (Class),6,1
FunctionMultiArgs in org::apache::xpath::functions (Class),9,0
