Class,Methods,Over-exposed methods
MyClassAdapter in edu::umd::cs::findbugs::asm::FBClassReader (Class),3,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
anonymous(Runnable) in edu::umd::cs::findbugs::gui2::BugTreeModel.rebuild()::anonymous(Runnable).run() (Class),1,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::MainFrameMenu.setViewMenu() (Class),1,0
anonymous(PathVisitor) in edu::umd::cs::findbugs::detect::FindUnsatisfiedObligation::MethodChecker.reportPath() (Class),3,0
SingleFileCodeBaseEntry in edu::umd::cs::findbugs::classfile::impl (Class),10,0
anonymous(Runnable) in edu::umd::cs::findbugs::gui2::MainFrameTree::MyTreeExpansionListener.treeExpanded() (Class),1,0
I18N in edu::umd::cs::findbugs (Class),15,1
MethodReturnCheck in edu::umd::cs::findbugs::detect (Class),8,0
InitializationChain in edu::umd::cs::findbugs::detect (Class),8,1
HTML in edu::umd::cs::findbugs::util (Class),3,0
RecentMenu in edu::umd::cs::findbugs::gui2 (Class),3,1
TestingGround2 in edu::umd::cs::findbugs::detect (Class),3,0
ObligationDataflowFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),3,1
FindUselessControlFlow in edu::umd::cs::findbugs::detect (Class),5,0
anonymous(WindowAdapter) in edu::umd::cs::findbugs::gui2::AnalyzingDialog.initComponents() (Class),1,0
CellRenderer in edu::umd::cs::findbugs::gui2::CheckBoxList (Class),2,1
TypeAnalysis in edu::umd::cs::findbugs::ba::type (Class),8,0
LocationIterator in edu::umd::cs::findbugs::ba::CFG (Class),5,0
ViewMenuItem in edu::umd::cs::findbugs::gui2::DockLayout (Class),3,0
SourceLineAnnotation in edu::umd::cs::findbugs (Class),62,5
ObjectTypeFactory in edu::umd::cs::findbugs::ba (Class),5,0
TypeFrame in edu::umd::cs::findbugs::ba::type (Class),17,0
MethodFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),3,1
anonymous(java.awt.event.FocusAdapter) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
Wild in edu::umd::cs::findbugs::ba::bcp (Class),8,0
DefaultEncodingAnnotationDatabase in edu::umd::cs::findbugs::detect::DefaultEncodingDetector (Class),2,2
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
anonymous(RunnableWithExceptions) in edu::umd::cs::findbugs::ba::ch::Subtypes2Test.testArrayFirstCommonSuperclass() (Class),1,0
Lock in edu::umd::cs::findbugs::detect (Class),2,0
anonymous(java.awt.event.FocusAdapter) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
NoteDirectlyRelevantTypeQualifiers in edu::umd::cs::findbugs::detect (Class),6,0
MatchMethodEntry in edu::umd::cs::findbugs::ba::obl (Class),7,0
WorkListItem in edu::umd::cs::findbugs::ba::BetterCFGBuilder2 (Class),5,1
FBClassReader in edu::umd::cs::findbugs::asm (Class),5,0
StackDepthAnalysis in edu::umd::cs::findbugs::ba (Class),11,0
MetaCharacterMap in edu::umd::cs::findbugs::xml (Class),4,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::NewFilterFromBug.NewFilterFromBug() (Class),1,0
AbstractSwingGuiCallback in edu::umd::cs::findbugs::gui2 (Class),20,0
FindFloatMath in edu::umd::cs::findbugs::detect (Class),2,0
BuildInterproceduralCallGraph in edu::umd::cs::findbugs::detect (Class),6,0
UnconditionalValueDerefSet in edu::umd::cs::findbugs::ba::deref (Class),25,4
BugSaver in edu::umd::cs::findbugs::gui2 (Class),3,0
ComputeBugHistoryTask in edu::umd::cs::findbugs::anttask (Class),13,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::MainFrameTree.treeActionAdapter() (Class),1,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
NoClassesFoundToAnalyzeException in edu::umd::cs::findbugs (Class),2,0
DFSEdgeTypes in edu::umd::cs::findbugs::graph (Class),1,0
anonymous(RunnableWithExceptions) in edu::umd::cs::findbugs::ba::ch::Subtypes2Test.testArrayFirstCommonSuperclassTricky() (Class),1,0
CFGFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),4,1
MethodUnprofitableException in edu::umd::cs::findbugs::ba (Class),5,0
anonymous(FileFilter) in edu::umd::cs::findbugs::classfile::impl::DirectoryCodeBase.DirectoryCodeBase() (Class),1,0
AbstractFindBugsTask in edu::umd::cs::findbugs::anttask (Class),27,4
TypeFrameModelingVisitor in edu::umd::cs::findbugs::ba::type (Class),134,0
UsagesRequiringNonNullValuesFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
BugTreeModel in edu::umd::cs::findbugs::gui2 (Class),42,2
ClassReaderAnalysisEngine in edu::umd::cs::findbugs::classfile::engine::asm (Class),3,0
NullnessAnnotationDatabase in edu::umd::cs::findbugs::ba (Class),10,1
NoOpFindBugsProgress in edu::umd::cs::findbugs (Class),8,1
VolatileUsage in edu::umd::cs::findbugs::detect (Class),9,0
JavaVersion in edu::umd::cs::findbugs (Class),9,1
MemberMatcher in edu::umd::cs::findbugs::filter (Class),6,0
InstructionActionCache in edu::umd::cs::findbugs::ba::obl (Class),9,0
NonexistentObligationException in edu::umd::cs::findbugs::ba::obl (Class),2,0
PluginLoader in edu::umd::cs::findbugs (Class),51,12
DescriptorFactory in edu::umd::cs::findbugs::classfile (Class),33,0
ComparePerfomance in edu::umd::cs::findbugs::tools (Class),8,1
anonymous(Sortables) in edu::umd::cs::findbugs::gui2::Sortables (Class),4,0
NonNullParamViolation in edu::umd::cs::findbugs::ba::npe (Class),3,0
SAXBugCollectionHandler in edu::umd::cs::findbugs (Class),26,1
InconsistentSyncWarningProperty in edu::umd::cs::findbugs::detect (Class),2,0
anonymous(DataflowValueChooser) in edu::umd::cs::findbugs::detect::FindNullDeref.examineCallSite() (Class),1,0
InfiniteRecursiveLoop in edu::umd::cs::findbugs::detect (Class),5,0
IteratorIdioms in edu::umd::cs::findbugs::detect (Class),5,0
WithCustomJumpInfo in edu::umd::cs::findbugs::bcel::OpcodeStackDetector (Class),1,0
MyCloudStatusListener in edu::umd::cs::findbugs::gui2::CloudCommentsPane (Class),3,0
FindSqlInjectionTest in edu::umd::cs::findbugs::detect (Class),2,0
FindInconsistentSync2 in edu::umd::cs::findbugs::detect (Class),12,0
anonymous(DefaultListCellRenderer) in edu::umd::cs::findbugs::gui2::PreferencesFrame.rebuildPluginCheckboxes() (Class),1,0
anonymous(java.awt.event.FocusAdapter) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
NestedZipFileCodeBase in edu::umd::cs::findbugs::classfile::impl (Class),5,0
BugSummaryMouseListener in edu::umd::cs::findbugs::gui2::MainFrameComponentFactory (Class),4,0
LoadOfKnownNullValue in edu::umd::cs::findbugs::detect (Class),4,0
DoomedCodeWarningProperty in edu::umd::cs::findbugs::detect (Class),2,0
ForwardProgramOrder in edu::umd::cs::findbugs::ba::Dataflow (Class),1,0
anonymous(Runnable) in edu::umd::cs::findbugs::ba::SourceFinder.makeJarURLConnectionSourceRepository() (Class),1,0
AbstractCloud in edu::umd::cs::findbugs::cloud (Class),74,7
MergeTree in edu::umd::cs::findbugs::ba::vna (Class),5,0
CallGraphNode in edu::umd::cs::findbugs (Class),5,1
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::MainFrameMenu.createMainMenuBar() (Class),1,0
BugLeafNode in edu::umd::cs::findbugs::gui2 (Class),7,0
anonymous(RunnableWithExceptions) in edu::umd::cs::findbugs::ba::ch::Subtypes2Test.testArraysWrongDimension() (Class),1,0
ClassData in edu::umd::cs::findbugs::classfile::analysis (Class),6,0
BugAccumulator in edu::umd::cs::findbugs (Class),13,3
Condition in edu::umd::cs::findbugs::ba::npe2 (Class),5,2
DontUseEnum in edu::umd::cs::findbugs::detect (Class),6,0
anonymous(DockingWindowTitleProvider) in edu::umd::cs::findbugs::gui2::DockLayout.setSourceTitle() (Class),1,0
ClassContextClassAnalysisEngine in edu::umd::cs::findbugs::classfile::engine::bcel (Class),3,1
FindSeqNumTest in edu::umd::cs::findbugs::workflow (Class),19,0
anonymous(Comparator) in edu::umd::cs::findbugs::gui2::BugSet.sortList() (Class),2,0
anonymous(Sortables) in edu::umd::cs::findbugs::gui2::Sortables (Class),3,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::NewProjectWizard.createFilePanel() (Class),1,0
anonymous(Runnable) in edu::umd::cs::findbugs::gui2::NewProjectWizard.createFilePanel()::anonymous(ActionListener).actionPerformed() (Class),1,0
CountByPackagePrefix in edu::umd::cs::findbugs::workflow (Class),2,0
FindUninitializedGet in edu::umd::cs::findbugs::detect (Class),9,0
NullnessConversationInstruction in edu::umd::cs::findbugs::bcel::generic (Class),6,0
SwitchDetails in edu::umd::cs::findbugs::SwitchHandler (Class),3,1
IsNullValueTest in edu::umd::cs::findbugs::ba::npe (Class),5,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::AnalyzingDialog.initComponents() (Class),1,0
anonymous(Iterator) in edu::umd::cs::findbugs::graph::AbstractGraph.predecessorIterator() (Class),4,0
MineBugHistoryTask in edu::umd::cs::findbugs::anttask (Class),13,0
XClass in edu::umd::cs::findbugs::ba (Class),17,1
RuntimeExceptionCapture in edu::umd::cs::findbugs::detect (Class),6,0
anonymous(Runnable) in edu::umd::cs::findbugs::gui2::MainFrameLoadSaveHelper.loadProjectFromFile() (Class),1,0
anonymous(JFileChooser) in edu::umd::cs::findbugs::gui::FindBugsFrame.createFileChooser() (Class),2,0
BugInstanceCategoryComparator in edu::umd::cs::findbugs::gui::FindBugsFrame (Class),4,0
BuildUnconditionalParamDerefDatabase in edu::umd::cs::findbugs::detect (Class),7,0
BCELUtil in edu::umd::cs::findbugs::bcel (Class),14,0
anonymous(PointerUsageRequiringNonNullValue) in edu::umd::cs::findbugs::ba::npe::PointerUsageRequiringNonNullValue.<Initializer>() (Class),2,0
LoadedFieldSetFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),3,1
FilterAndCombineBitfieldPropertyDatabase in edu::umd::cs::findbugs::tools (Class),4,0
Churn in edu::umd::cs::findbugs::workflow (Class),8,1
Obligation in edu::umd::cs::findbugs::ba::obl (Class),8,0
NonImplicitExceptionPostDominatorsAnalysisFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
Location in edu::umd::cs::findbugs::ba (Class),15,1
FindUnreleasedLock in edu::umd::cs::findbugs::detect (Class),7,0
MethodInfo in edu::umd::cs::findbugs::classfile::analysis (Class),48,1
UnconditionalValueDerefAnalysis in edu::umd::cs::findbugs::ba::deref (Class),40,1
ProjectFilterSettings in edu::umd::cs::findbugs::config (Class),25,8
FindBugsLayoutManager in edu::umd::cs::findbugs::gui2 (Class),8,3
JumpInfo in edu::umd::cs::findbugs::OpcodeStack (Class),2,0
OSXAdapter in edu::umd::cs::findbugs::gui (Class),6,0
FieldSetAnalysis in edu::umd::cs::findbugs::ba::heap (Class),15,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::NewProjectWizard.createFilePanel() (Class),1,0
CheckCalls in edu::umd::cs::findbugs::detect (Class),5,0
anonymous(BugReporterObserver) in edu::umd::cs::findbugs::ErrorCountingBugReporter.ErrorCountingBugReporter() (Class),1,0
GenerateUIDs in edu::umd::cs::findbugs::ml (Class),4,0
StaticStringType in edu::umd::cs::findbugs::detect::FindRefComparison (Class),6,1
FindBugsLayoutManagerFactory in edu::umd::cs::findbugs::gui2 (Class),2,0
L10N in edu::umd::cs::findbugs (Class),4,0
anonymous(ActionListener) in edu::umd::cs::findbugs::util::TestDesktopIntegration.TestDesktopIntegration() (Class),1,0
HighlightInformation in edu::umd::cs::findbugs::sourceViewer (Class),8,1
anonymous(DetectorFactoryChooser) in edu::umd::cs::findbugs::FindBugs2.createExecutionPlan() (Class),3,0
Detector2 in edu::umd::cs::findbugs (Class),3,2
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
AnalysisException in edu::umd::cs::findbugs::ba (Class),8,0
GetNumberArgumentsTest in edu::umd::cs::findbugs::visitclass (Class),6,0
AnalyzingDialog in edu::umd::cs::findbugs::gui2 (Class),15,0
anonymous(EdgeChooser) in edu::umd::cs::findbugs::classfile::engine::bcel::NonImplicitExceptionPostDominatorsAnalysis.NonImplicitExceptionPostDominatorsAnalysis() (Class),1,0
XMLFileFilter in edu::umd::cs::findbugs::gui::FindBugsFrame (Class),3,0
Entry in edu::umd::cs::findbugs::ba::vna::ValueNumberCache (Class),5,0
TypeMatcher in edu::umd::cs::findbugs::util (Class),2,0
AnalysisCacheToAnalysisContextAdapter in edu::umd::cs::findbugs::ba (Class),28,0
FB in edu::umd::cs::findbugs::workflow (Class),1,0
ViewFilter in edu::umd::cs::findbugs::gui2 (Class),14,1
AssertionMethodsFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),3,1
BugAnnotationWithSourceLines in edu::umd::cs::findbugs (Class),6,2
YourKitController in edu::umd::cs::findbugs::log (Class),5,0
Priorities in edu::umd::cs::findbugs (Class),1,0
ClassParserInterface in edu::umd::cs::findbugs::classfile::engine (Class),2,0
BugAnnotation in edu::umd::cs::findbugs (Class),8,3
BugInstanceByTypeComparator in edu::umd::cs::findbugs::gui::FindBugsFrame (Class),3,0
JSR305NullnessAnnotations in edu::umd::cs::findbugs::ba::jsr305 (Class),1,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
anonymous(EdgeChooser) in edu::umd::cs::findbugs::ba::AbstractDominatorsAnalysis.AbstractDominatorsAnalysis() (Class),1,0
FindBugsDisplayFeatures in edu::umd::cs::findbugs (Class),2,1
FindBugsMain in edu::umd::cs::findbugs (Class),5,0
IsNullValueFrameModelingVisitor in edu::umd::cs::findbugs::ba::npe (Class),28,1
EmptyZipFileEntry in edu::umd::cs::findbugs::detect (Class),4,0
PluginWithDescription in edu::umd::cs::findbugs::gui2::PreferencesFrame (Class),2,0
anonymous(MouseAdapter) in edu::umd::cs::findbugs::gui2::PreferencesFrame.rebuildPluginCheckboxes() (Class),1,0
CommentInfo in edu::umd::cs::findbugs::gui2::CloudCommentsPane (Class),6,5
AddMessages in edu::umd::cs::findbugs (Class),7,0
LoadStoreCount in edu::umd::cs::findbugs::ba::vna::LoadedFieldSet (Class),3,2
FieldStoreType in edu::umd::cs::findbugs::ba::type (Class),6,1
anonymous(Comparator) in edu::umd::cs::findbugs::gui2::PluginUpdateDialog.sortUpdates() (Class),1,0
ConsoleLogger in edu::umd::cs::findbugs::log (Class),2,0
anonymous(java.awt.event.WindowAdapter) in edu::umd::cs::findbugs::gui::AnalysisErrorDialog.initComponents() (Class),1,0
DumbMethodInvocations in edu::umd::cs::findbugs::detect (Class),5,0
StringMatcher in edu::umd::cs::findbugs::util (Class),1,0
anonymous(java.awt.event.WindowAdapter) in edu::umd::cs::findbugs::gui::RunAnalysisDialog.initComponents() (Class),2,0
CommandLine in edu::umd::cs::findbugs::workflow::TestingGround (Class),3,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::AnalysisErrorDialog.initComponents() (Class),1,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::AnalysisErrorDialog.initComponents() (Class),1,0
QuoteMetaCharacters in edu::umd::cs::findbugs::xml (Class),4,0
anonymous(Runnable) in edu::umd::cs::findbugs::updates::UpdateChecker.startUpdateCheckThread() (Class),1,0
ForwardConditionalBranch in edu::umd::cs::findbugs::detect::InfiniteLoop (Class),3,0
MatchAny in edu::umd::cs::findbugs::ba::bcp (Class),7,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
anonymous(WarningDecorator) in edu::umd::cs::findbugs::detect::FindRefComparison.analyzeMethod() (Class),1,0
MethodAnnotation in edu::umd::cs::findbugs (Class),30,5
LockDataflow in edu::umd::cs::findbugs::ba (Class),1,0
anonymous(Iterator) in edu::umd::cs::findbugs::SelfCalls.callSiteIterator() (Class),4,0
AtomicityProblem in edu::umd::cs::findbugs::detect (Class),4,0
BugAction in edu::umd::cs::findbugs::gui2::CloudCommentsPane (Class),1,0
PriorityAttribute in edu::umd::cs::findbugs::ml::ConvertToARFF (Class),5,1
DeepSubtypeAnalysis in edu::umd::cs::findbugs (Class),15,0
StateSet in edu::umd::cs::findbugs::ba::obl (Class),24,8
ZipElementHandler in edu::umd::cs::findbugs::workflow::RejarClassesForAnalysis (Class),1,0
InstructionScannerGenerator in edu::umd::cs::findbugs (Class),3,1
PointerUsageRequiringNonNullValue in edu::umd::cs::findbugs::ba::npe (Class),12,2
FieldStats in edu::umd::cs::findbugs::detect::FindInconsistentSync2 (Class),15,8
MyLabel in edu::umd::cs::findbugs::asm::FBClassReader (Class),1,0
SlashedClassNameTest in edu::umd::cs::findbugs::internalAnnotations (Class),3,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
PreorderVisitor in edu::umd::cs::findbugs::visitclass (Class),68,13
anonymous(Thread) in edu::umd::cs::findbugs::util::ProfilingMapCache.ProfilingMapCache() (Class),1,0
FindBugsSummaryStats in edu::umd::cs::findbugs::detect (Class),14,0
FindNullDerefsInvolvingNonShortCircuitEvaluation in edu::umd::cs::findbugs::detect (Class),9,0
RebornIssues in edu::umd::cs::findbugs::workflow (Class),5,1
DataFile in edu::umd::cs::findbugs::anttask (Class),3,2
anonymous(javax.swing.table.DefaultTableModel) in edu::umd::cs::findbugs::gui::ConfigureDetectorsDialog.initComponents() (Class),5,0
ParameterAnnotationAccumulator in edu::umd::cs::findbugs::ba::jsr305 (Class),5,0
anonymous(DocumentListener) in edu::umd::cs::findbugs::gui2::AbstractSwingGuiCallback.createTextField() (Class),4,0
FilterByTimePerCall in edu::umd::cs::findbugs::log::Profiler (Class),2,0
LoadedFieldSet in edu::umd::cs::findbugs::ba::vna (Class),12,0
LogSync in edu::umd::cs::findbugs::log (Class),2,0
ClassAnnotation in edu::umd::cs::findbugs (Class),16,1
AnnotationDetector in edu::umd::cs::findbugs::bcel (Class),3,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::SourceDirectoryWizard.initComponents() (Class),1,0
SignatureParser in edu::umd::cs::findbugs::ba (Class),15,1
IdAttribute in edu::umd::cs::findbugs::ml::ConvertToARFF (Class),7,1
TypeQualifierDataflowAnalysis in edu::umd::cs::findbugs::ba::jsr305 (Class),18,0
XMLWriteable in edu::umd::cs::findbugs::xml (Class),1,0
ResourceValueFrame in edu::umd::cs::findbugs::ba (Class),7,0
anonymous(UpdateCheckerTest) in edu::umd::cs::findbugs::updates::UpdateCheckerTest.setUp() (Class),3,0
anonymous(Icon) in edu::umd::cs::findbugs::gui2::BugRenderer.getTreeCellRendererComponent() (Class),3,0
MyGuiCallback in edu::umd::cs::findbugs::gui2::MainFrame (Class),4,0
TimePerCallComparator in edu::umd::cs::findbugs::log::Profiler (Class),2,0
TreeMouseListener in edu::umd::cs::findbugs::gui2::MainFrameTree (Class),6,0
TotalCallsComparator in edu::umd::cs::findbugs::log::Profiler (Class),2,0
ClassInfoAnalysisEngine in edu::umd::cs::findbugs::classfile::engine (Class),4,1
anonymous(Sortables) in edu::umd::cs::findbugs::gui2::Sortables (Class),2,0
NonExceptionPostdominatorsAnalysisFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
anonymous(MouseAdapter) in edu::umd::cs::findbugs::gui2::PreferencesFrame.rebuildPluginCheckboxes() (Class),1,0
anonymous(ItemListener) in edu::umd::cs::findbugs::gui2::MainFrameMenu.setViewMenu() (Class),1,0
anonymous(CloudFilter) in edu::umd::cs::findbugs::gui2::ViewFilter::CloudFilter (Class),2,0
Jump in edu::umd::cs::findbugs::detect::InfiniteLoop (Class),4,0
WorkListItem in edu::umd::cs::findbugs::Project (Class),2,0
BugCode in edu::umd::cs::findbugs (Class),9,3
anonymous(HashSet) in edu::umd::cs::findbugs::detect::UnnecessaryMath.<Initializer>() (Class),1,0
MyTreeSelectionListener in edu::umd::cs::findbugs::gui2::MainFrameTree (Class),3,0
StatusBarUpdater in edu::umd::cs::findbugs::gui2::MainFrame (Class),2,0
FieldOrMethodName in edu::umd::cs::findbugs::classfile (Class),4,4
AssignedFieldMap in edu::umd::cs::findbugs::ba (Class),0,0
BlockTypeDataflow in edu::umd::cs::findbugs::ba (Class),1,0
SwingGUIBugReporter in edu::umd::cs::findbugs::gui (Class),12,2
CloudTaskListener in edu::umd::cs::findbugs::cloud::Cloud (Class),3,0
PluginUpdateListener in edu::umd::cs::findbugs::updates (Class),1,0
SortableValue in edu::umd::cs::findbugs::gui2::BugAspects (Class),4,0
DetectorsTest in edu::umd::cs::findbugs (Class),9,0
EnabledSettings in edu::umd::cs::findbugs::gui2::PreferencesFrame (Class),1,0
LongExtraType in edu::umd::cs::findbugs::ba::type (Class),5,0
ResourceValue in edu::umd::cs::findbugs::ba (Class),7,1
CFGBuilderException in edu::umd::cs::findbugs::ba (Class),3,0
LineNumberer in edu::umd::cs::findbugs::gui (Class),5,0
PathVisitor in edu::umd::cs::findbugs::ba (Class),4,0
TestCaseDetector in edu::umd::cs::findbugs::ba (Class),2,0
Parser in edu::umd::cs::findbugs::ba::NullnessAnnotation (Class),1,0
LocalVariableAnnotation in edu::umd::cs::findbugs (Class),32,6
ForwardTypeQualifierDataflowAnalysis in edu::umd::cs::findbugs::ba::jsr305 (Class),13,0
MyFilterListener in edu::umd::cs::findbugs::gui2::BugTreeModel (Class),2,0
anonymous(java.awt.event.FocusAdapter) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
TestDesktopIntegration in edu::umd::cs::findbugs::util (Class),4,1
OverriddenMethodsVisitor in edu::umd::cs::findbugs::ba::ch (Class),5,1
InterproceduralCallGraphVertex in edu::umd::cs::findbugs::ba::ch (Class),3,1
FindHEmismatch in edu::umd::cs::findbugs::detect (Class),15,0
SetBugDatabaseInfoTask in edu::umd::cs::findbugs::anttask (Class),17,0
ClassFactory in edu::umd::cs::findbugs::classfile::impl (Class),10,0
NewFilterFrame in edu::umd::cs::findbugs::gui2 (Class),5,0
anonymous(Runnable) in edu::umd::cs::findbugs::gui::FindBugsFrame.rebuildRecentProjectsMenu() (Class),1,0
MyIterator in edu::umd::cs::findbugs::classfile::impl::ZipInputStreamCodeBase (Class),4,0
AnalysisContext in edu::umd::cs::findbugs::ba (Class),74,3
Noise in edu::umd::cs::findbugs::detect (Class),7,0
SimplePathEnumerator in edu::umd::cs::findbugs::ba (Class),6,0
BugInstance in edu::umd::cs::findbugs (Class),163,27
anonymous(Sortables) in edu::umd::cs::findbugs::gui2::Sortables (Class),3,0
Rewriter in edu::umd::cs::findbugs::PropertyBundle (Class),2,0
ProjectPackagePrefixes in edu::umd::cs::findbugs (Class),10,2
anonymous(DismantleBytecode) in edu::umd::cs::findbugs::OpcodeStack::JumpInfoFactory.analyze() (Class),1,0
anonymous(TreeModelListener) in edu::umd::cs::findbugs::gui2::BugTreeModel.BugTreeModel() (Class),4,0
FindEmptySynchronizedBlock in edu::umd::cs::findbugs::detect (Class),2,0
MyCloudStatusListener in edu::umd::cs::findbugs::gui2::MainFrame (Class),3,0
TypeMerger in edu::umd::cs::findbugs::ba::type (Class),2,0
ComparableMethod in edu::umd::cs::findbugs::ba (Class),0,0
ClassDataAnalysisEngine in edu::umd::cs::findbugs::classfile::engine (Class),3,1
Logger in edu::umd::cs::findbugs::log (Class),2,0
CloudCommentsPaneSwing in edu::umd::cs::findbugs::gui2 (Class),5,1
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::MainFrameMenu.createMainMenuBar() (Class),1,0
JavaVersionException in edu::umd::cs::findbugs (Class),3,0
anonymous(Iterator) in edu::umd::cs::findbugs::util::Util.setBitIterator() (Class),4,0
LaunchGUI in edu::umd::cs::findbugs::launchGUI (Class),1,0
SingleDetectorFactorySelector in edu::umd::cs::findbugs::plan (Class),3,0
anonymous(AttributeCallback) in edu::umd::cs::findbugs::ml::ConvertToARFF.generateHeader() (Class),1,0
SimilarClassFinder in edu::umd::cs::findbugs::model (Class),4,0
CloudFactory in edu::umd::cs::findbugs::cloud (Class),6,0
NoteUnconditionalParamDerefs in edu::umd::cs::findbugs::detect (Class),3,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
CallList in edu::umd::cs::findbugs::ba::ca (Class),16,6
SortingBugReporter in edu::umd::cs::findbugs (Class),6,1
anonymous(ThreadLocal) in edu::umd::cs::findbugs::ba::jsr305::TypeQualifierValue.<Initializer>() (Class),1,0
FindBugsAnalysisFileFilter in edu::umd::cs::findbugs::gui2 (Class),5,1
BugReporter in edu::umd::cs::findbugs (Class),9,4
InstructionScanner in edu::umd::cs::findbugs (Class),4,0
ConstantPoolGenFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),3,1
IClassPathBuilder in edu::umd::cs::findbugs::classfile (Class),4,0
HTMLtoPlainTextWriter2 in edu::umd::cs::findbugs::util::HTML (Class),9,0
CallGraph in edu::umd::cs::findbugs (Class),7,1
DumbMethods in edu::umd::cs::findbugs::detect (Class),17,0
ResourceCreationPoint in edu::umd::cs::findbugs (Class),3,1
MethodChecker in edu::umd::cs::findbugs::detect::FindUnsatisfiedObligation (Class),8,1
QueryBugAnnotations in edu::umd::cs::findbugs (Class),5,0
PatternElementMatch in edu::umd::cs::findbugs::ba::bcp (Class),16,1
anonymous(BytecodeScanner.Callback) in edu::umd::cs::findbugs::ba::MethodHash.computeHash() (Class),1,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::PreferencesFrame.createPluginPane() (Class),1,0
ReverseDepthFirstSearchFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
TestRunnerThread in edu::umd::cs::findbugs::FindBugsTestCase (Class),6,1
VersionInsensitiveBugComparator in edu::umd::cs::findbugs (Class),12,2
IsNullValueAnalysis in edu::umd::cs::findbugs::ba::npe (Class),24,3
State in edu::umd::cs::findbugs::ba::obl (Class),8,1
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::CloudCommentsPaneSwing.showCloudChooser() (Class),1,0
SaveTypeTest in edu::umd::cs::findbugs::gui2 (Class),2,0
anonymous(java.awt.event.WindowAdapter) in edu::umd::cs::findbugs::gui::AboutDialog.initComponents() (Class),1,0
DelegatingBugReporter in edu::umd::cs::findbugs (Class),16,0
anonymous(ThreadLocal) in edu::umd::cs::findbugs::io::IO.<Initializer>() (Class),1,0
ClassFeatureSet in edu::umd::cs::findbugs::model (Class),22,3
InstanceOfCheck in edu::umd::cs::findbugs::ba::type::TypeAnalysis (Class),3,0
AbstractScannableCodeBaseEntry in edu::umd::cs::findbugs::classfile::impl (Class),4,3
ValueNumberSourceInfo in edu::umd::cs::findbugs::ba::vna (Class),11,0
SignInCancelledException in edu::umd::cs::findbugs::cloud (Class),2,0
CommentsArea in edu::umd::cs::findbugs::gui2 (Class),14,1
CopyAction in edu::umd::cs::findbugs::gui2::MainFrameMenu (Class),2,1
ZipEntryComparator in edu::umd::cs::findbugs::visitclass::PrintClass (Class),3,0
OverridingEqualsNotSymmetrical in edu::umd::cs::findbugs::detect (Class),9,1
BugAnnotationVisitor in edu::umd::cs::findbugs (Class),8,0
ExceptionObjectType in edu::umd::cs::findbugs::ba::type (Class),10,2
