Class,Methods,Over-exposed methods
AbstractGeneralDataRegionTestCase in org::hibernate::test::cache::infinispan (Class),12,2
SequenceStyleGenerator in org::hibernate::id::enhanced (Class),19,1
IntegerPropertyValue in org::hibernate::test::any (Class),7,0
ComponentMetamodel in org::hibernate::tuple::component (Class),10,0
HqlQueryCacheNormalResultTransformerTest in org::hibernate::test::querycache (Class),1,0
JdbcTimeTypeDescriptor in org::hibernate::type::descriptor::java (Class),8,1
B in org::hibernate::test::annotations::cascade::multicircle::jpa::identity (Class),8,4
SetOwnedEntity in org::hibernate::envers::test::entities::manytomany (Class),12,0
GetHqlQueryPlanTest in org::hibernate::test::queryplan (Class),4,0
IndexedListJoinColumnBidirectionalRefEdEntity in org::hibernate::envers::test::entities::onetomany::detached (Class),14,0
PersistentBag in org::hibernate::collection::internal (Class),51,0
PredicateTest in org::hibernate::ejb::criteria::basic (Class),10,0
JoinSequence in org::hibernate::engine::internal (Class),22,0
Entity in org::hibernate::test::onetoone::singletable (Class),0,0
IndexColumn in org::hibernate::cfg (Class),6,1
SupportsCircularCascadeDeleteCheck in org::hibernate::testing::DialectChecks (Class),1,0
JoinEmbIdNamingRefIngEntity in org::hibernate::envers::test::integration::naming::ids (Class),12,2
Caching in org::hibernate::metamodel::binding (Class),9,0
StrIntTestEntity in org::hibernate::envers::test::entities (Class),12,0
HibernateCacheTest in org::hibernate::test::cache (Class),8,1
FloatTypeDescriptor in org::hibernate::type::descriptor::java (Class),6,1
RevisionInfoGenerator in org::hibernate::envers::revisioninfo (Class),3,0
InnerKey in org::hibernate::test::legacy (Class),7,1
G in org::hibernate::test::annotations::cascade::circle::identity (Class),4,2
anonymous(Callable) in org::hibernate::test::cache::infinispan::functional::BasicTransactionalTestCase.cleanupData() (Class),1,0
AuditedAllSubclassEntity in org::hibernate::envers::test::integration::superclass::auditedAtSuperclassLevel::auditAllSubclass (Class),9,1
Author in org::hibernate::ejb::test::util (Class),3,1
F in org::hibernate::test::annotations::cascade::multicircle::jpa::identity (Class),8,4
SomeEntityId in org::hibernate::test::annotations::cid (Class),8,1
Event in org::hibernate::tutorial::annotations (Class),8,2
AccessOptimizer in org::hibernate::bytecode::spi::ReflectionOptimizer (Class),3,0
ConfigurationHelper in org::hibernate::internal::util::config (Class),17,0
ExtendsQueueEntry in org::hibernate::metamodel::source::hbm::HierarchyBuilder (Class),1,0
CacheImpl in org::hibernate::internal::SessionFactoryImpl (Class),21,0
AnsiTrimEmulationFunction in org::hibernate::dialect::function (Class),10,0
anonymous(CriteriaExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testMultiSelectNewMapUsingAliasesList() (Class),1,0
AbstractNullnessCheckNode in org::hibernate::hql::internal::ast::tree (Class),6,2
Child in org::hibernate::test::jpa::cascade (Class),10,0
QueryTranslatorImpl in org::hibernate::hql::internal::classic (Class),98,6
Being in org::hibernate::test::subselect (Class),8,4
CustomDate in org::hibernate::envers::test::integration::reventity (Class),9,0
IdentifierSource in org::hibernate::metamodel::source::binder (Class),2,2
Component in org::hibernate::envers::test::entities::customtype (Class),8,2
MySQL5InnoDBDialect in org::hibernate::dialect (Class),3,0
TransactionManagerBasedSynchronizationStrategy in org::hibernate::service::jta::platform::internal (Class),3,0
SQLLoaderTest in org::hibernate::test::legacy (Class),23,0
MutableNaturalIdTest in org::hibernate::test::naturalid::mutable (Class),10,1
EhcacheHibernateMBeanRegistration in org::hibernate::cache::ehcache::management::impl (Class),2,0
SetRefIngEmbIdEntity in org::hibernate::envers::test::entities::onetomany::ids (Class),12,0
Leg in org::hibernate::test::annotations::embedded (Class),2,1
BasicTestEntity1 in org::hibernate::envers::test::integration::basic (Class),11,0
CompositeMapperBuilder in org::hibernate::envers::entities::mapper (Class),2,0
PettingZoo in org::hibernate::test::hql (Class),1,0
DotNode in org::hibernate::hql::internal::ast::tree (Class),42,0
ComponentType in org::hibernate::type (Class),54,0
Node in org::hibernate::test::ops (Class),17,5
anonymous(BlobTypeDescriptor) in org::hibernate::type::descriptor::sql::BlobTypeDescriptor.<Initializer>() (Class),1,0
WriteThroughEntry in org::hibernate::internal::util::collections::BoundedConcurrentHashMap (Class),3,0
DBTimestamped in org::hibernate::test::annotations::various (Class),4,0
Helper in org::hibernate::ejb::criteria::idclass (Class),5,2
SynchronizationRegistry in org::hibernate::engine::transaction::spi (Class),4,0
ConstructorNode in org::hibernate::hql::internal::ast::tree (Class),24,1
MethodAccessBeanBase in org::hibernate::ejb::test::util::PersistenceUtilHelperTest (Class),1,0
InheritanceBindingTest in org::hibernate::metamodel::source::annotations::entity (Class),16,0
SetBinder in org::hibernate::cfg::annotations (Class),5,1
FirstOneListener in org::hibernate::ejb::test::callbacks (Class),1,0
IdentifierBag in org::hibernate::mapping (Class),3,0
Car in org::hibernate::test::entityname (Class),1,1
EmployeeInfo in org::hibernate::test::orphan::one2one::fk::reversed::bidirectional (Class),6,0
FieldAccessBeanBase in org::hibernate::ejb::test::util::PersistenceUtilHelperTest (Class),0,0
AbstractClassTransformerImpl in org::hibernate::bytecode::spi (Class),3,0
Silly in org::hibernate::test::connections (Class),9,2
JDataStoreDialect in org::hibernate::dialect (Class),10,0
Wardrobe in org::hibernate::test::annotations::indexcoll (Class),5,3
RegisterMBeansTask in org::hibernate::cache::ehcache::management::impl::ProviderMBeanRegistrationHelper (Class),5,0
ParamCheckingEntity in org::hibernate::test::sql::check (Class),5,1
TransactionalAccess in org::hibernate::cache::infinispan::collection (Class),13,0
anonymous(ClassLoader) in org::hibernate::service::classloading::internal::ClassLoaderServiceImpl.loadJavaServices() (Class),3,0
WomanPk in org::hibernate::test::annotations::manytomany (Class),7,3
anonymous(HqlExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testAliasToBeanDtoWithNullAliasList() (Class),1,0
EhCacheRegionTest in org::hibernate::test::cache::ehcache (Class),2,0
Furniture in org::hibernate::test::annotations::access (Class),7,2
XmlAttributeOverrideTest in org::hibernate::ejb::test::xml (Class),3,0
NamedGeneratorEntity2 in org::hibernate::metamodel::source::annotations::entity::IdentifierGeneratorTest (Class),1,0
ContractId in org::hibernate::test::annotations::manytoonewithformula (Class),11,0
CollectionListeners in org::hibernate::test::event::collection (Class),13,10
Manager in org::hibernate::test::annotations::embedded (Class),7,2
NumberedNode in org::hibernate::test::nonflushedchanges (Class),16,3
VersionProperty in org::hibernate::tuple (Class),2,0
SessionFactoryServiceRegistryFactory in org::hibernate::service::spi (Class),2,0
DualNodeTransactionManagerLookup in org::hibernate::test::cache::infinispan::functional::cluster (Class),3,0
DogPk in org::hibernate::test::annotations::join (Class),3,1
DefaultTrackingModifiedEntitiesRevisionEntity in org::hibernate::envers (Class),6,0
anonymous(Callable) in org::hibernate::ejb::test::lock::LockTest.testContendedPessimisticWriteLockNoWait() (Class),1,0
anonymous(Callable) in org::hibernate::test::cache::infinispan::collection::AbstractCollectionRegionAccessStrategyTestCase.testPutFromLoadRemoveDoesNotProduceStaleData()::anonymous(Callable).call() (Class),1,0
ExecutionException in org::hibernate::bytecode::buildtime::spi (Class),3,0
CharacterStreamImpl in org::hibernate::type::descriptor::java (Class),3,0
HqlExecutor in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest (Class),2,0
PreUpdateEventListener in org::hibernate::event::spi (Class),1,0
CollectionFunction in org::hibernate::hql::internal::ast::tree (Class),4,0
BackrefPropertyAccessor in org::hibernate::property (Class),4,0
SQLStateConverter in org::hibernate::exception::internal (Class),1,0
ClassLoaderAwareListener in org::hibernate::cache::infinispan::impl::ClassLoaderAwareCache (Class),7,0
EntryAdapter in org::hibernate::hql::internal::ast::tree::MapEntryNode (Class),6,0
Stay in org::hibernate::test::annotations::fetch (Class),21,4
anonymous(ClassLoaderAwareCache) in org::hibernate::test::cache::infinispan::timestamp::TimestampsRegionImplTestCase::MockInfinispanRegionFactory.createCacheWrapper() (Class),1,0
TransactionCoordinatorImpl in org::hibernate::engine::transaction::internal (Class),31,2
Kitchen in org::hibernate::ejb::test::association (Class),5,1
LocalBindingContextImpl in org::hibernate::metamodel::source::hbm::MappingDocument (Class),15,1
anonymous(ReplicationMode) in org::hibernate::ReplicationMode (Class),1,0
BatchBuilderImpl in org::hibernate::engine::jdbc::batch::internal (Class),9,0
anonymous(CriteriaExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testOneEntityProjectionList() (Class),1,0
PluralAttributeSource in org::hibernate::metamodel::source::binder (Class),17,16
StringTransformer in org::hibernate::dialect::function::DerbyConcatFunction (Class),1,0
ProxyFactory in org::hibernate::proxy (Class),2,0
InAuditExpression in org::hibernate::envers::query::criteria (Class),2,0
Music in org::hibernate::ejb::test::emops (Class),7,2
BasicGetter in org::hibernate::property::BasicPropertyAccessor (Class),9,1
StatefulPersistenceContext in org::hibernate::engine::internal (Class),101,2
JdbcTimestampTypeDescriptor in org::hibernate::type::descriptor::java (Class),8,1
ConstraintNameExtracter in org::hibernate::dialect::resolver::BasicSQLExceptionConverter (Class),2,0
PseudoJpaDotNames in org::hibernate::metamodel::source::annotations::xml (Class),1,0
JoinedIterableTest in org::hibernate::test::util (Class),4,0
JmxServiceImpl in org::hibernate::service::jmx::internal (Class),7,0
VersionedEntityWithNonInverseOneToManyJoinTest in org::hibernate::test::immutable::entitywithmutablecollection::noninverse (Class),1,0
DiscriminatorType in org::hibernate::persister::entity (Class),19,0
AlphabeticalDirectory in org::hibernate::test::annotations::indexcoll (Class),5,2
EntityRegion in org::hibernate::cache::spi (Class),1,0
anonymous(HqlExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testEntityWithLazyAssnList() (Class),1,0
BackquoteTest in org::hibernate::test::annotations::backquotes (Class),5,0
LobSerializableTestEntity in org::hibernate::envers::test::integration::data (Class),9,1
CreateTest in org::hibernate::test::nonflushedchanges (Class),6,0
AbstractOneSessionTest in org::hibernate::envers::test (Class),10,4
ObjectNameSource in org::hibernate::cfg (Class),2,2
WikiImage in org::hibernate::envers::test::integration::hashcode (Class),8,1
CriteriaHQLAlignmentTest in org::hibernate::test::hql (Class),8,0
MapOwningEntity in org::hibernate::envers::test::entities::manytomany (Class),13,0
Person in org::hibernate::ejb::test::callbacks (Class),13,3
BinaryType in org::hibernate::type (Class),7,1
anonymous(BasicExtractor) in org::hibernate::type::descriptor::sql::VarcharTypeDescriptor.getExtractor() (Class),1,0
DataSourceBasedMultiTenantConnectionProviderImpl in org::hibernate::service::jdbc::connections::spi (Class),7,0
OrderByFragmentRenderer in org::hibernate::sql::ordering::antlr (Class),8,1
Chaos in org::hibernate::test::annotations::query (Class),12,5
RefreshEvent in org::hibernate::event::spi (Class),13,0
EmbeddableBindingTest in org::hibernate::metamodel::source::annotations::entity (Class),6,0
OneToMany in org::hibernate::mapping (Class),25,2
MappedAttribute in org::hibernate::metamodel::source::annotations::attribute (Class),19,10
Boy in org::hibernate::test::annotations::collectionelement (Class),28,9
TestNamingStrategy in org::hibernate::test::namingstrategy (Class),5,1
ManyToAnyPluralAttributeElementSource in org::hibernate::metamodel::source::binder (Class),0,0
ModifiedEntityNamesReader in org::hibernate::envers::revisioninfo (Class),2,0
ManyToOneWithFormulaTest in org::hibernate::test::annotations::manytoonewithformula (Class),7,0
anonymous(CollectionType) in org::hibernate::cfg::HbmBinder::CollectionType.<Initializer>() (Class),1,0
Music in org::hibernate::ejb::test::exception (Class),7,3
InvalidPathException in org::hibernate::hql::internal::ast (Class),1,0
anonymous(MemberResolver) in org::hibernate::ejb::metamodel::AttributeFactory.<Initializer>() (Class),1,0
anonymous(EmptyInterceptor) in org::hibernate::test::manytomany::batchload::BatchedManyToManyTest.testLoadingNonInverseSide() (Class),1,0
DateIdTestEntity in org::hibernate::envers::test::entities::ids (Class),9,0
TernaryTest in org::hibernate::test::ternary (Class),4,0
OrderItem in org::hibernate::test::annotations::onetomany (Class),11,2
SessionFactoryStub in org::hibernate::jmx (Class),33,0
WildEntity in org::hibernate::test::annotations::generics (Class),6,0
A in org::hibernate::metamodel::source::annotations::util::EntityHierarchyTest.testExplicitInheritanceStrategy() (Class),0,0
DynamicMapOneToOneTest in org::hibernate::test::onetoone::nopojo (Class),3,0
Entry in org::hibernate::ejb::packaging (Class),5,1
AbstractProxy in org::hibernate::test::legacy (Class),4,0
TimestampType in org::hibernate::type (Class),9,1
StaleObjectStateException in org::hibernate (Class),4,2
FieldInterceptor in org::hibernate::bytecode::instrumentation::spi (Class),6,0
DefaultableListType in org::hibernate::test::collection::custom::parameterized (Class),8,0
DynamicFilterParameterSpecification in org::hibernate::param (Class),5,0
UnsavedValueFactory in org::hibernate::engine::internal (Class),3,0
BlobMutabilityPlan in org::hibernate::type::descriptor::java::BlobTypeDescriptor (Class),6,1
MulIdTestEntity in org::hibernate::envers::test::entities::ids (Class),11,0
FetchReturnBuilder in org::hibernate::internal::SQLQueryImpl (Class),6,0
OrderLinePK in org::hibernate::test::annotations::derivedidentities::bidirectional (Class),0,0
Mouth in org::hibernate::test::annotations::cascade (Class),1,1
MetadataImplementor in org::hibernate::metamodel::source (Class),16,0
Expression in org::hibernate::criterion (Class),4,0
TypeOverrideTest in org::hibernate::test::typeoverride (Class),9,0
Work in org::hibernate::jdbc (Class),1,0
Loader in org::hibernate::loader (Class),98,18
UnaryLogicOperatorNode in org::hibernate::hql::internal::ast::tree (Class),3,1
B in org::hibernate::test::annotations::xml::hbm (Class),2,0
JoinedSubclassTest in org::hibernate::test::annotations::inheritance::joined (Class),8,0
