Class,Methods,Over-exposed methods
ElementValuePair in org::apache::tomcat::util::bcel::classfile (Class),4,0
anonymous(ThreadLocal) in org::apache::catalina::valves::Benchmarks::TimeDateElementBenchmarkTest_LocalStruct_SBuilder.<Initializer>() (Class),1,0
TestWarDirContext in org::apache::naming::resources (Class),4,0
ParamFilter in org::apache::catalina::startup (Class),3,0
MemoryGroupCreationFactory in org::apache::catalina::users (Class),3,0
MapMessage in org::apache::catalina::tribes::tipis::AbstractReplicatedMap (Class),24,9
Bug50015SCI in org::apache::catalina::core::TestStandardContext (Class),2,1
EchoMessage in websocket::echo (Class),4,0
anonymous(PrivilegedAction) in org::apache::jasper::runtime::PageContextImpl.getAttribute() (Class),1,0
CallParamRule in org::apache::tomcat::util::digester (Class),9,0
AttributeGenerator in org::apache::jasper::compiler::Node (Class),4,0
JDTCompiler in org::apache::jasper::compiler (Class),2,0
ClusterJmxHelper in org::apache::catalina::ha::jmx (Class),9,3
Cleaner in org::apache::juli::ClassLoaderLogManager (Class),2,0
Bug48616bTag in org::apache::jasper::compiler::TestScriptingVariabler (Class),1,0
Bug49711Servlet_multipart in org::apache::catalina::core::TestStandardContext (Class),2,0
VariableMapperImpl in org::apache::jasper::el::ELContextImpl (Class),3,0
UseBean in org::apache::jasper::compiler::Node (Class),5,0
anonymous(Runnable) in org::apache::tomcat::jdbc::test::TestConcurrency.testBrutalNonFair() (Class),1,0
anonymous(BCELComparator) in org::apache::tomcat::util::bcel::classfile::Constant.<Initializer>() (Class),2,0
ServletContextAttributeEvent in javax::servlet (Class),4,0
anonymous(Thread) in org::apache::catalina::tribes::test::transport::SocketTribesReceive.main() (Class),1,0
ClassFormatException in org::apache::tomcat::util::bcel::classfile (Class),4,0
ValuesEnumerator in org::apache::tomcat::util::http (Class),4,0
EngineRuleSet in org::apache::catalina::startup (Class),4,0
JspHelper in org::apache::catalina::manager (Class),14,0
TagLibraryInfo in javax::servlet::jsp::tagext (Class),14,2
OperationInfo in org::apache::tomcat::util::modeler (Class),12,4
Channel in org::apache::catalina::tribes (Class),16,0
SingleSignOn in org::apache::catalina::authenticator (Class),17,2
XmlErrorHandler in org::apache::catalina::startup (Class),8,3
SetContextPropertiesRule in org::apache::catalina::startup (Class),2,1
anonymous(ThreadLocal) in org::apache::catalina::util::DateTool.<Initializer>() (Class),1,0
ReverseComparator in org::apache::catalina::manager::util (Class),2,0
DataSourceProxy in org::apache::tomcat::jdbc::pool (Class),136,0
FileHandler in org::apache::juli (Class),11,2
ELException in javax::servlet::jsp::el (Class),6,0
Wrapper in org::apache::tomcat::util::http::mapper::Mapper (Class),2,1
SimpleHttpClient in org::apache::catalina::startup (Class),31,5
CoyotePrincipal in org::apache::catalina::connector (Class),4,0
TestMsgListener in org::apache::catalina::tribes::group::TestGroupChannelSenderConnections (Class),6,2
JspAttribute in org::apache::jasper::compiler::Node (Class),19,0
TesterAccessLogValve in org::apache::catalina::valves (Class),7,0
GetParameterNamesPrivilegedAction in org::apache::catalina::connector::RequestFacade (Class),2,0
DomainFilterInterceptor in org::apache::catalina::tribes::group::interceptors (Class),13,1
Bug51557Servlet in org::apache::coyote::http11::TestInternalInputBuffer (Class),4,0
TestJspDocumentParser in org::apache::jasper::compiler (Class),2,0
JDBCRealm in org::apache::catalina::realm (Class),34,1
CoyoteWriter in org::apache::catalina::connector (Class),32,0
TestInternalInputBuffer in org::apache::coyote::http11 (Class),8,0
DefaultTestCase in org::apache::tomcat::jdbc::test (Class),8,1
ServletOutputStream in javax::servlet (Class),17,0
ServletResponseWrapperInclude in org::apache::jasper::runtime (Class),4,0
AstDeferredExpression in org::apache::el::parser (Class),5,0
TextOptimizer in org::apache::jasper::compiler (Class),1,0
Lock in org::apache::tomcat::jni (Class),10,0
Pipeline in org::apache::catalina (Class),9,4
SessionExample in <Default Package> (Class),3,0
TestCookiesAllowHttpSeps in org::apache::tomcat::util::http (Class),2,0
anonymous(AccessLogElement) in org::apache::catalina::valves::ExtendedAccessLogValve.getLogElement() (Class),1,0
ClientListener in org::apache::tomcat::jdbc::test::TestSlowQueryReport (Class),3,1
Constants in org::apache::jasper (Class),1,0
ContextResourceMBean in org::apache::catalina::mbeans (Class),3,0
MyEntityResolver in org::apache::jasper::xmlparser (Class),2,0
Store in org::apache::catalina (Class),11,0
Parameter in org::apache::tomcat::util::http::TestParameters (Class),4,2
CacheEntry in org::apache::naming::resources (Class),4,1
Text in org::apache::jasper::compiler::ELNode (Class),3,0
TestLimitLatch in org::apache::tomcat::util::threads (Class),5,0
AbsoluteOrder in org::apache::catalina::tribes::group (Class),4,0
JSSESupport in org::apache::tomcat::util::net::jsse (Class),11,1
ServiceProxy in org::apache::naming::factory::webservices (Class),7,0
anonymous(Runnable) in org::apache::catalina::tribes::membership::McastServiceImpl.memberDataReceived() (Class),1,0
ByteMessage in org::apache::catalina::tribes (Class),6,1
ManagedBean in org::apache::tomcat::util::modeler (Class),27,9
anonymous(SpecialAttributeAdapter) in org::apache::catalina::connector::Request.<Initializer>() (Class),2,0
TestMbrListener in org::apache::catalina::tribes::group::interceptors::TestTcpFailureDetector (Class),4,0
SSIConfig in org::apache::catalina::ssi (Class),2,1
Listener in org::apache::catalina::tribes::test::channel::TestDataIntegrity (Class),4,1
ServletRequestContext in org::apache::tomcat::util::http::fileupload::servlet (Class),6,2
MockFilterChain in org::apache::catalina::filters::TestRemoteIpFilter (Class),3,2
BlockPoller in org::apache::tomcat::util::net::NioBlockingSelector (Class),11,4
MutableLong in org::apache::catalina::valves::Benchmarks::GetDateBenchmarkTest_LocalMutableLong (Class),2,0
CGIEnvironment in org::apache::catalina::servlets::CGIServlet (Class),16,6
ServletRequestListener in javax::servlet (Class),2,0
Data in org::apache::catalina::tribes::test::channel::TestDataIntegrity (Class),4,1
Bug51653ErrorTrigger in org::apache::catalina::core::TestStandardContextValve (Class),3,0
SDEInstaller in org::apache::jasper::compiler::SmapUtil (Class),20,6
TagAttributeInfo in javax::servlet::jsp::tagext (Class),16,0
TestTimeout in org::apache::tomcat::jdbc::test (Class),4,0
QuotedString in org::apache::jasper::compiler::ELParser (Class),2,0
anonymous(Runnable) in org::apache::tomcat::jdbc::test::TestConcurrency.testSimple() (Class),1,0
LifecycleEvent in org::apache::catalina (Class),5,1
ParamVisitor in org::apache::jasper::compiler::Generator::GenerateVisitor.visit() (Class),2,0
SoapHeaderRule in org::apache::catalina::startup (Class),2,1
TestResponse in org::apache::catalina::connector (Class),3,0
ClientAbortException in org::apache::catalina::connector (Class),8,0
PrivilegedReleasePageContext in org::apache::jasper::runtime::JspFactoryImpl (Class),2,0
AbandonPercentageTest in org::apache::tomcat::jdbc::test (Class),5,0
ProtocolElement in org::apache::catalina::valves::AccessLogValve (Class),2,1
AttributeVisitor in org::apache::jasper::compiler::Node::NamedAttribute.getText() (Class),4,0
SizeException in org::apache::tomcat::util::http::fileupload::FileUploadBase (Class),4,0
TagFileDirectiveVisitor in org::apache::jasper::compiler::TagFileProcessor (Class),10,1
TestStandardWrapper in org::apache::catalina::core (Class),18,0
ByteArrayStream in org::apache::tomcat::util::bcel::util::ByteSequence (Class),2,0
GetDateBenchmarkTest_LocalMutableLong in org::apache::catalina::valves::Benchmarks (Class),5,1
Counter in org::apache::catalina::tribes::group::interceptors::OrderInterceptor (Class),5,3
anonymous(Thread) in org::apache::catalina::tribes::group::interceptors::TestDomainFilterInterceptor.testMemberArrival() (Class),1,0
ReplicatedMap in org::apache::catalina::tribes::tipis (Class),6,0
Snake in websocket::snake (Class),13,3
ValidatorTask in org::apache::catalina::ant (Class),4,0
MemoryUserDatabase in org::apache::catalina::users (Class),26,7
Directory in org::apache::tomcat::jni (Class),8,0
anonymous(ThreadLocal) in org::apache::catalina::valves::Benchmarks::TimeDateElementBenchmarkTest_Local.<Initializer>() (Class),1,0
Constants in org::apache::catalina::mbeans (Class),1,0
LineNumberTable in org::apache::tomcat::util::bcel::classfile (Class),7,0
Contained in org::apache::catalina (Class),2,1
SimpleServlet in org::apache::tomcat::util::http::TestCookiesDisallowEquals (Class),3,0
Cluster in org::apache::catalina (Class),11,3
StringManager in org::apache::catalina::tribes::util (Class),5,0
anonymous(BaseSessionComparator) in org::apache::catalina::manager::HTMLManagerServlet.getComparator() (Class),1,0
Bug52811Servlet in org::apache::catalina::connector::TestResponse (Class),3,0
Node in org::apache::tomcat::util::http::parser (Class),8,3
StandardService in org::apache::catalina::core (Class),28,2
Benchmarks in org::apache::catalina::valves (Class),2,0
LifecycleMBeanBase in org::apache::catalina::util (Class),15,2
Async2 in async (Class),2,0
TestJspConfig in org::apache::jasper::compiler (Class),4,0
Fvisitor in org::apache::jasper::compiler::ELFunctionMapper::ELFunctionVisitor.doMap() (Class),4,0
TaskThreadFactory in org::apache::tomcat::util::threads (Class),3,0
ResponseIncludeWrapper in org::apache::catalina::ssi (Class),13,2
SendMessageData in org::apache::catalina::ha::tcp (Class),7,0
RequestUtil in org::apache::catalina::util (Class),14,0
ByteChunk in org::apache::tomcat::util::buf (Class),57,6
ReplicationTransmitter in org::apache::catalina::tribes::transport (Class),11,0
MemoryLeakTrackingListener in org::apache::catalina::core::StandardHost (Class),2,0
AjpConnectionHandler in org::apache::coyote::ajp::AjpProtocol (Class),6,0
Parameters in org::apache::tomcat::util::http (Class),23,0
HttpParserConstants in org::apache::tomcat::util::http::parser (Class),1,0
ApplicationPart in org::apache::catalina::core (Class),12,0
MemoryUser in org::apache::catalina::users (Class),15,1
CometFilter in org::apache::catalina::comet (Class),1,0
NodeBuilder in org::apache::tomcat::util::digester::NodeCreateRule (Class),6,0
NonAsyncServlet in org::apache::catalina::core::TestAsyncContextImpl (Class),3,0
TestAsyncQueue in org::apache::tomcat::jdbc::test (Class),5,0
InterceptorPayload in org::apache::catalina::tribes::group (Class),3,1
MyDataReader in org::apache::catalina::tribes::test::transport::SocketValidateReceive (Class),3,0
Constants in org::apache::coyote::http11::upgrade (Class),1,0
User in org::apache::catalina::realm::JNDIRealm (Class),5,4
MimeMessage in javax::mail::internet (Class),3,0
BooleanNode in org::apache::el::parser (Class),2,0
ScopeManager in javax::servlet::jsp::el::ImplicitObjectELResolver (Class),14,11
Bootstrap in org::apache::catalina::startup (Class),24,5
LruTestThread in org::apache::catalina::filters::TestCsrfPreventionFilter2 (Class),4,1
FooTag in examples (Class),8,0
SizeLimitExceededException in org::apache::tomcat::util::http::fileupload::FileUploadBase (Class),2,0
GetLocalesPrivilegedAction in org::apache::catalina::connector::RequestFacade (Class),2,0
anonymous(PrivilegedAction) in javax::el::ExpressionFactory.discoverClassName() (Class),1,0
SetJspConfig in org::apache::catalina::startup (Class),3,1
RequestInfoExample in <Default Package> (Class),3,0
HttpParser in org::apache::tomcat::util::http::parser (Class),23,6
Mark in org::apache::jasper::compiler (Class),14,2
DumpVisitor in org::apache::jasper::compiler::Dumper (Class),29,0
AsyncContext in javax::servlet (Class),14,0
ThreadPoolExecutor in org::apache::tomcat::util::threads (Class),14,3
ContextResourceLinkMBean in org::apache::catalina::mbeans (Class),3,0
anonymous(PrivilegedAction) in org::apache::jasper::runtime::PageContextImpl.findAttribute() (Class),1,0
InjectionTarget in org::apache::catalina::deploy (Class),6,0
OutputStreamOutputBuffer in org::apache::coyote::http11::InternalOutputBuffer (Class),3,1
InduceSlowQuery in org::apache::tomcat::jdbc::pool::interceptor (Class),9,1
UserDatabase in org::apache::catalina (Class),16,4
DefaultProperties in org::apache::tomcat::jdbc::test (Class),2,0
SessionAttributeElement in org::apache::catalina::valves::AccessLogValve (Class),2,0
QueryElement in org::apache::catalina::valves::AccessLogValve (Class),2,1
FileDirContext in org::apache::naming::resources (Class),31,1
SSIEcho in org::apache::catalina::ssi (Class),4,1
AprEndpoint in org::apache::tomcat::util::net (Class),66,0
MultipleCloseTest in org::apache::tomcat::jdbc::test (Class),4,0
anonymous(JspEngineInfo) in org::apache::jasper::runtime::JspFactoryImpl.getEngineInfo() (Class),1,0
RequestDumperFilter in org::apache::catalina::filters (Class),6,0
User in org::apache::tomcat::jni (Class),10,0
CheckEol in org::apache::tomcat::buildutil (Class),4,0
MessageListener in org::apache::catalina::tribes (Class),4,0
FragmentationInterceptor in org::apache::catalina::tribes::group::interceptors (Class),13,1
JspEngineInfo in javax::servlet::jsp (Class),2,0
SubclassDenyAllServlet in org::apache::catalina::core::TestStandardWrapper (Class),1,0
PageContext in javax::servlet::jsp (Class),18,5
AccessFlags in org::apache::tomcat::util::bcel::classfile (Class),3,0
AstType in org::apache::tomcat::util::http::parser (Class),3,0
Bug48839Client in org::apache::coyote::http11::TestInternalInputBuffer (Class),3,0
Bug51582 in org::apache::tomcat::jdbc::bugs (Class),1,0
ValveBase in org::apache::catalina::valves (Class),19,3
TestMsg in org::apache::catalina::tribes::group::TestGroupChannelSenderConnections (Class),2,1
WebdavResolver in org::apache::catalina::servlets::WebdavServlet (Class),2,0
RemoteHostValve in org::apache::catalina::valves (Class),4,0
TagFileProcessor in org::apache::jasper::compiler (Class),5,0
Foo in javax::el::TestBeanELResolverVarargsInvocation (Class),3,1
Bug52577Servlet in org::apache::catalina::connector::TestOutputBuffer (Class),3,0
TestGroupChannelSenderConnections in org::apache::catalina::tribes::group (Class),9,0
Rule in org::apache::tomcat::util::digester (Class),13,3
TaglibListenerRule in org::apache::catalina::startup (Class),2,0
Entry in org::apache::naming::resources::WARDirContext (Class),10,3
anonymous(AccessLogElement) in org::apache::catalina::valves::ExtendedAccessLogValve.getClientToServerElement() (Class),1,0
ContextList in org::apache::tomcat::util::http::mapper::Mapper (Class),2,1
FairIterator in org::apache::tomcat::jdbc::pool::MultiLockFairBlockingQueue (Class),5,2
TestBeanELResolverVarargsInvocation in javax::el (Class),3,0
Authenticator in org::apache::catalina (Class),4,0
LineInfo in org::apache::jasper::compiler::SmapStratum (Class),9,2
ImplicitTagLibraryInfo in org::apache::jasper::compiler (Class),4,0
SSIServletExternalResolver in org::apache::catalina::ssi (Class),22,0
DataSourceHandler in org::apache::naming::factory::DataSourceLinkFactory (Class),3,0
anonymous(LimitedInputStream) in org::apache::tomcat::util::http::fileupload::FileUploadBase::FileItemIteratorImpl.FileItemIteratorImpl() (Class),1,0
TagHandlerPool in org::apache::jasper::runtime (Class),8,1
PrivilegedSetTccl in org::apache::tomcat::util::net::AprEndpoint (Class),2,0
PrivilegedSetTccl in org::apache::coyote::AsyncStateMachine (Class),2,0
AstCompositeExpression in org::apache::el::parser (Class),3,0
TestMulticastPackages in org::apache::catalina::tribes::test::channel (Class),9,0
RmiClientLocalhostSocketFactory in org::apache::catalina::mbeans::JmxRemoteLifecycleListener (Class),3,0
DefaultErrorHandler in org::apache::jasper::compiler (Class),5,0
anonymous(ContextConfig) in org::apache::catalina::core::TestStandardContextResources.testResourcesAbsoluteOrdering() (Class),1,0
UnavailableException in javax::servlet (Class),8,0
X509SubjectDnRetriever in org::apache::catalina::realm (Class),2,1
TagLibraryInfoImpl in org::apache::jasper::compiler (Class),17,1
Constants in org::apache::catalina::deploy (Class),1,0
anonymous(Runnable) in org::apache::catalina::core::TestAsyncContextImpl::AsyncErrorServlet.doGet() (Class),1,0
BufferedInputFilter in org::apache::coyote::http11::filters (Class),10,0
RpcChannel in org::apache::catalina::tribes::group (Class),16,0
FileItemHeadersSupport in org::apache::tomcat::util::http::fileupload (Class),2,0
Client in org::apache::coyote::http11::TestAbstractHttp11Processor (Class),2,0
ValueExpressionLiteral in org::apache::el (Class),15,0
ProgressNotifier in org::apache::tomcat::util::http::fileupload::MultipartStream (Class),4,0
RemoteAddrValve in org::apache::catalina::valves (Class),4,0
ConnectionState in org::apache::tomcat::jdbc::pool::interceptor (Class),3,0
CompositeELResolver in javax::el (Class),10,0
TestPageContext in javax::servlet::jsp (Class),1,0
NullResolver in org::apache::tomcat::util::DomUtil (Class),2,1
JavaClass in org::apache::tomcat::util::bcel::classfile (Class),13,2
ELParserTokenManager in org::apache::el::parser (Class),36,2
TestStatementCacheInterceptor in org::apache::tomcat::jdbc::test::TestStatementCache (Class),1,0
Expression in javax::servlet::jsp::el (Class),1,0
DefaultInstanceManager in org::apache::catalina::core (Class),22,1
PrivilegedSetTccl in org::apache::catalina::core::AsyncContextImpl (Class),2,0
anonymous(ThreadLocal) in org::apache::catalina::valves::Benchmarks::TimeDateElementBenchmarkTest_Local.<Initializer>() (Class),1,0
PingThread in org::apache::catalina::tribes::group::interceptors::TcpPingInterceptor (Class),2,1
RoleDenyServlet in org::apache::catalina::core::TestStandardWrapper (Class),1,0
Response in org::apache::catalina::tribes::group (Class),6,0
anonymous(FilenameFilter) in org::apache::tomcat::util::IntrospectionUtils.getFilesByExt() (Class),1,0
NamingContextListener in org::apache::catalina::core (Class),30,3
anonymous(PrivilegedAction) in javax::el::ExpressionFactory.<Initializer>() (Class),1,0
XHttpServletResponse in org::apache::catalina::filters::ExpiresFilter (Class),13,3
Constants in org::apache::catalina::tribes::membership (Class),2,0
ItemSkippedException in org::apache::tomcat::util::http::fileupload::FileItemStream (Class),2,0
Tool in org::apache::catalina::startup (Class),3,0
FragCollection in org::apache::catalina::tribes::group::interceptors::FragmentationInterceptor (Class),6,2
TaskThreadFactory in org::apache::catalina::tribes::transport::ReceiverBase (Class),3,0
ValuesTag in examples (Class),6,0
Data in org::apache::catalina::tribes::test::channel::TestUdpPackages (Class),7,1
anonymous(Runnable) in async::Async0.service() (Class),1,0
anonymous(PrivilegedExceptionAction) in org::apache::jasper::runtime::ProtectedFunctionMapper.mapFunction() (Class),1,0
Driver in org::apache::tomcat::jdbc::test::driver (Class),9,1
TestServlet in org::apache::catalina::core::TestStandardContextAliases (Class),3,1
FileDeleteStrategy in org::apache::tomcat::util::http::fileupload (Class),6,0
ChatServlet in chat (Class),10,0
CallParamMultiRule in org::apache::catalina::startup (Class),2,0
TestThreadGenerateSessionId in org::apache::catalina::session::Benchmarks (Class),2,0
FastQueue in org::apache::catalina::tribes::transport::bio::util (Class),22,0
DirectiveVisitor in org::apache::jasper::compiler::Validator (Class),9,0
TestParameters in org::apache::tomcat::util::http (Class),8,0
RealmRuleSet in org::apache::catalina::startup (Class),4,0
NamingResourcesMBean in org::apache::catalina::mbeans (Class),11,0
MyAnnotatedServlet in org::apache::catalina::loader (Class),2,0
ReplicationValve in org::apache::catalina::ha::tcp (Class),34,2
ClusterListener in org::apache::catalina::ha (Class),10,1
Poller in org::apache::tomcat::util::net::NioEndpoint (Class),18,4
anonymous(HttpServlet) in org::apache::catalina::filters::TestExpiresFilter.testUseDefaultConfiguration1() (Class),2,0
ErrorHandler in org::apache::jasper::compiler (Class),4,0
HeartbeatThread in org::apache::catalina::tribes::group::GroupChannel (Class),5,2
Bug23950Servlet in org::apache::naming::resources::TestNamingContext (Class),3,1
TestInterceptor in org::apache::catalina::tribes::group::TestGroupChannelOptionFlag (Class),1,1
Engine in org::apache::catalina (Class),6,3
SSIConditionalState in org::apache::catalina::ssi (Class),2,0
anonymous(PrivilegedAction) in javax::el::BeanELResolver.<Initializer>() (Class),1,0
anonymous(HttpServlet) in org::apache::catalina::filters::TestExpiresFilter.testUseContentTypeWithoutCharsetExpiresConfiguration() (Class),2,0
CometConnectionManagerValve in org::apache::catalina::valves (Class),10,0
anonymous(Thread) in org::apache::catalina::tribes::group::interceptors::TestNonBlockingCoordinator.setUp() (Class),1,0
anonymous(ScopeMap) in javax::servlet::jsp::el::ImplicitObjectELResolver::ScopeManager.getHeader() (Class),2,0
anonymous(AccessLogElement) in org::apache::catalina::valves::ExtendedAccessLogValve.getServletRequestElement() (Class),1,0
PollerEvent in org::apache::tomcat::util::net::NioEndpoint (Class),5,0
RpcCollectorKey in org::apache::catalina::tribes::group::RpcChannel (Class),3,0
TestGzipOutputFilter in org::apache::coyote::http11 (Class),1,0
JspPropertyGroup in org::apache::catalina::deploy (Class),25,0
TestELEvaluation in org::apache::el (Class),10,0
anonymous(SpecialAttributeAdapter) in org::apache::catalina::connector::Request.<Initializer>() (Class),2,0
OrderInterceptor in org::apache::catalina::tribes::group::interceptors (Class),17,1
ServletException in javax::servlet (Class),6,0
TestContextName in org::apache::catalina::util (Class),9,0
MemoryRuleSet in org::apache::catalina::realm (Class),4,1
anonymous(PrivilegedAction) in org::apache::jasper::runtime::PageContextImpl.getAttributeNamesInScope() (Class),1,0
Loader in org::apache::catalina (Class),14,2
WebdavServlet in org::apache::catalina::servlets (Class),32,2
SenderQueue in org::apache::catalina::tribes::transport::PooledSender (Class),11,6
anonymous(java.security.PrivilegedExceptionAction) in org::apache::catalina::core::ApplicationFilterChain.doFilter() (Class),1,0
Localizer in org::apache::jasper::compiler (Class),7,0
Stock in async::Stockticker (Class),15,7
TestTomcatClassLoader in org::apache::catalina::startup (Class),2,0
ChannelSender in org::apache::catalina::tribes (Class),6,3
Expression in javax::el (Class),5,2
SSLSupport in org::apache::tomcat::util::net (Class),6,0
RequestParamExample in <Default Package> (Class),3,0
XForwardedRequest in org::apache::catalina::filters::RemoteIpFilter (Class),22,0
anonymous(BaseSessionComparator) in org::apache::catalina::manager::HTMLManagerServlet.getComparator() (Class),1,0
TestClient in org::apache::catalina::connector::TestMaxConnections (Class),3,0
ResourceEnvRef in org::apache::naming (Class),4,0
FindLeaksTask in org::apache::catalina::ant (Class),4,0
SerializablePrincipal in org::apache::catalina::ha::session (Class),15,1
Collector in org::apache::jasper::compiler (Class),1,0
InterceptorProperty in org::apache::tomcat::jdbc::pool::PoolProperties (Class),13,1
MD5Encoder in org::apache::catalina::util (Class),3,0
NoBodyResponse in javax::servlet::http (Class),5,0
StandardEngineValve in org::apache::catalina::core (Class),5,1
JspApplicationContextImpl in org::apache::jasper::runtime (Class),8,2
TestRequestUtil in org::apache::catalina::util (Class),7,0
IOFileUploadException in org::apache::tomcat::util::http::fileupload::FileUploadBase (Class),3,0
Bug50571 in org::apache::tomcat::jdbc::test (Class),3,0
Struct in org::apache::catalina::valves::Benchmarks::TimeDateElementBenchmarkTest_LocalStruct (Class),2,0
GenericParser in org::apache::tomcat::util::digester (Class),2,0
FileSizeLimitExceededException in org::apache::tomcat::util::http::fileupload::FileUploadBase (Class),6,0
Request in org::apache::catalina::connector (Class),159,25
KeyReference in org::apache::tomcat::util::net::NioBlockingSelector (Class),3,1
RequestContext in org::apache::tomcat::util::http::fileupload (Class),4,0
Bug49922IncludeServlet in org::apache::catalina::core::TestStandardContext (Class),2,0
ServletContextElement in org::apache::catalina::valves::ExtendedAccessLogValve (Class),2,0
ConstantInteger in org::apache::tomcat::util::bcel::classfile (Class),6,1
SecurityListener in org::apache::catalina::security (Class),10,4
FisReaderThread in org::apache::catalina::session::Threading (Class),5,2
TagConstants in org::apache::jasper::compiler (Class),1,0
ObjectParamRule in org::apache::tomcat::util::digester (Class),5,0
Embedded in org::apache::catalina::startup (Class),36,3
SmapGenVisitor in org::apache::jasper::compiler::SmapUtil (Class),24,0
Stdlib in org::apache::tomcat::jni (Class),9,0
HostConfig in org::apache::catalina::startup (Class),43,8
HTTPHeaderInputStream in org::apache::catalina::servlets::CGIServlet (Class),3,0
TestDataIntegrity in org::apache::catalina::tribes::test::channel (Class),8,0
ConstantFloat in org::apache::tomcat::util::bcel::classfile (Class),6,1
BaseModelMBean in org::apache::tomcat::util::modeler (Class),33,4
anonymous(ThreadLocal) in org::apache::catalina::valves::AccessLogValve.<Initializer>() (Class),1,0
Http11ConnectionHandler in org::apache::coyote::http11::Http11AprProtocol (Class),9,0
ContextName in org::apache::catalina::util (Class),9,0
BigDecimalDelegate in org::apache::el::lang::ELArithmetic (Class),9,1
ContentType in org::apache::tomcat::util::http (Class),2,0
FileUploadBase in org::apache::tomcat::util::http::fileupload (Class),24,2
PrivilegedIntrospectHelper in org::apache::jasper::runtime::JspRuntimeLibrary (Class),2,0
FunctionMapperImpl in org::apache::el::lang (Class),6,1
Group in org::apache::catalina (Class),11,4
WriteConvertor in org::apache::tomcat::util::buf (Class),4,0
AsyncListenerWrapper in org::apache::catalina::core (Class),8,1
anonymous(Runnable) in org::apache::catalina::core::TestAsyncContextImpl::Bug50753Servlet.doGet() (Class),1,0
anonymous(AccessLogElement) in org::apache::catalina::valves::ExtendedAccessLogValve.getServletRequestElement() (Class),1,0
BaseAttributeFilter in org::apache::tomcat::util::modeler (Class),7,2
MyErrorHandler in org::apache::jasper::xmlparser (Class),4,0
PoolCallback in org::apache::tomcat::jni (Class),1,0
anonymous(PrivilegedAction) in org::apache::catalina::connector::Response.isEncodeable() (Class),1,0
Validation in org::apache::el::util (Class),3,0
ChannelMessage in org::apache::catalina::tribes (Class),11,4
PatternTokenizer in org::apache::catalina::valves::ExtendedAccessLogValve (Class),9,7
TesterFactory in org::apache::naming::resources (Class),1,0
Authenticator in javax::mail (Class),1,0
TestWebXmlOrdering in org::apache::catalina::deploy (Class),11,0
Range in org::apache::catalina::servlets::DefaultServlet (Class),2,2
MethodExpressionImpl in org::apache::el (Class),12,0
DeployedApplication in org::apache::catalina::startup::HostConfig (Class),2,0
Handler in org::apache::naming::resources::jndi (Class),1,0
TestAddCharSetFilter in org::apache::catalina::filters (Class),10,0
Time in org::apache::tomcat::jni (Class),7,0
ReadConvertor in org::apache::tomcat::util::buf (Class),4,1
TestAbstractHttp11Processor in org::apache::coyote::http11 (Class),6,0
SetCharacterEncodingFilter in org::apache::catalina::filters (Class),8,0
DirContextURLStreamHandlerFactory in org::apache::naming::resources (Class),5,0
StandardSessionContext in org::apache::catalina::session (Class),4,0
FailedContext in org::apache::catalina::startup (Class),208,3
Context in org::apache::tomcat::util::http::mapper::Mapper (Class),2,1
ExpiresFilter in org::apache::catalina::filters (Class),26,4
PMGClass in org::apache::tomcat::util::bcel::classfile (Class),8,2
Http11AprProtocol in org::apache::coyote::http11 (Class),43,0
NullRealm in org::apache::catalina::realm (Class),5,0
MethodExpression in javax::el (Class),5,0
anonymous(ICompilerRequestor) in org::apache::jasper::compiler::JDTCompiler.generateClass() (Class),1,0
SSLSessionManager in org::apache::tomcat::util::net (Class),1,0
Bug50753Servlet in org::apache::catalina::core::TestAsyncContextImpl (Class),3,0
anonymous(HttpServlet) in org::apache::catalina::filters::TestExpiresFilter.testNullContentType() (Class),2,0
Constants in org::apache::catalina::filters (Class),1,0
anonymous(PrivilegedExceptionAction) in org::apache::catalina::connector::ResponseFacade.flushBuffer() (Class),1,0
FileStore in org::apache::catalina::session (Class),14,0
DispatchData in org::apache::catalina::core::ApplicationContext (Class),1,1
TestSwallowAbortedUploads in org::apache::catalina::core (Class),11,0
SlowQueryReportJmx in org::apache::tomcat::jdbc::pool::interceptor (Class),22,4
HttpServletResponse in javax::servlet::http (Class),22,0
anonymous(PrivilegedAction) in org::apache::catalina::core::DefaultInstanceManager.getMethod() (Class),1,0
PageData in javax::servlet::jsp::tagext (Class),2,0
AstMethodParameters in org::apache::el::parser (Class),3,0
ELExpression in org::apache::jasper::compiler::Node (Class),5,0
JspContextWrapper in org::apache::jasper::runtime (Class),39,1
TestSerializablePrincipal in org::apache::catalina::ha::session (Class),1,0
FarmWarDeployer in org::apache::catalina::ha::deploy (Class),36,4
LogicalUserNameElement in org::apache::catalina::valves::AccessLogValve (Class),2,1
LoggerThread in org::apache::juli::AsyncFileHandler (Class),3,1
FeatureInfo in org::apache::tomcat::util::modeler (Class),8,3
UEncoder in org::apache::tomcat::util::buf (Class),8,0
MultipartDef in org::apache::catalina::deploy (Class),11,4
SecurityCollection in org::apache::catalina::deploy (Class),22,2
TrackingServlet in org::apache::catalina::core::TestAsyncContextImpl (Class),3,0
MangleOrderInterceptor in org::apache::catalina::tribes::group::interceptors::TestOrderInterceptor (Class),3,1
PageDataImpl in org::apache::jasper::compiler (Class),3,0
MailSessionFactory in org::apache::naming::factory (Class),2,0
Constants in org::apache::tomcat::util::scan (Class),1,0
