scenario,obfuscator,configuration,energy
SkyMap-Find_Mars,allatori,all,106.051349142992
SkyMap-Find_Mars,allatori,all,105.696533322576
SkyMap-Find_Mars,allatori,all,104.337946484176
SkyMap-Find_Mars,allatori,all,104.690433314996
SkyMap-Find_Mars,allatori,all,104.734243605692
SkyMap-Find_Mars,allatori,all,106.801679015956
SkyMap-Find_Mars,allatori,all,106.229794611836
SkyMap-Find_Mars,allatori,all,104.767617600192
SkyMap-Find_Mars,allatori,all,105.731002705048
SkyMap-Find_Mars,allatori,all,103.976411052352
SkyMap-Find_Mars,allatori,all,107.890247407376
SkyMap-Find_Mars,allatori,all,105.983080655652
SkyMap-Find_Mars,allatori,all,104.296166205404
SkyMap-Find_Mars,allatori,all,104.802798595292
SkyMap-Find_Mars,allatori,all,106.282304552672
SkyMap-Find_Mars,allatori,all,104.530415916839
SkyMap-Find_Mars,allatori,cf,106.275397519012
SkyMap-Find_Mars,allatori,cf,105.246170124264
SkyMap-Find_Mars,allatori,cf,105.356599717564
SkyMap-Find_Mars,allatori,cf,104.987460647744
SkyMap-Find_Mars,allatori,cf,105.800212431328
SkyMap-Find_Mars,allatori,cf,105.920833308972
SkyMap-Find_Mars,allatori,cf,106.053810314532
SkyMap-Find_Mars,allatori,cf,109.658316420264
SkyMap-Find_Mars,allatori,cf,104.948144528088
SkyMap-Find_Mars,allatori,cf,106.199323619556
SkyMap-Find_Mars,allatori,cf,106.363610246876
SkyMap-Find_Mars,allatori,cf,106.477926956964
SkyMap-Find_Mars,allatori,cf,105.280757664672
SkyMap-Find_Mars,allatori,cf,105.941317421056
SkyMap-Find_Mars,allatori,cf,104.562099734284
SkyMap-Find_Mars,allatori,cf,106.73628396882
SkyMap-Find_Mars,allatori,cf,106.087877355592
SkyMap-Find_Mars,allatori,cf,105.620276663908
SkyMap-Find_Mars,allatori,cf,106.295423577636
SkyMap-Find_Mars,allatori,cf,105.158417587032
SkyMap-Find_Mars,allatori,cf,105.878897529044
SkyMap-Find_Mars,allatori,cf,107.186347420788
SkyMap-Find_Mars,allatori,cf,105.526190995184
SkyMap-Find_Mars,allatori,cf,107.365312249288
SkyMap-Find_Mars,allatori,cf,106.37814644284
SkyMap-Find_Mars,allatori,cf,106.447219865504
SkyMap-Find_Mars,allatori,cf,107.879054861588
SkyMap-Find_Mars,allatori,cf,105.519185429196
SkyMap-Find_Mars,allatori,cf,109.19789769926
SkyMap-Find_Mars,allatori,cf,106.606852129372
SkyMap-Find_Mars,allatori,opt,104.702382118376
SkyMap-Find_Mars,allatori,opt,105.292443874408
SkyMap-Find_Mars,allatori,opt,106.573621995944
SkyMap-Find_Mars,allatori,opt,104.95069180436
SkyMap-Find_Mars,allatori,opt,105.693608797632
SkyMap-Find_Mars,allatori,opt,105.516688343168
SkyMap-Find_Mars,allatori,opt,105.793408093396
SkyMap-Find_Mars,allatori,opt,106.019644578348
SkyMap-Find_Mars,allatori,opt,104.827563148104
SkyMap-Find_Mars,allatori,opt,105.455289845136
SkyMap-Find_Mars,allatori,opt,105.613315449356
SkyMap-Find_Mars,allatori,opt,107.34771223008
SkyMap-Find_Mars,allatori,opt,104.931200533064
SkyMap-Find_Mars,allatori,opt,105.466078627816
SkyMap-Find_Mars,allatori,opt,105.190292881536
SkyMap-Find_Mars,allatori,opt,105.065830735796
SkyMap-Find_Mars,allatori,opt,108.262545283968
SkyMap-Find_Mars,allatori,opt,105.074843399204
SkyMap-Find_Mars,allatori,opt,107.18737575114
SkyMap-Find_Mars,allatori,opt,105.225708062876
SkyMap-Find_Mars,allatori,opt,108.56530128248
SkyMap-Find_Mars,allatori,opt,106.818317140852
SkyMap-Find_Mars,allatori,opt,107.410328633744
SkyMap-Find_Mars,allatori,opt,107.780686876976
SkyMap-Find_Mars,allatori,opt,105.256521134536
SkyMap-Find_Mars,allatori,opt,105.848908470532
SkyMap-Find_Mars,allatori,opt,104.124891479084
SkyMap-Find_Mars,allatori,opt,106.793524864192
SkyMap-Find_Mars,allatori,opt,104.471640795528
SkyMap-Find_Mars,allatori,opt,105.0166507126
SkyMap-Find_Mars,allatori,rename,104.417958017748
SkyMap-Find_Mars,allatori,rename,104.846914818668
SkyMap-Find_Mars,allatori,rename,106.48151584704
SkyMap-Find_Mars,allatori,rename,107.046253464996
SkyMap-Find_Mars,allatori,rename,105.958541768716
SkyMap-Find_Mars,allatori,rename,105.200708221208
SkyMap-Find_Mars,allatori,rename,104.860163308504
SkyMap-Find_Mars,allatori,rename,107.118308828772
SkyMap-Find_Mars,allatori,rename,104.914843487988
SkyMap-Find_Mars,allatori,rename,105.263540640688
SkyMap-Find_Mars,allatori,rename,104.97641994394
SkyMap-Find_Mars,allatori,rename,104.9471525867
SkyMap-Find_Mars,allatori,rename,105.267752088724
SkyMap-Find_Mars,allatori,rename,105.733485264728
SkyMap-Find_Mars,allatori,rename,108.638224911824
SkyMap-Find_Mars,allatori,rename,105.813242964937
SkyMap-Find_Mars,allatori,rename,104.351151392777
SkyMap-Find_Mars,allatori,rename,105.666142853904
SkyMap-Find_Mars,allatori,rename,106.5424812484
SkyMap-Find_Mars,allatori,rename,106.950630173688
SkyMap-Find_Mars,allatori,rename,105.15456762084
SkyMap-Find_Mars,allatori,rename,104.632157992784
SkyMap-Find_Mars,allatori,rename,104.065164248004
SkyMap-Find_Mars,allatori,rename,108.160314332976
SkyMap-Find_Mars,allatori,rename,105.635103113148
SkyMap-Find_Mars,allatori,rename,106.802687966064
SkyMap-Find_Mars,allatori,rename,106.078254332352
SkyMap-Find_Mars,allatori,rename,104.559932959264
SkyMap-Find_Mars,allatori,rename,106.65868669316
SkyMap-Find_Mars,allatori,rename,104.135420935448
SkyMap-Find_Mars,allatori,se,105.509282213304
SkyMap-Find_Mars,allatori,se,106.58441231996
SkyMap-Find_Mars,allatori,se,104.214099183356
SkyMap-Find_Mars,allatori,se,104.858617184568
SkyMap-Find_Mars,allatori,se,104.326547134208
SkyMap-Find_Mars,allatori,se,104.927064943644
SkyMap-Find_Mars,allatori,se,105.869501389012
SkyMap-Find_Mars,allatori,se,104.54360962594
SkyMap-Find_Mars,allatori,se,106.01505109962
SkyMap-Find_Mars,allatori,se,104.464421501976
SkyMap-Find_Mars,allatori,se,107.611493656096
SkyMap-Find_Mars,allatori,se,105.25740832782
SkyMap-Find_Mars,allatori,se,107.203123502156
SkyMap-Find_Mars,allatori,se,104.340670306084
SkyMap-Find_Mars,allatori,se,104.838413161936
SkyMap-Find_Mars,allatori,se,105.949509492875
SkyMap-Find_Mars,allatori,se,105.2215766084
SkyMap-Find_Mars,allatori,se,103.709541996444
SkyMap-Find_Mars,allatori,se,108.993593722828
SkyMap-Find_Mars,allatori,se,104.923082031376
SkyMap-Find_Mars,allatori,se,105.727915278104
SkyMap-Find_Mars,allatori,se,104.905820190996
SkyMap-Find_Mars,allatori,se,105.293634678248
SkyMap-Find_Mars,allatori,se,106.434470005956
SkyMap-Find_Mars,allatori,se,105.1163166476
SkyMap-Find_Mars,allatori,se,105.063107545256
SkyMap-Find_Mars,allatori,se,104.5296083255
SkyMap-Find_Mars,allatori,se,107.183899400012
SkyMap-Find_Mars,allatori,se,106.723382025952
SkyMap-Find_Mars,allatori,se,107.565392775312
SkyMap-Find_Mars,dasho,all,105.22117452382
SkyMap-Find_Mars,dasho,all,104.881629557872
SkyMap-Find_Mars,dasho,all,107.467525686988
SkyMap-Find_Mars,dasho,all,104.905633870944
SkyMap-Find_Mars,dasho,all,104.13191847686
SkyMap-Find_Mars,dasho,all,108.548226389444
SkyMap-Find_Mars,dasho,all,104.338746938604
SkyMap-Find_Mars,dasho,all,103.921885912296
SkyMap-Find_Mars,dasho,all,105.39075416526
SkyMap-Find_Mars,dasho,all,108.6263262096
SkyMap-Find_Mars,dasho,all,103.810439744776
SkyMap-Find_Mars,dasho,all,105.44932394376
SkyMap-Find_Mars,dasho,all,106.616068110728
SkyMap-Find_Mars,dasho,all,104.473565397824
SkyMap-Find_Mars,dasho,all,104.5084134075
SkyMap-Find_Mars,dasho,all,104.442912756344
SkyMap-Find_Mars,dasho,all,104.369508691208
SkyMap-Find_Mars,dasho,all,104.774973862644
SkyMap-Find_Mars,dasho,all,105.017794484436
SkyMap-Find_Mars,dasho,all,107.274403327868
SkyMap-Find_Mars,dasho,all,105.686564870564
SkyMap-Find_Mars,dasho,all,104.805496410356
SkyMap-Find_Mars,dasho,all,104.50902021264
SkyMap-Find_Mars,dasho,all,104.238705089256
SkyMap-Find_Mars,dasho,all,105.031637546064
SkyMap-Find_Mars,dasho,all,107.739837620884
SkyMap-Find_Mars,dasho,all,105.310051533072
SkyMap-Find_Mars,dasho,all,104.553774882112
SkyMap-Find_Mars,dasho,all,105.706993918424
SkyMap-Find_Mars,dasho,all,104.566348042096
SkyMap-Find_Mars,dasho,cf,104.7626664996
SkyMap-Find_Mars,dasho,cf,105.829729122716
SkyMap-Find_Mars,dasho,cf,104.134818785024
SkyMap-Find_Mars,dasho,cf,102.923792764888
SkyMap-Find_Mars,dasho,cf,103.546928584064
SkyMap-Find_Mars,dasho,cf,103.07801252802
SkyMap-Find_Mars,dasho,cf,103.555564741512
SkyMap-Find_Mars,dasho,cf,105.642229207932
SkyMap-Find_Mars,dasho,cf,103.287705816347
SkyMap-Find_Mars,dasho,cf,104.089654358704
SkyMap-Find_Mars,dasho,cf,103.473217992368
SkyMap-Find_Mars,dasho,cf,109.314789569484
SkyMap-Find_Mars,dasho,cf,102.057993654804
SkyMap-Find_Mars,dasho,cf,103.517614331612
SkyMap-Find_Mars,dasho,cf,103.329229037332
SkyMap-Find_Mars,dasho,cf,104.21690888026
SkyMap-Find_Mars,dasho,cf,102.6005495581
SkyMap-Find_Mars,dasho,cf,103.285075101456
SkyMap-Find_Mars,dasho,cf,102.797982181852
SkyMap-Find_Mars,dasho,cf,102.717497582252
SkyMap-Find_Mars,dasho,cf,102.639153277428
SkyMap-Find_Mars,dasho,cf,104.074834313464
SkyMap-Find_Mars,dasho,cf,104.13644083158
SkyMap-Find_Mars,dasho,cf,103.688722407172
SkyMap-Find_Mars,dasho,cf,103.165959721348
SkyMap-Find_Mars,dasho,cf,103.6746830457
SkyMap-Find_Mars,dasho,cf,103.061699294608
SkyMap-Find_Mars,dasho,cf,104.583789532184
SkyMap-Find_Mars,dasho,cf,105.43844461818
SkyMap-Find_Mars,dasho,cf,104.274784504292
SkyMap-Find_Mars,dasho,rename,102.904246814424
SkyMap-Find_Mars,dasho,rename,106.6806426979
SkyMap-Find_Mars,dasho,rename,102.078736013896
SkyMap-Find_Mars,dasho,rename,103.596533720612
SkyMap-Find_Mars,dasho,rename,101.86059980044
SkyMap-Find_Mars,dasho,rename,101.82428986168
SkyMap-Find_Mars,dasho,rename,103.594012302472
SkyMap-Find_Mars,dasho,rename,102.764166326328
SkyMap-Find_Mars,dasho,rename,103.680026225988
SkyMap-Find_Mars,dasho,rename,104.120339191276
SkyMap-Find_Mars,dasho,rename,102.794582343412
SkyMap-Find_Mars,dasho,rename,102.171331072948
SkyMap-Find_Mars,dasho,rename,103.601038744332
SkyMap-Find_Mars,dasho,rename,103.564367390376
SkyMap-Find_Mars,dasho,rename,102.958466986588
SkyMap-Find_Mars,dasho,rename,104.386353273844
SkyMap-Find_Mars,dasho,rename,106.396453227244
SkyMap-Find_Mars,dasho,rename,102.391359551584
SkyMap-Find_Mars,dasho,rename,103.403580846744
SkyMap-Find_Mars,dasho,rename,104.20158753524
SkyMap-Find_Mars,dasho,rename,103.399157639196
SkyMap-Find_Mars,dasho,rename,103.808603250136
SkyMap-Find_Mars,dasho,rename,102.550821419788
SkyMap-Find_Mars,dasho,rename,103.031579420484
SkyMap-Find_Mars,dasho,rename,102.76794120922
SkyMap-Find_Mars,dasho,rename,102.815415379076
SkyMap-Find_Mars,dasho,rename,103.207747145284
SkyMap-Find_Mars,dasho,rename,103.138923502116
SkyMap-Find_Mars,dasho,rename,105.870665264544
SkyMap-Find_Mars,dasho,rename,105.635959064236
SkyMap-Find_Mars,dasho,se,105.6041896103
SkyMap-Find_Mars,dasho,se,103.371216399072
SkyMap-Find_Mars,dasho,se,104.202460612376
SkyMap-Find_Mars,dasho,se,102.922422378292
SkyMap-Find_Mars,dasho,se,103.296883554044
SkyMap-Find_Mars,dasho,se,106.233560602157
SkyMap-Find_Mars,dasho,se,103.298498090176
SkyMap-Find_Mars,dasho,se,102.206249967528
SkyMap-Find_Mars,dasho,se,103.984187286276
SkyMap-Find_Mars,dasho,se,104.391047681308
SkyMap-Find_Mars,dasho,se,104.102112040356
SkyMap-Find_Mars,dasho,se,103.193314586016
SkyMap-Find_Mars,dasho,se,102.889249141252
SkyMap-Find_Mars,dasho,se,104.030431377572
SkyMap-Find_Mars,dasho,se,103.72957504284
SkyMap-Find_Mars,dasho,se,106.289960819288
SkyMap-Find_Mars,dasho,se,102.404857350084
SkyMap-Find_Mars,dasho,se,103.05437595902
SkyMap-Find_Mars,dasho,se,103.575709358712
SkyMap-Find_Mars,dasho,se,103.495629537544
SkyMap-Find_Mars,dasho,se,106.574182179144
SkyMap-Find_Mars,dasho,se,104.2020271041
SkyMap-Find_Mars,dasho,se,102.7020214841
SkyMap-Find_Mars,dasho,se,102.584294409664
SkyMap-Find_Mars,dasho,se,103.340276831728
SkyMap-Find_Mars,dasho,se,102.861414248084
SkyMap-Find_Mars,dasho,se,108.067539130324
SkyMap-Find_Mars,dasho,se,102.231057376256
SkyMap-Find_Mars,dasho,se,103.124994867232
SkyMap-Find_Mars,dasho,se,102.926841971664
SkyMap-Find_Mars,none,,101.8890533824
SkyMap-Find_Mars,none,,103.296749145056
SkyMap-Find_Mars,none,,103.773949647408
SkyMap-Find_Mars,none,,104.531222906572
SkyMap-Find_Mars,none,,103.620757527004
SkyMap-Find_Mars,none,,101.82363072322
SkyMap-Find_Mars,none,,102.23456341772
SkyMap-Find_Mars,none,,101.782529933892
SkyMap-Find_Mars,none,,105.102964708468
SkyMap-Find_Mars,none,,100.768165328876
SkyMap-Find_Mars,none,,103.889025125908
SkyMap-Find_Mars,none,,100.860005859664
SkyMap-Find_Mars,none,,101.946636805696
SkyMap-Find_Mars,none,,102.981951510572
SkyMap-Find_Mars,none,,101.283498439772
SkyMap-Find_Mars,none,,103.175165329372
SkyMap-Find_Mars,none,,102.277803661908
SkyMap-Find_Mars,none,,101.905110281392
SkyMap-Find_Mars,none,,101.495187644284
SkyMap-Find_Mars,none,,102.536909740576
SkyMap-Find_Mars,none,,103.050780451096
SkyMap-Find_Mars,none,,103.905964025624
SkyMap-Find_Mars,none,,102.918227696732
SkyMap-Find_Mars,none,,104.189826228572
SkyMap-Find_Mars,none,,102.82980088586
SkyMap-Find_Mars,none,,101.86487740544
SkyMap-Find_Mars,none,,103.85157560408
SkyMap-Find_Mars,none,,102.47887105304
SkyMap-Find_Mars,none,,102.56014577086
SkyMap-Find_Mars,none,,103.252655764292
SkyMap-Find_Mars,proguard,all,101.792361712916
SkyMap-Find_Mars,proguard,all,103.207059382768
SkyMap-Find_Mars,proguard,all,103.220211074532
SkyMap-Find_Mars,proguard,all,104.61242977632
SkyMap-Find_Mars,proguard,all,104.768930846484
SkyMap-Find_Mars,proguard,all,103.714278431112
SkyMap-Find_Mars,proguard,all,103.537676400448
SkyMap-Find_Mars,proguard,all,102.888110375356
SkyMap-Find_Mars,proguard,all,103.0621813357
SkyMap-Find_Mars,proguard,all,102.722438130448
SkyMap-Find_Mars,proguard,all,103.894338284268
SkyMap-Find_Mars,proguard,all,101.688150191548
SkyMap-Find_Mars,proguard,all,102.744858062428
SkyMap-Find_Mars,proguard,all,103.594910834476
SkyMap-Find_Mars,proguard,all,105.559888044816
SkyMap-Find_Mars,proguard,all,103.082865516531
SkyMap-Find_Mars,proguard,all,103.389335149404
SkyMap-Find_Mars,proguard,all,102.362461024169
SkyMap-Find_Mars,proguard,all,104.710518065828
SkyMap-Find_Mars,proguard,all,102.924015935784
SkyMap-Find_Mars,proguard,all,105.295943236848
SkyMap-Find_Mars,proguard,all,102.803845843676
SkyMap-Find_Mars,proguard,all,102.497999998936
SkyMap-Find_Mars,proguard,all,103.776275735104
SkyMap-Find_Mars,proguard,all,102.243036577632
SkyMap-Find_Mars,proguard,all,101.986221826012
SkyMap-Find_Mars,proguard,all,103.003735043596
SkyMap-Find_Mars,proguard,all,102.356296233272
SkyMap-Find_Mars,proguard,all,103.945381371468
SkyMap-Find_Mars,proguard,all,103.426379931484
SkyMap-Find_Mars,proguard,opt,104.093679636112
SkyMap-Find_Mars,proguard,opt,106.224395537533
SkyMap-Find_Mars,proguard,opt,105.111001523844
SkyMap-Find_Mars,proguard,opt,105.928722449464
SkyMap-Find_Mars,proguard,opt,104.338231981984
SkyMap-Find_Mars,proguard,opt,104.27468543658
SkyMap-Find_Mars,proguard,opt,106.36234830284
SkyMap-Find_Mars,proguard,opt,106.107020161248
SkyMap-Find_Mars,proguard,opt,105.043130715224
SkyMap-Find_Mars,proguard,opt,105.6108459468
SkyMap-Find_Mars,proguard,opt,103.471814247724
SkyMap-Find_Mars,proguard,opt,104.713862281172
SkyMap-Find_Mars,proguard,opt,103.275858655456
SkyMap-Find_Mars,proguard,opt,104.239748339124
SkyMap-Find_Mars,proguard,opt,104.406353067472
SkyMap-Find_Mars,proguard,opt,107.185664417992
SkyMap-Find_Mars,proguard,opt,104.28172058874
SkyMap-Find_Mars,proguard,opt,103.717102855488
SkyMap-Find_Mars,proguard,opt,105.375793693704
SkyMap-Find_Mars,proguard,opt,104.347245194604
SkyMap-Find_Mars,proguard,opt,104.832597622932
SkyMap-Find_Mars,proguard,opt,104.594141211908
SkyMap-Find_Mars,proguard,opt,103.805891032668
SkyMap-Find_Mars,proguard,opt,105.381909069728
SkyMap-Find_Mars,proguard,opt,104.811046560372
SkyMap-Find_Mars,proguard,opt,104.71005800816
SkyMap-Find_Mars,proguard,opt,103.985198992924
SkyMap-Find_Mars,proguard,opt,105.273330811241
SkyMap-Find_Mars,proguard,opt,106.807026178664
SkyMap-Find_Mars,proguard,opt,105.836359582564
SkyMap-Find_Mars,proguard,rename,105.79613398232
SkyMap-Find_Mars,proguard,rename,104.693974797504
SkyMap-Find_Mars,proguard,rename,103.709959443392
SkyMap-Find_Mars,proguard,rename,107.069231370364
SkyMap-Find_Mars,proguard,rename,104.716340153012
SkyMap-Find_Mars,proguard,rename,103.344799902828
SkyMap-Find_Mars,proguard,rename,103.545291601568
SkyMap-Find_Mars,proguard,rename,104.998459706112
SkyMap-Find_Mars,proguard,rename,104.520883732172
SkyMap-Find_Mars,proguard,rename,103.766369684824
SkyMap-Find_Mars,proguard,rename,104.834513281884
SkyMap-Find_Mars,proguard,rename,104.304119123804
SkyMap-Find_Mars,proguard,rename,103.536856512432
SkyMap-Find_Mars,proguard,rename,103.944612894732
SkyMap-Find_Mars,proguard,rename,106.58721031834
SkyMap-Find_Mars,proguard,rename,106.762983312172
SkyMap-Find_Mars,proguard,rename,103.916087478264
SkyMap-Find_Mars,proguard,rename,104.969176065928
SkyMap-Find_Mars,proguard,rename,104.468950784452
SkyMap-Find_Mars,proguard,rename,102.55872622712
SkyMap-Find_Mars,proguard,rename,103.621047531128
SkyMap-Find_Mars,proguard,rename,104.29346537052
SkyMap-Find_Mars,proguard,rename,103.559103278492
SkyMap-Find_Mars,proguard,rename,104.16349288582
SkyMap-Find_Mars,proguard,rename,103.955536747696
SkyMap-Find_Mars,proguard,rename,104.30043798554
SkyMap-Find_Mars,proguard,rename,104.946174913132
SkyMap-Find_Mars,proguard,rename,103.225091912564
SkyMap-Find_Mars,proguard,rename,105.080658323452
SkyMap-Find_Mars,proguard,rename,104.318925811284
SkyMap-Find_Mars,zkm,all,102.859384092248
SkyMap-Find_Mars,zkm,all,106.091680297232
SkyMap-Find_Mars,zkm,all,103.098135880924
SkyMap-Find_Mars,zkm,all,102.41612254482
SkyMap-Find_Mars,zkm,all,103.70995653642
SkyMap-Find_Mars,zkm,all,102.475981814956
SkyMap-Find_Mars,zkm,all,102.355328618672
SkyMap-Find_Mars,zkm,all,104.393766574624
SkyMap-Find_Mars,zkm,all,103.474309149352
SkyMap-Find_Mars,zkm,all,102.252150698856
SkyMap-Find_Mars,zkm,all,102.14623275378
SkyMap-Find_Mars,zkm,all,101.245660301216
SkyMap-Find_Mars,zkm,all,102.047801236556
SkyMap-Find_Mars,zkm,all,105.195888587664
SkyMap-Find_Mars,zkm,all,102.32538669358
SkyMap-Find_Mars,zkm,all,102.786932439484
SkyMap-Find_Mars,zkm,all,104.694021665972
SkyMap-Find_Mars,zkm,all,102.662099704471
SkyMap-Find_Mars,zkm,all,101.969514239616
SkyMap-Find_Mars,zkm,all,103.897638909556
SkyMap-Find_Mars,zkm,all,101.433885946692
SkyMap-Find_Mars,zkm,all,100.992054064668
SkyMap-Find_Mars,zkm,all,103.366555766376
SkyMap-Find_Mars,zkm,all,102.079397958556
SkyMap-Find_Mars,zkm,all,103.058428223212
SkyMap-Find_Mars,zkm,all,101.516972724256
SkyMap-Find_Mars,zkm,all,102.02238121834
SkyMap-Find_Mars,zkm,all,102.66850979018
SkyMap-Find_Mars,zkm,all,102.328171347949
SkyMap-Find_Mars,zkm,all,106.318267897744
SkyMap-Find_Mars,zkm,cf,102.728420871512
SkyMap-Find_Mars,zkm,cf,102.494228505992
SkyMap-Find_Mars,zkm,cf,103.901313119704
SkyMap-Find_Mars,zkm,cf,102.72625327
SkyMap-Find_Mars,zkm,cf,103.195485664696
SkyMap-Find_Mars,zkm,cf,102.587868088572
SkyMap-Find_Mars,zkm,cf,101.807303227784
SkyMap-Find_Mars,zkm,cf,102.212290578989
SkyMap-Find_Mars,zkm,cf,102.976182471596
SkyMap-Find_Mars,zkm,cf,102.80709022748
SkyMap-Find_Mars,zkm,cf,104.342604261876
SkyMap-Find_Mars,zkm,cf,102.52940558288
SkyMap-Find_Mars,zkm,cf,102.717689623528
SkyMap-Find_Mars,zkm,cf,102.525962848484
SkyMap-Find_Mars,zkm,cf,102.69250708238
SkyMap-Find_Mars,zkm,cf,102.422618456304
SkyMap-Find_Mars,zkm,cf,103.466804413712
SkyMap-Find_Mars,zkm,cf,103.645407388185
SkyMap-Find_Mars,zkm,cf,103.073788885684
SkyMap-Find_Mars,zkm,cf,102.146316706276
SkyMap-Find_Mars,zkm,cf,101.756597898056
SkyMap-Find_Mars,zkm,cf,102.316152488956
SkyMap-Find_Mars,zkm,cf,105.644554719984
SkyMap-Find_Mars,zkm,cf,105.035607580072
SkyMap-Find_Mars,zkm,cf,103.775528965196
SkyMap-Find_Mars,zkm,cf,105.34776505998
SkyMap-Find_Mars,zkm,cf,106.246957669004
SkyMap-Find_Mars,zkm,cf,102.026348759352
SkyMap-Find_Mars,zkm,cf,102.301949297892
SkyMap-Find_Mars,zkm,cf,102.573823217032
SkyMap-Find_Mars,zkm,opt,103.916774485624
SkyMap-Find_Mars,zkm,opt,105.477394110632
SkyMap-Find_Mars,zkm,opt,103.155300886192
SkyMap-Find_Mars,zkm,opt,103.8523538292
SkyMap-Find_Mars,zkm,opt,104.366398116932
SkyMap-Find_Mars,zkm,opt,104.063963173724
SkyMap-Find_Mars,zkm,opt,102.968932894348
SkyMap-Find_Mars,zkm,opt,103.59991596152
SkyMap-Find_Mars,zkm,opt,103.303055592288
SkyMap-Find_Mars,zkm,opt,104.33003721284
SkyMap-Find_Mars,zkm,opt,103.777238682504
SkyMap-Find_Mars,zkm,opt,105.4855877057
SkyMap-Find_Mars,zkm,opt,104.403292356164
SkyMap-Find_Mars,zkm,opt,103.462670656064
SkyMap-Find_Mars,zkm,opt,104.373625388276
SkyMap-Find_Mars,zkm,opt,103.893417803316
SkyMap-Find_Mars,zkm,opt,103.467351330872
SkyMap-Find_Mars,zkm,opt,103.561296762552
SkyMap-Find_Mars,zkm,opt,104.240614494725
SkyMap-Find_Mars,zkm,opt,104.0981037134
SkyMap-Find_Mars,zkm,opt,103.386460165912
SkyMap-Find_Mars,zkm,opt,107.308589802028
SkyMap-Find_Mars,zkm,opt,103.330900103728
SkyMap-Find_Mars,zkm,opt,106.489619530236
SkyMap-Find_Mars,zkm,opt,105.333740211572
SkyMap-Find_Mars,zkm,opt,103.3683006191
SkyMap-Find_Mars,zkm,opt,103.449913356716
SkyMap-Find_Mars,zkm,opt,104.725266439949
SkyMap-Find_Mars,zkm,opt,103.418498008452
SkyMap-Find_Mars,zkm,opt,104.655171505488
SkyMap-Find_Mars,zkm,rename,104.456403209913
SkyMap-Find_Mars,zkm,rename,104.312237084136
SkyMap-Find_Mars,zkm,rename,102.68628762086
SkyMap-Find_Mars,zkm,rename,103.96636918964
SkyMap-Find_Mars,zkm,rename,105.561935744529
SkyMap-Find_Mars,zkm,rename,104.081116137656
SkyMap-Find_Mars,zkm,rename,103.551631884828
SkyMap-Find_Mars,zkm,rename,103.67614237484
SkyMap-Find_Mars,zkm,rename,105.108517149948
SkyMap-Find_Mars,zkm,rename,105.116570243864
SkyMap-Find_Mars,zkm,rename,103.743637562444
SkyMap-Find_Mars,zkm,rename,104.635902448085
SkyMap-Find_Mars,zkm,rename,103.783084435668
SkyMap-Find_Mars,zkm,rename,104.899652907276
SkyMap-Find_Mars,zkm,rename,106.820194731908
SkyMap-Find_Mars,zkm,rename,106.438026743984
SkyMap-Find_Mars,zkm,rename,105.596565905905
SkyMap-Find_Mars,zkm,rename,103.619511174952
SkyMap-Find_Mars,zkm,rename,105.858782396836
SkyMap-Find_Mars,zkm,rename,103.526513273004
SkyMap-Find_Mars,zkm,rename,103.267131654957
SkyMap-Find_Mars,zkm,rename,102.608800570028
SkyMap-Find_Mars,zkm,rename,107.447005660584
SkyMap-Find_Mars,zkm,rename,103.42546147392
SkyMap-Find_Mars,zkm,rename,104.319527537989
SkyMap-Find_Mars,zkm,rename,104.376189600709
SkyMap-Find_Mars,zkm,rename,104.298389433124
SkyMap-Find_Mars,zkm,rename,103.91990781666
SkyMap-Find_Mars,zkm,rename,103.898523236968
SkyMap-Find_Mars,zkm,rename,103.919670410153
SkyMap-Find_Mars,zkm,se,104.088954132833
SkyMap-Find_Mars,zkm,se,104.14386237282
SkyMap-Find_Mars,zkm,se,103.389898627312
SkyMap-Find_Mars,zkm,se,102.245055455972
SkyMap-Find_Mars,zkm,se,103.666167947288
SkyMap-Find_Mars,zkm,se,102.747890805668
SkyMap-Find_Mars,zkm,se,106.297821457804
SkyMap-Find_Mars,zkm,se,103.319238698437
SkyMap-Find_Mars,zkm,se,104.072698093724
SkyMap-Find_Mars,zkm,se,103.328389087388
SkyMap-Find_Mars,zkm,se,103.685435235096
SkyMap-Find_Mars,zkm,se,102.408919511992
SkyMap-Find_Mars,zkm,se,104.137418847125
SkyMap-Find_Mars,zkm,se,102.877606925976
SkyMap-Find_Mars,zkm,se,102.758368314432
SkyMap-Find_Mars,zkm,se,103.327667057416
SkyMap-Find_Mars,zkm,se,102.9224652509
SkyMap-Find_Mars,zkm,se,104.623988743584
SkyMap-Find_Mars,zkm,se,103.00229045902
SkyMap-Find_Mars,zkm,se,102.821456809948
SkyMap-Find_Mars,zkm,se,105.293313747144
SkyMap-Find_Mars,zkm,se,104.308217513484
SkyMap-Find_Mars,zkm,se,104.3371251217
SkyMap-Find_Mars,zkm,se,104.059915798969
SkyMap-Find_Mars,zkm,se,103.4779583468
SkyMap-Find_Mars,zkm,se,102.68187904554
SkyMap-Find_Mars,zkm,se,102.366740163572
SkyMap-Find_Mars,zkm,se,102.538125888856
SkyMap-Find_Mars,zkm,se,105.812902492588
SkyMap-Find_Mars,zkm,se,102.93926272926
SkyMap-Move_Zoom,allatori,all,171.714228488184
SkyMap-Move_Zoom,allatori,all,169.792185780156
SkyMap-Move_Zoom,allatori,all,170.044215999512
